direction	partner	interaction_name	pathway	prob_hi	prob_lo	pval_hi	pval_lo	delta_prob
Incoming_partner_to_CD4	NK	VTN_ITGAV_ITGB5	VTN	0	0	1	1	0
Incoming_partner_to_CD4	NK	IBSP_ITGAV_ITGB5	BSP	0	0	1	1	0
Incoming_partner_to_CD4	NK	TNC_ITGAV_ITGB6	TENASCIN	0	0	1	1	0
Incoming_partner_to_CD4	NK	TNR_ITGAV_ITGB6	TENASCIN	0	0	1	1	0
Incoming_partner_to_CD4	NK	TNN_ITGAV_ITGB6	TENASCIN	0	0	1	1	0
Incoming_partner_to_CD4	NK	TNXB_ITGAV_ITGB6	TENASCIN	0	0	1	1	0
Incoming_partner_to_CD4	NK	FN1_ITGAV_ITGB6	FN1	0	0	1	1	0
Incoming_partner_to_CD4	NK	DSPP_ITGAV_ITGB6	DSPP	0	0	1	1	0
Incoming_partner_to_CD4	NK	VTN_ITGAV_ITGB8	VTN	0	0	1	1	0
Incoming_partner_to_CD4	NK	FN1_ITGAV_ITGB8	FN1	0	0	1	1	0
Incoming_partner_to_CD4	NK	LAMA1_ITGAV_ITGB8	LAMININ	0	0	1	1	0
Incoming_partner_to_CD4	NK	LAMA2_ITGAV_ITGB8	LAMININ	0	0	1	1	0
Incoming_partner_to_CD4	NK	LAMA3_ITGAV_ITGB8	LAMININ	0	0	1	1	0
Incoming_partner_to_CD4	NK	LAMA4_ITGAV_ITGB8	LAMININ	0	0	1	1	0
Incoming_partner_to_CD4	NK	LAMA5_ITGAV_ITGB8	LAMININ	0	0	1	1	0
Incoming_partner_to_CD4	NK	LAMB1_ITGAV_ITGB8	LAMININ	0	0	1	1	0
Incoming_partner_to_CD4	NK	LAMB2_ITGAV_ITGB8	LAMININ	0	0	1	1	0
Incoming_partner_to_CD4	NK	LAMB3_ITGAV_ITGB8	LAMININ	0	0	1	1	0
Incoming_partner_to_CD4	NK	LAMC1_ITGAV_ITGB8	LAMININ	0	0	1	1	0
Incoming_partner_to_CD4	NK	LAMC2_ITGAV_ITGB8	LAMININ	0	0	1	1	0
Incoming_partner_to_CD4	NK	LAMC3_ITGAV_ITGB8	LAMININ	0	0	1	1	0
Incoming_partner_to_CD4	NK	COL1A1_ITGAV_ITGB8	COLLAGEN	0	0	1	1	0
Incoming_partner_to_CD4	NK	COL1A2_ITGAV_ITGB8	COLLAGEN	0	0	1	1	0
Incoming_partner_to_CD4	NK	COL2A1_ITGAV_ITGB8	COLLAGEN	0	0	1	1	0
Incoming_partner_to_CD4	NK	COL4A1_ITGAV_ITGB8	COLLAGEN	0	0	1	1	0
Incoming_partner_to_CD4	NK	COL4A2_ITGAV_ITGB8	COLLAGEN	0	0	1	1	0
Incoming_partner_to_CD4	NK	COL4A3_ITGAV_ITGB8	COLLAGEN	0	0	1	1	0
Incoming_partner_to_CD4	NK	COL4A4_ITGAV_ITGB8	COLLAGEN	0	0	1	1	0
Incoming_partner_to_CD4	NK	COL4A5_ITGAV_ITGB8	COLLAGEN	0	0	1	1	0
Incoming_partner_to_CD4	NK	COL4A6_ITGAV_ITGB8	COLLAGEN	0	0	1	1	0
Incoming_partner_to_CD4	NK	COL6A1_ITGAV_ITGB8	COLLAGEN	0	0	1	1	0
Incoming_partner_to_CD4	NK	COL6A2_ITGAV_ITGB8	COLLAGEN	0	0	1	1	0
Incoming_partner_to_CD4	NK	COL6A3_ITGAV_ITGB8	COLLAGEN	0	0	1	1	0
Incoming_partner_to_CD4	NK	COL6A5_ITGAV_ITGB8	COLLAGEN	0	0	1	1	0
Incoming_partner_to_CD4	NK	COL6A6_ITGAV_ITGB8	COLLAGEN	0	0	1	1	0
Incoming_partner_to_CD4	NK	COL9A1_ITGAV_ITGB8	COLLAGEN	0	0	1	1	0
Incoming_partner_to_CD4	NK	COL9A2_ITGAV_ITGB8	COLLAGEN	0	0	1	1	0
Incoming_partner_to_CD4	NK	COL9A3_ITGAV_ITGB8	COLLAGEN	0	0	1	1	0
Incoming_partner_to_CD4	NK	LAMA1_ITGA6_ITGB4	LAMININ	0	0	1	1	0
Incoming_partner_to_CD4	NK	LAMA2_ITGA6_ITGB4	LAMININ	0	0	1	1	0
Incoming_partner_to_CD4	NK	LAMA3_ITGA6_ITGB4	LAMININ	0	0	1	1	0
Incoming_partner_to_CD4	NK	LAMA4_ITGA6_ITGB4	LAMININ	0	0	1	1	0
Incoming_partner_to_CD4	NK	LAMA5_ITGA6_ITGB4	LAMININ	0	0	1	1	0
Incoming_partner_to_CD4	NK	LAMB1_ITGA6_ITGB4	LAMININ	0	0	1	1	0
Incoming_partner_to_CD4	NK	LAMB2_ITGA6_ITGB4	LAMININ	0	0	1	1	0
Incoming_partner_to_CD4	NK	LAMB3_ITGA6_ITGB4	LAMININ	0	0	1	1	0
Incoming_partner_to_CD4	NK	LAMC1_ITGA6_ITGB4	LAMININ	0	0	1	1	0
Incoming_partner_to_CD4	NK	LAMC2_ITGA6_ITGB4	LAMININ	0	0	1	1	0
Incoming_partner_to_CD4	NK	LAMC3_ITGA6_ITGB4	LAMININ	0	0	1	1	0
Incoming_partner_to_CD4	NK	FN1_CD44	FN1	0	0	1	1	0
Incoming_partner_to_CD4	NK	COL1A1_CD44	COLLAGEN	0	0	1	1	0
Incoming_partner_to_CD4	NK	COL1A2_CD44	COLLAGEN	0	0	1	1	0
Incoming_partner_to_CD4	NK	COL2A1_CD44	COLLAGEN	0	0	1	1	0
Incoming_partner_to_CD4	NK	COL4A1_CD44	COLLAGEN	0	0	1	1	0
Incoming_partner_to_CD4	NK	COL4A2_CD44	COLLAGEN	0	0	1	1	0
Incoming_partner_to_CD4	NK	COL4A3_CD44	COLLAGEN	0	0	1	1	0
Incoming_partner_to_CD4	NK	COL4A4_CD44	COLLAGEN	0	0	1	1	0
Incoming_partner_to_CD4	NK	COL4A5_CD44	COLLAGEN	0	0	1	1	0
Incoming_partner_to_CD4	NK	COL4A6_CD44	COLLAGEN	0	0	1	1	0
Incoming_partner_to_CD4	NK	COL6A1_CD44	COLLAGEN	0	0	1	1	0
Incoming_partner_to_CD4	NK	COL6A2_CD44	COLLAGEN	0	0	1	1	0
Incoming_partner_to_CD4	NK	COL6A3_CD44	COLLAGEN	0	0	1	1	0
Incoming_partner_to_CD4	NK	COL6A5_CD44	COLLAGEN	0	0	1	1	0
Incoming_partner_to_CD4	NK	COL6A6_CD44	COLLAGEN	0	0	1	1	0
Incoming_partner_to_CD4	NK	COL9A1_CD44	COLLAGEN	0	0	1	1	0
Incoming_partner_to_CD4	NK	COL9A2_CD44	COLLAGEN	0	0	1	1	0
Incoming_partner_to_CD4	NK	COL9A3_CD44	COLLAGEN	0	0	1	1	0
Incoming_partner_to_CD4	NK	LAMA1_CD44	LAMININ	0	0	1	1	0
Incoming_partner_to_CD4	NK	LAMA2_CD44	LAMININ	0	0	1	1	0
Incoming_partner_to_CD4	NK	LAMA3_CD44	LAMININ	0	0	1	1	0
Incoming_partner_to_CD4	NK	LAMA4_CD44	LAMININ	0	0	1	1	0
Incoming_partner_to_CD4	NK	LAMA5_CD44	LAMININ	0	0	1	1	0
Incoming_partner_to_CD4	NK	LAMB1_CD44	LAMININ	0	0	1	1	0
Incoming_partner_to_CD4	NK	LAMB2_CD44	LAMININ	0	0	1	1	0
Incoming_partner_to_CD4	NK	LAMB3_CD44	LAMININ	0	0	1	1	0
Incoming_partner_to_CD4	NK	LAMC1_CD44	LAMININ	0	0	1	1	0
Incoming_partner_to_CD4	NK	LAMC2_CD44	LAMININ	0	0	1	1	0
Incoming_partner_to_CD4	NK	LAMC3_CD44	LAMININ	0	0	1	1	0
Incoming_partner_to_CD4	NK	COL1A1_SDC1	COLLAGEN	0	0	1	1	0
Incoming_partner_to_CD4	NK	COL1A2_SDC1	COLLAGEN	0	0	1	1	0
Incoming_partner_to_CD4	NK	COL2A1_SDC1	COLLAGEN	0	0	1	1	0
Incoming_partner_to_CD4	NK	COL4A1_SDC1	COLLAGEN	0	0	1	1	0
Incoming_partner_to_CD4	NK	COL4A2_SDC1	COLLAGEN	0	0	1	1	0
Incoming_partner_to_CD4	NK	COL4A3_SDC1	COLLAGEN	0	0	1	1	0
Incoming_partner_to_CD4	NK	COL4A4_SDC1	COLLAGEN	0	0	1	1	0
Incoming_partner_to_CD4	NK	COL4A5_SDC1	COLLAGEN	0	0	1	1	0
Incoming_partner_to_CD4	NK	COL4A6_SDC1	COLLAGEN	0	0	1	1	0
Incoming_partner_to_CD4	NK	COL6A1_SDC1	COLLAGEN	0	0	1	1	0
Incoming_partner_to_CD4	NK	COL6A2_SDC1	COLLAGEN	0	0	1	1	0
Incoming_partner_to_CD4	NK	COL6A3_SDC1	COLLAGEN	0	0	1	1	0
Incoming_partner_to_CD4	NK	COL6A5_SDC1	COLLAGEN	0	0	1	1	0
Incoming_partner_to_CD4	NK	COL6A6_SDC1	COLLAGEN	0	0	1	1	0
Incoming_partner_to_CD4	NK	COL9A1_SDC1	COLLAGEN	0	0	1	1	0
Incoming_partner_to_CD4	NK	COL9A2_SDC1	COLLAGEN	0	0	1	1	0
Incoming_partner_to_CD4	NK	COL9A3_SDC1	COLLAGEN	0	0	1	1	0
Incoming_partner_to_CD4	NK	FN1_SDC1	FN1	0	0	1	1	0
Incoming_partner_to_CD4	NK	TNC_SDC1	TENASCIN	0	0	1	1	0
Incoming_partner_to_CD4	NK	TNR_SDC1	TENASCIN	0	0	1	1	0
Incoming_partner_to_CD4	NK	TNN_SDC1	TENASCIN	0	0	1	1	0
Incoming_partner_to_CD4	NK	TNXB_SDC1	TENASCIN	0	0	1	1	0
Incoming_partner_to_CD4	NK	THBS1_SDC1	THBS	0	0	1	1	0
Incoming_partner_to_CD4	NK	THBS2_SDC1	THBS	0	0	1	1	0
Incoming_partner_to_CD4	NK	THBS3_SDC1	THBS	0	0	1	1	0
Incoming_partner_to_CD4	NK	THBS4_SDC1	THBS	0	0	1	1	0
Incoming_partner_to_CD4	NK	COMP_SDC1	THBS	0	0	1	1	0
Incoming_partner_to_CD4	NK	COL1A1_SDC4	COLLAGEN	0	0	1	1	0
Incoming_partner_to_CD4	NK	COL1A2_SDC4	COLLAGEN	0	0	1	1	0
Incoming_partner_to_CD4	NK	COL2A1_SDC4	COLLAGEN	0	0	1	1	0
Incoming_partner_to_CD4	NK	COL4A1_SDC4	COLLAGEN	0	0	1	1	0
Incoming_partner_to_CD4	NK	COL4A2_SDC4	COLLAGEN	0	0	1	1	0
Incoming_partner_to_CD4	NK	COL4A3_SDC4	COLLAGEN	0	0	1	1	0
Incoming_partner_to_CD4	NK	COL4A4_SDC4	COLLAGEN	0	0	1	1	0
Incoming_partner_to_CD4	NK	COL4A5_SDC4	COLLAGEN	0	0	1	1	0
Incoming_partner_to_CD4	NK	COL4A6_SDC4	COLLAGEN	0	0	1	1	0
Incoming_partner_to_CD4	NK	COL6A1_SDC4	COLLAGEN	0	0	1	1	0
Incoming_partner_to_CD4	NK	COL6A2_SDC4	COLLAGEN	0	0	1	1	0
Incoming_partner_to_CD4	NK	COL6A3_SDC4	COLLAGEN	0	0	1	1	0
Incoming_partner_to_CD4	NK	COL6A5_SDC4	COLLAGEN	0	0	1	1	0
Incoming_partner_to_CD4	NK	COL6A6_SDC4	COLLAGEN	0	0	1	1	0
Incoming_partner_to_CD4	NK	COL9A1_SDC4	COLLAGEN	0	0	1	1	0
Incoming_partner_to_CD4	NK	COL9A2_SDC4	COLLAGEN	0	0	1	1	0
Incoming_partner_to_CD4	NK	COL9A3_SDC4	COLLAGEN	0	0	1	1	0
Incoming_partner_to_CD4	NK	FN1_SDC4	FN1	0	0	1	1	0
Incoming_partner_to_CD4	NK	TNC_SDC4	TENASCIN	0	0	1	1	0
Incoming_partner_to_CD4	NK	TNR_SDC4	TENASCIN	0	0	1	1	0
Incoming_partner_to_CD4	NK	TNN_SDC4	TENASCIN	0	0	1	1	0
Incoming_partner_to_CD4	NK	TNXB_SDC4	TENASCIN	0	0	1	1	0
Incoming_partner_to_CD4	NK	THBS1_SDC4	THBS	0	0	1	1	0
Incoming_partner_to_CD4	NK	THBS2_SDC4	THBS	0	0	1	1	0
Incoming_partner_to_CD4	NK	THBS3_SDC4	THBS	0	0	1	1	0
Incoming_partner_to_CD4	NK	THBS4_SDC4	THBS	0	0	1	1	0
Incoming_partner_to_CD4	NK	COMP_SDC4	THBS	0	0	1	1	0
Incoming_partner_to_CD4	NK	LAMA1_SV2A	LAMININ	0	0	1	1	0
Incoming_partner_to_CD4	NK	LAMA2_SV2A	LAMININ	0	0	1	1	0
Incoming_partner_to_CD4	NK	LAMA3_SV2A	LAMININ	0	0	1	1	0
Incoming_partner_to_CD4	NK	LAMA4_SV2A	LAMININ	0	0	1	1	0
Incoming_partner_to_CD4	NK	LAMA5_SV2A	LAMININ	0	0	1	1	0
Incoming_partner_to_CD4	NK	LAMB1_SV2A	LAMININ	0	0	1	1	0
Incoming_partner_to_CD4	NK	LAMB2_SV2A	LAMININ	0	0	1	1	0
Incoming_partner_to_CD4	NK	LAMB3_SV2A	LAMININ	0	0	1	1	0
Incoming_partner_to_CD4	NK	LAMC1_SV2A	LAMININ	0	0	1	1	0
Incoming_partner_to_CD4	NK	LAMC2_SV2A	LAMININ	0	0	1	1	0
Incoming_partner_to_CD4	NK	LAMC3_SV2A	LAMININ	0	0	1	1	0
Incoming_partner_to_CD4	NK	LAMA1_SV2B	LAMININ	0	0	1	1	0
Incoming_partner_to_CD4	NK	LAMA2_SV2B	LAMININ	0	0	1	1	0
Incoming_partner_to_CD4	NK	LAMA3_SV2B	LAMININ	0	0	1	1	0
Incoming_partner_to_CD4	NK	LAMA4_SV2B	LAMININ	0	0	1	1	0
Incoming_partner_to_CD4	NK	LAMA5_SV2B	LAMININ	0	0	1	1	0
Incoming_partner_to_CD4	NK	LAMB1_SV2B	LAMININ	0	0	1	1	0
Incoming_partner_to_CD4	NK	LAMB2_SV2B	LAMININ	0	0	1	1	0
Incoming_partner_to_CD4	NK	LAMB3_SV2B	LAMININ	0	0	1	1	0
Incoming_partner_to_CD4	NK	LAMC1_SV2B	LAMININ	0	0	1	1	0
Incoming_partner_to_CD4	NK	LAMC2_SV2B	LAMININ	0	0	1	1	0
Incoming_partner_to_CD4	NK	LAMC3_SV2B	LAMININ	0	0	1	1	0
Incoming_partner_to_CD4	NK	LAMA4_SV2C	LAMININ	0	0	1	1	0
Incoming_partner_to_CD4	NK	LAMA5_SV2C	LAMININ	0	0	1	1	0
Incoming_partner_to_CD4	NK	LAMB1_SV2C	LAMININ	0	0	1	1	0
Incoming_partner_to_CD4	NK	LAMB2_SV2C	LAMININ	0	0	1	1	0
Incoming_partner_to_CD4	NK	LAMB3_SV2C	LAMININ	0	0	1	1	0
Incoming_partner_to_CD4	NK	LAMC1_SV2C	LAMININ	0	0	1	1	0
Incoming_partner_to_CD4	NK	LAMC2_SV2C	LAMININ	0	0	1	1	0
Incoming_partner_to_CD4	NK	THBS1_CD36	THBS	0	0	1	1	0
Incoming_partner_to_CD4	NK	THBS2_CD36	THBS	0	0	1	1	0
Incoming_partner_to_CD4	NK	THBS3_CD36	THBS	0	0	1	1	0
Incoming_partner_to_CD4	NK	THBS4_CD36	THBS	0	0	1	1	0
Incoming_partner_to_CD4	NK	COMP_CD36	THBS	0	0	1	1	0
Incoming_partner_to_CD4	NK	VWF_GP1BA_GP1BB_GP5_GP9	VWF	0	0	1	1	0
Incoming_partner_to_CD4	NK	COL1A1_GP6	COLLAGEN	0	0	1	1	0
Incoming_partner_to_CD4	NK	COL1A2_GP6	COLLAGEN	0	0	1	1	0
Incoming_partner_to_CD4	NK	COL2A1_GP6	COLLAGEN	0	0	1	1	0
Incoming_partner_to_CD4	NK	COL4A1_GP6	COLLAGEN	0	0	1	1	0
Incoming_partner_to_CD4	NK	COL4A2_GP6	COLLAGEN	0	0	1	1	0
Incoming_partner_to_CD4	NK	COL4A3_GP6	COLLAGEN	0	0	1	1	0
Incoming_partner_to_CD4	NK	COL4A4_GP6	COLLAGEN	0	0	1	1	0
Incoming_partner_to_CD4	NK	COL4A5_GP6	COLLAGEN	0	0	1	1	0
Incoming_partner_to_CD4	NK	COL4A6_GP6	COLLAGEN	0	0	1	1	0
Incoming_partner_to_CD4	NK	COL6A1_GP6	COLLAGEN	0	0	1	1	0
Incoming_partner_to_CD4	NK	COL6A2_GP6	COLLAGEN	0	0	1	1	0
Incoming_partner_to_CD4	NK	COL6A3_GP6	COLLAGEN	0	0	1	1	0
Incoming_partner_to_CD4	NK	COL6A5_GP6	COLLAGEN	0	0	1	1	0
Incoming_partner_to_CD4	NK	COL6A6_GP6	COLLAGEN	0	0	1	1	0
Incoming_partner_to_CD4	NK	COL9A1_GP6	COLLAGEN	0	0	1	1	0
Incoming_partner_to_CD4	NK	COL9A2_GP6	COLLAGEN	0	0	1	1	0
Incoming_partner_to_CD4	NK	COL9A3_GP6	COLLAGEN	0	0	1	1	0
Incoming_partner_to_CD4	NK	THBS1_CD47	THBS	0	0	1	1	0
Incoming_partner_to_CD4	NK	THBS2_CD47	THBS	0	0	1	1	0
Incoming_partner_to_CD4	NK	THBS3_CD47	THBS	0	0	1	1	0
Incoming_partner_to_CD4	NK	THBS4_CD47	THBS	0	0	1	1	0
Incoming_partner_to_CD4	NK	COMP_CD47	THBS	0	0	1	1	0
Incoming_partner_to_CD4	NK	AGRN_DAG1	AGRN	0	0	1	1	0
Incoming_partner_to_CD4	NK	HSPG2_DAG1	HSPG	0	0	1	1	0
Incoming_partner_to_CD4	NK	LAMA1_DAG1	LAMININ	0	0	1	1	0
Incoming_partner_to_CD4	NK	LAMA2_DAG1	LAMININ	0	0	1	1	0
Incoming_partner_to_CD4	NK	LAMA3_DAG1	LAMININ	0	0	1	1	0
Incoming_partner_to_CD4	NK	LAMA4_DAG1	LAMININ	0	0	1	1	0
Incoming_partner_to_CD4	NK	LAMA5_DAG1	LAMININ	0	0	1	1	0
Incoming_partner_to_CD4	NK	LAMB1_DAG1	LAMININ	0	0	1	1	0
Incoming_partner_to_CD4	NK	LAMB2_DAG1	LAMININ	0	0	1	1	0
Incoming_partner_to_CD4	NK	LAMB3_DAG1	LAMININ	0	0	1	1	0
Incoming_partner_to_CD4	NK	LAMC1_DAG1	LAMININ	0	0	1	1	0
Incoming_partner_to_CD4	NK	LAMC2_DAG1	LAMININ	0	0	1	1	0
Incoming_partner_to_CD4	NK	LAMC3_DAG1	LAMININ	0	0	1	1	0
Incoming_partner_to_CD4	NK	VTN_PLAUR	VTN	0	0	1	1	0
Incoming_partner_to_CD4	NK	RELN_LRP8	RELN	0	0	1	1	0
Incoming_partner_to_CD4	NK	RELN_VLDLR	RELN	0	0	1	1	0
Incoming_partner_to_CD4	NK	APP_CD74	APP	0	0	1	1	0
Incoming_partner_to_CD4	NK	CADM1_CADM1	CADM	0	0	1	1	0
Incoming_partner_to_CD4	NK	CADM3_CADM3	CADM	0	0	1	1	0
Incoming_partner_to_CD4	NK	FCER2A_ITGAM_ITGB2	CD23	0	0	1	1	0
Incoming_partner_to_CD4	NK	FCER2A_ITGAX_ITGB2	CD23	0	0	1	1	0
Incoming_partner_to_CD4	NK	FCER2A_ITGAV_ITGB3	CD23	0	0	1	1	0
Incoming_partner_to_CD4	NK	FCER2A_CR2	CD23	0	0	1	1	0
Incoming_partner_to_CD4	NK	CD34_SELP	CD34	0	0	1	1	0
Incoming_partner_to_CD4	NK	ENTPD1_ADORA1	CD39	0	0	1	1	0
Incoming_partner_to_CD4	NK	ENTPD1_ADORA2A	CD39	0	0	1	1	0
Incoming_partner_to_CD4	NK	ENTPD1_ADORA2B	CD39	0	0	1	1	0
Incoming_partner_to_CD4	NK	CD40LG_CD40	CD40	0	0	1	1	0
Incoming_partner_to_CD4	NK	PTPRC_CD22	CD45	0	0	1	1	0
Incoming_partner_to_CD4	NK	PTPRC_MRC1	CD45	0	0	1	1	0
Incoming_partner_to_CD4	NK	CD46_JAG1	CD46	0	0	1	1	0
Incoming_partner_to_CD4	NK	CD48_CD244A	CD48	0	0	1	1	0
Incoming_partner_to_CD4	NK	CD6_ALCAM	CD6	0	0	1	1	0
Incoming_partner_to_CD4	NK	CD80_CD274	CD80	0	0	1	1	0
Incoming_partner_to_CD4	NK	CD80_CD28	CD80	0	0	1	1	0
Incoming_partner_to_CD4	NK	CD80_CTLA4	CD80	0	0	1	1	0
Incoming_partner_to_CD4	NK	CD86_CD28	CD86	0	0	1	1	0
Incoming_partner_to_CD4	NK	CD86_CTLA4	CD86	0	0	1	1	0
Incoming_partner_to_CD4	NK	CD96_PVR	CD96	0	0	1	1	0
Incoming_partner_to_CD4	NK	CD99_PILRA	CD99	0	0	1	1	0
Incoming_partner_to_CD4	NK	CD99_CD99	CD99	0.154607767466673	0.154968874088611	0	0	-0.000361106621937557
Incoming_partner_to_CD4	NK	CD99_CD99L2	CD99	0	0	1	1	0
Incoming_partner_to_CD4	NK	CDH15_CDH15	CDH	0	0	1	1	0
Incoming_partner_to_CD4	NK	CDH2_CDH2	CDH	0	0	1	1	0
Incoming_partner_to_CD4	NK	CDH1_CDH1	CDH	0	0	1	1	0
Incoming_partner_to_CD4	NK	CDH1_ITGA1_ITGB1	CDH1	0	0	1	1	0
Incoming_partner_to_CD4	NK	CDH1_ITGAE_ITGB7	CDH1	0	0	1	1	0
Incoming_partner_to_CD4	NK	CDH1_KLRG1	CDH1	0	0	1	1	0
Incoming_partner_to_CD4	NK	CD1D_CEACAM5	CEACAM	0	0	1	1	0
Incoming_partner_to_CD4	NK	CD209_CEACAM1	CEACAM	0	0	1	1	0
Incoming_partner_to_CD4	NK	CD8A_CEACAM5	CEACAM	0	0	1	1	0
Incoming_partner_to_CD4	NK	CEACAM1_CEACAM5	CEACAM	0	0	1	1	0
Incoming_partner_to_CD4	NK	SELE_CEACAM1	CEACAM	0	0	1	1	0
Incoming_partner_to_CD4	NK	CLDN11_CLDN11	CLDN	0	0	1	1	0
Incoming_partner_to_CD4	NK	CLEC2D_KLRB1	CLEC	0	0	1	1	0
Incoming_partner_to_CD4	NK	CLEC2A_KLRB1	CLEC	0	0	1	1	0
Incoming_partner_to_CD4	NK	CLEC2B_KLRB1	CLEC	0	0	1	1	0
Incoming_partner_to_CD4	NK	CLEC2C_KLRB1	CLEC	0	0	1	1	0
Incoming_partner_to_CD4	NK	CLEC2L_KLRB1	CLEC	0	0	1	1	0
Incoming_partner_to_CD4	NK	CLEC1B_KLRB1	CLEC	0	0	1	1	0
Incoming_partner_to_CD4	NK	NFASC_CNTN1_CNTNAP1	CNTN	0	0	1	1	0
Incoming_partner_to_CD4	NK	CNTN2_CNTN2_CNTNAP2	CNTN	0	0	1	1	0
Incoming_partner_to_CD4	NK	CNTN2_L1CAM	CNTN	0	0	1	1	0
Incoming_partner_to_CD4	NK	CNTN2_CNTN2	CNTN	0	0	1	1	0
Incoming_partner_to_CD4	NK	CNTN1_NRCAM	CNTN	0	0	1	1	0
Incoming_partner_to_CD4	NK	CSPG4_ITGA2_ITGB1	CSPG4	0	0	1	1	0
Incoming_partner_to_CD4	NK	DSC1_DSG2	DESMOSOME	0	0	1	1	0
Incoming_partner_to_CD4	NK	DSC2_DSG1	DESMOSOME	0	0	1	1	0
Incoming_partner_to_CD4	NK	DSC2_DSG2	DESMOSOME	0	0	1	1	0
Incoming_partner_to_CD4	NK	DSC3_DSG1	DESMOSOME	0	0	1	1	0
Incoming_partner_to_CD4	NK	DSC3_DSG2	DESMOSOME	0	0	1	1	0
Incoming_partner_to_CD4	NK	EPGN_EGFR	EPGN	0	0	1	1	0
Incoming_partner_to_CD4	NK	EFNA1_EPHA1	EPHA	0	0	1	1	0
Incoming_partner_to_CD4	NK	EFNA1_EPHA2	EPHA	0	0	1	1	0
Incoming_partner_to_CD4	NK	EFNA1_EPHA3	EPHA	0	0	1	1	0
Incoming_partner_to_CD4	NK	EFNA1_EPHA4	EPHA	0	0	1	1	0
Incoming_partner_to_CD4	NK	EFNA1_EPHA5	EPHA	0	0	1	1	0
Incoming_partner_to_CD4	NK	EFNA1_EPHA7	EPHA	0	0	1	1	0
Incoming_partner_to_CD4	NK	EFNA1_EPHA8	EPHA	0	0	1	1	0
Incoming_partner_to_CD4	NK	EFNA2_EPHA1	EPHA	0	0	1	1	0
Incoming_partner_to_CD4	NK	EFNA2_EPHA2	EPHA	0	0	1	1	0
Incoming_partner_to_CD4	NK	EFNA2_EPHA4	EPHA	0	0	1	1	0
Incoming_partner_to_CD4	NK	EFNA3_EPHA1	EPHA	0	0	1	1	0
Incoming_partner_to_CD4	NK	EFNA3_EPHA2	EPHA	0	0	1	1	0
Incoming_partner_to_CD4	NK	EFNA3_EPHA3	EPHA	0	0	1	1	0
Incoming_partner_to_CD4	NK	EFNA3_EPHA4	EPHA	0	0	1	1	0
Incoming_partner_to_CD4	NK	EFNA3_EPHA5	EPHA	0	0	1	1	0
Incoming_partner_to_CD4	NK	EFNA3_EPHA7	EPHA	0	0	1	1	0
Incoming_partner_to_CD4	NK	EFNA3_EPHA8	EPHA	0	0	1	1	0
Incoming_partner_to_CD4	NK	EFNA4_EPHA1	EPHA	0	0	1	1	0
Incoming_partner_to_CD4	NK	EFNA4_EPHA2	EPHA	0	0	1	1	0
Incoming_partner_to_CD4	NK	EFNA4_EPHA3	EPHA	0	0	1	1	0
Incoming_partner_to_CD4	NK	EFNA4_EPHA4	EPHA	0	0	1	1	0
Incoming_partner_to_CD4	NK	EFNA4_EPHA5	EPHA	0	0	1	1	0
Incoming_partner_to_CD4	NK	EFNA4_EPHA7	EPHA	0	0	1	1	0
Incoming_partner_to_CD4	NK	EFNA4_EPHA8	EPHA	0	0	1	1	0
Incoming_partner_to_CD4	NK	EFNA5_EPHA1	EPHA	0	0	1	1	0
Incoming_partner_to_CD4	NK	EFNA5_EPHA2	EPHA	0	0	1	1	0
Incoming_partner_to_CD4	NK	EFNA5_EPHA3	EPHA	0	0	1	1	0
Incoming_partner_to_CD4	NK	EFNA5_EPHA4	EPHA	0	0	1	1	0
Incoming_partner_to_CD4	NK	EFNA5_EPHA5	EPHA	0	0	1	1	0
Incoming_partner_to_CD4	NK	EFNA5_EPHA7	EPHA	0	0	1	1	0
Incoming_partner_to_CD4	NK	EFNA5_EPHA8	EPHA	0	0	1	1	0
Incoming_partner_to_CD4	NK	EFNA5_EPHB2	EPHA	0	0	1	1	0
Incoming_partner_to_CD4	NK	EFNB1_EPHA4	EPHB	0	0	1	1	0
Incoming_partner_to_CD4	NK	EFNB1_EPHB1	EPHB	0	0	1	1	0
Incoming_partner_to_CD4	NK	EFNB1_EPHB2	EPHB	0	0	1	1	0
Incoming_partner_to_CD4	NK	EFNB1_EPHB3	EPHB	0	0	1	1	0
Incoming_partner_to_CD4	NK	EFNB1_EPHB4	EPHB	0	0	1	1	0
Incoming_partner_to_CD4	NK	EFNB2_EPHA4	EPHB	0	0	1	1	0
Incoming_partner_to_CD4	NK	EFNB2_EPHB1	EPHB	0	0	1	1	0
Incoming_partner_to_CD4	NK	EFNB2_EPHB2	EPHB	0	0	1	1	0
Incoming_partner_to_CD4	NK	EFNB2_EPHB3	EPHB	0	0	1	1	0
Incoming_partner_to_CD4	NK	EFNB2_EPHB4	EPHB	0	0	1	1	0
Incoming_partner_to_CD4	NK	EFNB3_EPHA4	EPHB	0	0	1	1	0
Incoming_partner_to_CD4	NK	EFNB3_EPHB1	EPHB	0	0	1	1	0
Incoming_partner_to_CD4	NK	EFNB3_EPHB2	EPHB	0	0	1	1	0
Incoming_partner_to_CD4	NK	EFNB3_EPHB3	EPHB	0	0	1	1	0
Incoming_partner_to_CD4	NK	EFNB3_EPHB4	EPHB	0	0	1	1	0
Incoming_partner_to_CD4	NK	EFNB3_EPHB6	EPHB	0	0	1	1	0
