direction	partner	pathway	n_LR	raw_sum_hi	raw_sum_lo	raw_delta_sum	raw_mean_hi	raw_mean_lo	raw_delta_mean	n_sig_hi	n_sig_lo	threshold_sum_hi	threshold_sum_lo	threshold_delta	threshold_effect	raw_relative_pct	netP_hi	netP_lo	netP_delta	error_hi	error_lo
Incoming_partner_to_CD4	Plasma	MK	9	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Plasma	MMP	1	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Plasma	MPZ	3	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0
Incoming_partner_to_CD4	Plasma	MSTN	4	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Plasma	NCAM	5	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0
Incoming_partner_to_CD4	Plasma	NEGR	1	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Plasma	NGF	2	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Plasma	NGL	3	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Plasma	NMU	2	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Plasma	NODAL	12	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Plasma	NOTCH	24	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Plasma	NPFF	2	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Plasma	NPNT	2	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Plasma	NPR1	1	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Plasma	NPR2	1	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Plasma	NPVF	1	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Plasma	NPW-B	2	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Plasma	NPY	16	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Plasma	NRG	13	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Plasma	NRXN	24	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Plasma	NT	9	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Plasma	NTS	3	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Plasma	Netrin	8	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Plasma	OPIOID	12	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Plasma	OSM	2	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Plasma	OX40	1	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Plasma	OXT	1	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Plasma	PARs	29	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0
Incoming_partner_to_CD4	Plasma	PCDH	27	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Plasma	PD-L1	1	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Plasma	PDGF	6	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Plasma	PDL2	1	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Plasma	PERIOSTIN	2	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Plasma	PLAU	1	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Plasma	PMCH	2	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Plasma	PRL	1	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Plasma	PROC	1	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Plasma	PROCR	2	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Plasma	PROK	4	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Plasma	PROS	3	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Plasma	PSAP	2	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Plasma	PTH	3	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Plasma	PTN	8	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Plasma	PTPR	11	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Plasma	PTPRM	1	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Plasma	PVR	2	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Plasma	QRFP	1	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Plasma	RANKL	2	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Plasma	RBP4	1	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Plasma	RELN	3	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Plasma	RESISTIN	2	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Plasma	RLN	16	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Plasma	SAA	1	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Plasma	SCT	1	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Plasma	SELE	2	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Plasma	SELL	4	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Plasma	SELPLG	3	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0
Incoming_partner_to_CD4	Plasma	SEMA3	39	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0
Incoming_partner_to_CD4	Plasma	SEMA4	13	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0
Incoming_partner_to_CD4	Plasma	SEMA5	5	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Plasma	SEMA6	7	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Plasma	SEMA7	2	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0
Incoming_partner_to_CD4	Plasma	SIRP	1	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0
Incoming_partner_to_CD4	Plasma	SLIT	3	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Plasma	SLITRK	8	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Plasma	SLURP	16	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Plasma	SN	1	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Plasma	SOMATOSTATIN	7	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Plasma	SPP1	9	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Plasma	TAC	4	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Plasma	TENASCIN	28	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Plasma	TGFb	12	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Plasma	THBS	30	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Plasma	THY1	3	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Plasma	TNF	2	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0
Incoming_partner_to_CD4	Plasma	TRAIL	1	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Plasma	TRH	1	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Plasma	TSH	2	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Plasma	TULP	5	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Plasma	TWEAK	1	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Plasma	UCN	4	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Plasma	UGRP1	1	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Plasma	UNC5	12	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Plasma	UROTENSIN	2	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Plasma	UTS2	1	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Plasma	VCAM	4	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0
Incoming_partner_to_CD4	Plasma	VEGF	8	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Plasma	VEGI	1	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Plasma	VISFATIN	1	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0
Incoming_partner_to_CD4	Plasma	VTN	7	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Plasma	VWF	3	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Plasma	WNT	320	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Plasma	XCR	2	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Plasma	ncWNT	31	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Tprolif	ACTIVIN	20	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Tprolif	ADIPONECTIN	2	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Tprolif	ADM	6	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Tprolif	AGRN	1	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Tprolif	AGT	3	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Tprolif	AMH	2	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Tprolif	ANGPT	2	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Tprolif	ANGPTL	15	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Tprolif	ANNEXIN	6	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0
Incoming_partner_to_CD4	Tprolif	APP	4	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0
Incoming_partner_to_CD4	Tprolif	APRIL	2	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0
Incoming_partner_to_CD4	Tprolif	ApoA	4	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Tprolif	ApoB	2	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Tprolif	ApoE	1	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Tprolif	BAFF	3	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0
Incoming_partner_to_CD4	Tprolif	BAG	1	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Tprolif	BMP	75	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Tprolif	BMP10	4	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Tprolif	BRADYKININ	2	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Tprolif	BSP	2	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Tprolif	BTLA	1	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0
Incoming_partner_to_CD4	Tprolif	CADM	6	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0
Incoming_partner_to_CD4	Tprolif	CALC	12	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Tprolif	CALCR	8	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0
Incoming_partner_to_CD4	Tprolif	CCL	55	0.096434534658274	0.168519824956386	-0.0720852902981119	0.00175335517560498	0.00306399681738883	-0.00131064164178385	2	3	0.0447867389023066	0.168519824956386	-0.123733086054079	-0.0516477957559674	-54.4133641755887	0.0447867389023066	0.168519824956386	-0.123733086054079	0	0
Incoming_partner_to_CD4	Tprolif	CD137	1	0.00252200704298996	0	0.00252200704298996	0.00252200704298996	0	0.00252200704298996	1	0	0.00252200704298996	0	0.00252200704298996	0	200	0.00252200704298996	0	0.00252200704298996	0	0
Incoming_partner_to_CD4	Tprolif	CD160	1	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Tprolif	CD200	1	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Tprolif	CD23	4	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0
Incoming_partner_to_CD4	Tprolif	CD276	1	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Tprolif	CD30	1	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Tprolif	CD34	1	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Tprolif	CD39	4	0.00119950652615458	0	0.00119950652615458	0.000299876631538644	0	0.000299876631538644	1	0	0.00119950652615458	0	0.00119950652615458	0	200	0.00119950652615458	0	0.00119950652615458	0	0
Incoming_partner_to_CD4	Tprolif	CD40	4	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Tprolif	CD45	2	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0
Incoming_partner_to_CD4	Tprolif	CD46	1	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Tprolif	CD48	1	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0
Incoming_partner_to_CD4	Tprolif	CD6	1	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0
Incoming_partner_to_CD4	Tprolif	CD70	1	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Tprolif	CD80	3	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Tprolif	CD86	2	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0
Incoming_partner_to_CD4	Tprolif	CD96	1	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Tprolif	CD99	4	0.233128395905366	0.23997126606621	-0.00684287016084377	0.0582820989763415	0.0599928165165525	-0.00171071754021094	2	2	0.233128395905366	0.23997126606621	-0.00684287016084376	1.38777878078145e-17	-2.89278167408832	0.233128395905366	0.23997126606621	-0.00684287016084376	0	0
Incoming_partner_to_CD4	Tprolif	CDH	4	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0
Incoming_partner_to_CD4	Tprolif	CDH1	3	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0
Incoming_partner_to_CD4	Tprolif	CEACAM	7	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Tprolif	CHAD	1	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Tprolif	CHEMERIN	2	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Tprolif	CLDN	4	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Tprolif	CLEC	6	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0
Incoming_partner_to_CD4	Tprolif	CNTN	7	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Tprolif	COLLAGEN	187	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Tprolif	COMPLEMENT	7	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0
Incoming_partner_to_CD4	Tprolif	CRH	1	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Tprolif	CSF	2	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Tprolif	CSF3	1	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Tprolif	CSPG4	1	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Tprolif	CTSG	1	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Tprolif	CX3C	1	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Tprolif	CXCL	22	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0
Incoming_partner_to_CD4	Tprolif	CypA	1	0.097225811697126	0.0939508142125214	0.00327499748460462	0.097225811697126	0.0939508142125214	0.00327499748460462	0	0	0	0	0	-0.00327499748460462	3.42614843108742	0	0	0	0	0
Incoming_partner_to_CD4	Tprolif	DESMOSOME	11	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Tprolif	DMP1	1	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Tprolif	DSPP	2	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Tprolif	EDN	5	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Tprolif	EGF	18	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Tprolif	ENHO	1	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Tprolif	EPGN	1	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Tprolif	EPHA	32	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Tprolif	EPHB	16	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Tprolif	EPO	1	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Tprolif	ESAM	1	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Tprolif	FASLG	1	0.00916199601793093	0.000434485747602445	0.00872751027032848	0.00916199601793093	0.000434485747602445	0.00872751027032848	1	1	0.00916199601793093	0.000434485747602445	0.00872751027032848	0	181.88979010358	0.00916199601793093	0.000434485747602445	0.00872751027032848	0	0
Incoming_partner_to_CD4	Tprolif	FGF	46	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Tprolif	FLRT	1	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Tprolif	FLT3	1	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Tprolif	FN1	13	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Tprolif	FSH	2	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Tprolif	GALANIN	6	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Tprolif	GALECTIN	5	0.130213586135474	0.131895348421893	-0.00168176228641918	0.0260427172270948	0.0263790696843786	-0.000336352457283836	0	0	0	0	0	0.00168176228641918	-1.28325445239723	0	0	0	0	0
Incoming_partner_to_CD4	Tprolif	GAP	4	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Tprolif	GAS	3	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0
Incoming_partner_to_CD4	Tprolif	GCG	3	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Tprolif	GDF	6	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Tprolif	GDNF	5	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Tprolif	GH	2	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Tprolif	GHRELIN	1	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Tprolif	GHRH	4	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Tprolif	GIPR	1	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Tprolif	GITRL	1	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Tprolif	GNRH	1	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Tprolif	GP1BA	1	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Tprolif	GPR	2	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Tprolif	GRN	1	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0
Incoming_partner_to_CD4	Tprolif	GRP	1	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Tprolif	GUCA	2	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Tprolif	HCRT	1	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Tprolif	HGF	1	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Tprolif	HH	6	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Tprolif	HSPG	1	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Tprolif	IAPP	6	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Tprolif	ICAM	8	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0
Incoming_partner_to_CD4	Tprolif	ICOS	3	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0
Incoming_partner_to_CD4	Tprolif	IFN-I	17	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Tprolif	IFN-II	1	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0
Incoming_partner_to_CD4	Tprolif	IGF	8	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Tprolif	IGFBP	1	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Tprolif	IL1	10	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Tprolif	IL10	8	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Tprolif	IL12	3	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Tprolif	IL16	1	0.0211642496856347	0	0.0211642496856347	0.0211642496856347	0	0.0211642496856347	1	0	0.0211642496856347	0	0.0211642496856347	0	200	0.0211642496856347	0	0.0211642496856347	0	0
Incoming_partner_to_CD4	Tprolif	IL17	6	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Tprolif	IL2	8	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Tprolif	IL4	10	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Tprolif	IL6	3	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Tprolif	INSULIN	1	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Tprolif	JAM	10	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0
Incoming_partner_to_CD4	Tprolif	KIT	1	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Tprolif	KLK	12	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Tprolif	L1CAM	3	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Tprolif	LAIR1	1	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0
Incoming_partner_to_CD4	Tprolif	LAMININ	139	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0
Incoming_partner_to_CD4	Tprolif	LCK	1	0.102632768547743	0.166423325456233	-0.0637905569084904	0.102632768547743	0.166423325456233	-0.0637905569084904	1	1	0.102632768547743	0.166423325456233	-0.0637905569084904	0	-47.4180353688979	0.102632768547743	0.166423325456233	-0.0637905569084904	0	0
Incoming_partner_to_CD4	Tprolif	LEP	1	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Tprolif	LIFR	4	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Tprolif	LIGHT	2	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Tprolif	LT	4	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Tprolif	MADCAM	1	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Tprolif	MELANOCORTIN	5	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Tprolif	MHC-I	41	1.42029357431682	2.54892875943542	-1.1286351851186	0.0346413066906542	0.0621689941325712	-0.027527687441917	10	13	1.0726107784544	2.54892875943542	-1.47631798098102	-0.347682795862424	-56.8693356137428	1.0726107784544	2.54892875943542	-1.47631798098102	0	0
Incoming_partner_to_CD4	Tprolif	MHC-II	12	0.471405224052854	0	0.471405224052854	0.0392837686710711	0	0.0392837686710711	9	0	0.471405224052854	0	0.471405224052854	0	200	0.471405224052854	0	0.471405224052854	0	0
Incoming_partner_to_CD4	Tprolif	MIF	4	0.536135096083698	0.532269085399383	0.00386601068431497	0.134033774020925	0.133067271349846	0.000966502671078742	2	2	0.536135096083698	0.532269085399383	0.00386601068431491	-5.55111512312578e-17	0.723698156805873	0.536135096083698	0.532269085399383	0.00386601068431491	0	0
Incoming_partner_to_CD4	Tprolif	MK	9	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Tprolif	MMP	1	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Tprolif	MPZ	3	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0
Incoming_partner_to_CD4	Tprolif	MSTN	4	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Tprolif	NCAM	5	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0
Incoming_partner_to_CD4	Tprolif	NEGR	1	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Tprolif	NGF	2	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Tprolif	NGL	3	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Tprolif	NMU	2	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Tprolif	NODAL	12	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Tprolif	NOTCH	24	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Tprolif	NPFF	2	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Tprolif	NPNT	2	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Tprolif	NPR1	1	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Tprolif	NPR2	1	0	0	0	0	0	0	0	0	0	0	0	0						
Incoming_partner_to_CD4	Tprolif	NPVF	1	0	0	0	0	0	0	0	0	0	0	0	0						
