direction	partner	interaction_name	pathway	prob_hi	prob_lo	pval_hi	pval_lo	delta_prob
Incoming_partner_to_CD4	MonoMacro	CXCL6_CXCR2	CXCL	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	PPBP_CXCR2	CXCL	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	PF4V1_CXCR3	CXCL	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	CXCL9_CXCR3	CXCL	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	CXCL10_CXCR3	CXCL	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	CXCL11_CXCR3	CXCL	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	CXCL13_CXCR3	CXCL	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	PF4_CXCR3	CXCL	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	CXCL12_CXCR4	CXCL	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	CXCL11_ACKR3	CXCL	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	CXCL12_ACKR3	CXCL	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	CXCL13_CXCR5	CXCL	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	CXCL16_CXCR6	CXCL	0.0630211202277357	0.061563225676859	0	0	0.00145789455087675
Incoming_partner_to_CD4	MonoMacro	MIF_CD74_CXCR4	MIF	0.275652669616944	0.275586029905752	0.18	0.14	6.66397111915296e-05
Incoming_partner_to_CD4	MonoMacro	MIF_CD74_CD44	MIF	0.246202521505617	0.249177025352945	0.17	0.04	-0.00297450384732828
Incoming_partner_to_CD4	MonoMacro	MIF_CD74_CXCR2	MIF	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	MIF_ACKR3	MIF	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	CX3CL1_CX3CR1	CX3C	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	XCL1_XCR1	XCR	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	XCL2_XCR1	XCR	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	IL2_IL2RA_IL2RB	IL2	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	IL2_IL2RB_IL2RG	IL2	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	IL4_IL4R_IL2RG	IL2	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	IL7_IL7R_IL2RG	IL2	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	IL9_IL9R_IL2RG	IL2	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	IL15_IL15RA_IL2RB	IL2	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	IL21_IL21R_IL2RG	IL2	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	TSLP_IL7R_CRLF2	IL2	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	IL3_IL3RA_CSF2RB	IL4	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	IL5_IL5RA_CSF2RB	IL4	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	CSF2_CSF2RA_CSF2RB	IL4	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	IL4_IL4R	IL4	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	IL4_IL4R_IL13RA1	IL4	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	IL4_IL4R_IL13RA2	IL4	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	IL13_IL4R_IL13RA1	IL4	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	IL13_IL4R_IL13RA2	IL4	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	IL13_IL13RA1	IL4	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	IL13_IL13RA2	IL4	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	IL6_IL6R_IL6ST	IL6	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	IL11_IL11RA_IL6ST	IL6	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	IL12B_IL12RB1_IL12RB2	IL12	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	IL23A_IL23R_IL12RB1	IL12	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	EBI3_IL27RA_IL6ST	IL12	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	IL31_IL31RA_OSMR	IL6	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	CNTF_CNTFR_LIFR	LIFR	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	CLCF1_CNTFR_LIFR	LIFR	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	CTF1_LIFR_IL6ST	LIFR	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	LIF_LIFR_IL6ST	LIFR	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	OSM_LIFR_IL6ST	OSM	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	OSM_OSMR_IL6ST	OSM	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	IL10_IL10RA_IL10RB	IL10	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	IL19_IL20RA_IL20RB	IL10	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	IL20_IL20RA_IL20RB	IL10	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	IL24_IL20RA_IL20RB	IL10	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	IL20_IL22RA1_IL20RB	IL10	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	IL24_IL22RA1_IL20RB	IL10	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	IL22_IL22RA1_IL10RB	IL10	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	IL26_IL20RA_IL10RB	IL10	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	IL1A_IL1R1_IL1RAP	IL1	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	IL1B_IL1R1_IL1RAP	IL1	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	IL1A_IL1R2	IL1	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	IL1B_IL1R2	IL1	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	IL1F8_IL1RL2_IL1RAP	IL1	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	IL1F9_IL1RL2_IL1RAP	IL1	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	IL1F10_IL1RL2_IL1RAP	IL1	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	IL37_IL18R1_IL18RAP	IL1	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	IL18_IL18R1_IL18RAP	IL1	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	IL33_IL1RL1_IL1RAP	IL1	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	IL17A_IL17RA_IL17RC	IL17	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	IL17F_IL17RA_IL17RC	IL17	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	IL17AF_IL17RA_IL17RC	IL17	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	IL17B_IL17RB	IL17	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	IL17C_IL17RA_IL17RE	IL17	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	IL25_IL17RA_IL17RB	IL17	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	IL34_CSF1R	CSF	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	CSF1_CSF1R	CSF	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	IL16_CD4	IL16	0.0160522483117819	0.0113460762246479	0	0	0.00470617208713404
Incoming_partner_to_CD4	MonoMacro	EPO_EPOR	EPO	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	GH1_GHR	GH	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	PRL_PRLR	PRL	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	CSF3_CSF3R	CSF3	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	IFNB1_IFNAR1_IFNAR2	IFN-I	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	IFNW1_IFNAR1_IFNAR2	IFN-I	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	IFNK_IFNAR1_IFNAR2	IFN-I	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	IFNE_IFNAR1_IFNAR2	IFN-I	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	IFNA1_IFNAR1_IFNAR2	IFN-I	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	IFNA2_IFNAR1_IFNAR2	IFN-I	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	IFNA4_IFNAR1_IFNAR2	IFN-I	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	IFNA5_IFNAR1_IFNAR2	IFN-I	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	IFNA6_IFNAR1_IFNAR2	IFN-I	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	IFNA7_IFNAR1_IFNAR2	IFN-I	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	IFNA8_IFNAR1_IFNAR2	IFN-I	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	IFNA9_IFNAR1_IFNAR2	IFN-I	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	IFNA10_IFNAR1_IFNAR2	IFN-I	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	IFNA14_IFNAR1_IFNAR2	IFN-I	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	IFNA16_IFNAR1_IFNAR2	IFN-I	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	IFNA17_IFNAR1_IFNAR2	IFN-I	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	IFNA21_IFNAR1_IFNAR2	IFN-I	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	IFNG_IFNGR1_IFNGR2	IFN-II	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	TNF_TNFRSF1A	TNF	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	TNF_TNFRSF1B	TNF	0.0364253400078634	0.022670131495121	0	0	0.0137552085127424
Incoming_partner_to_CD4	MonoMacro	LTA_TNFRSF1A	LT	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	LTA_TNFRSF1B	LT	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	LTA_TNFRSF14	LT	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	LTA_LTB_LTBR	LT	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	TNFSF14_LTBR	LIGHT	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	TNFSF14_TNFRSF14	LIGHT	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	FASL_FAS	FASLG	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	TNFSF15_TNFRSF25	VEGI	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	TNFSF10_TNFRSF10B	TRAIL	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	NGF_NGFR	NGF	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	KLK3_NGFR	NGF	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	TNFSF11_TNFRSF11A	RANKL	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	TNFSF11_TNFRSF11B	RANKL	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	TNFSF12_TNFRSF12A	TWEAK	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	CD70_CD27	CD70	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	TNFSF8_TNFRSF8	CD30	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	TNFSF9_TNFRSF9	CD137	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	TNFSF4_TNFRSF4	OX40	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	TNFSF18_TNFRSF18	GITRL	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	TNFSF13_TNFRSF17	APRIL	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	TNFSF13_TNFRSF13B	APRIL	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	TNFSF13B_TNFRSF17	BAFF	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	TNFSF13B_TNFRSF13B	BAFF	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	TNFSF13B_TNFRSF13C	BAFF	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	CD40LG_ITGA2B_ITGB3	CD40	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	CD40LG_ITGA5_ITGB1	CD40	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	CD40LG_ITGAM_ITGB2	CD40	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	SPP1_CD44	SPP1	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	SPP1_ITGAV_ITGB3	SPP1	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	SPP1_ITGAV_ITGB1	SPP1	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	SPP1_ITGAV_ITGB5	SPP1	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	SPP1_ITGAV_ITGB6	SPP1	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	SPP1_ITGA4_ITGB1	SPP1	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	SPP1_ITGA9_ITGB1	SPP1	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	SPP1_ITGA8_ITGB1	SPP1	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	SPP1_ITGA5_ITGB1	SPP1	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	ADIPOQ_ADIPOR1	ADIPONECTIN	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	ADIPOQ_ADIPOR2	ADIPONECTIN	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	RETN_TLR4	RESISTIN	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	RETN_CAP1	RESISTIN	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	NAMPT_ITGA5_ITGB1	VISFATIN	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	ANGPTL1_ITGA1_ITGB1	ANGPTL	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	ANGPTL2_ITGA5_ITGB1	ANGPTL	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	ANGPTL2_TLR4	ANGPTL	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	ANGPTL2_PIRB	ANGPTL	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	ANGPTL1_PIRB	ANGPTL	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	ANGPTL7_PIRB	ANGPTL	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	ANGPTL4_ITGA5_ITGB1	ANGPTL	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	ANGPTL4_ITGAV_ITGB3	ANGPTL	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	ANGPTL4_CDH5	ANGPTL	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	ANGPTL4_CDH11	ANGPTL	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	ANGPTL4_SDC1	ANGPTL	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	ANGPTL4_SDC2	ANGPTL	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	ANGPTL4_SDC3	ANGPTL	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	ANGPTL4_SDC4	ANGPTL	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	ANGPTL3_ITGAV_ITGB3	ANGPTL	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	ANGPT2_TEK	ANGPT	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	ANGPT2_ITGA5_ITGB1	ANGPT	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	MDK_SDC1	MK	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	MDK_SDC2	MK	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	MDK_SDC4	MK	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	MDK_PTPRZ1	MK	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	MDK_ITGA4_ITGB1	MK	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	MDK_ITGA6_ITGB1	MK	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	MDK_LRP1	MK	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	MDK_NCL	MK	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	MDK_ALK	MK	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	PTN_PTPRZ1	PTN	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	PTN_SDC1	PTN	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	PTN_SDC2	PTN	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	PTN_SDC3	PTN	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	PTN_SDC4	PTN	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	PTN_ITGAV_ITGB3	PTN	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	PTN_NCL	PTN	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	PTN_ALK	PTN	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	POSTN_ITGAV_ITGB3	PERIOSTIN	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	POSTN_ITGAV_ITGB5	PERIOSTIN	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	AGT_AGTR1B	AGT	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	GRP_GRPR	GPR	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	NMB_NMBR	GPR	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	KNG1_BDKRB1	BRADYKININ	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	KNG1_BDKRB2	BRADYKININ	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	C3_C3AR1	COMPLEMENT	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	C3_CR2	COMPLEMENT	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	C3_ITGAM_ITGB2	COMPLEMENT	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	C3_ITGAX_ITGB2	COMPLEMENT	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	C4A_C3AR1	COMPLEMENT	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	C4A_CR2	COMPLEMENT	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	HC_C5AR1	COMPLEMENT	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	EDN1_EDNRA	EDN	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	EDN2_EDNRA	EDN	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	EDN1_EDNRB	EDN	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	EDN2_EDNRB	EDN	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	EDN3_EDNRB	EDN	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	GAL_GALR1	GALANIN	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	GAL_GALR2	GALANIN	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	GAL_GALR3	GALANIN	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	GALP_GALR1	GALANIN	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	GALP_GALR2	GALANIN	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	GHRL_GHSR	GHRELIN	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	POMC_MC1R	MELANOCORTIN	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	POMC_MC2R	MELANOCORTIN	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	POMC_MC3R	MELANOCORTIN	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	POMC_MC4R	MELANOCORTIN	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	POMC_MC5R	MELANOCORTIN	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	NMU_NMUR1	NMU	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	NMU_NMUR2	NMU	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	NPFF_NPFFR1	NPFF	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	NPFF_NPFFR2	NPFF	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	NPY_NPY1R	NPY	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	NPY_NPY2R	NPY	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	NPY_NPY4R	NPY	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	NPY_NPY5R	NPY	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	NPY_NPY6R	NPY	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	NPY_GPR83	NPY	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	PPY_NPY1R	NPY	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	PPY_NPY2R	NPY	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	PPY_NPY4R	NPY	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	PPY_NPY5R	NPY	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	PPY_NPY6R	NPY	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	PPY_GPR83	NPY	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	PYY_NPY1R	NPY	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	PYY_NPY2R	NPY	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	PYY_NPY6R	NPY	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	PYY_GPR83	NPY	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	NPB_NPBWR1	NPW-B	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	NPW_NPBWR1	NPW-B	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	NTS_NTSR1	NTS	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	NTS_NTSR2	NTS	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	PDYN_OPRD1	OPIOID	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	PDYN_OPRK1	OPIOID	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	PDYN_OPRL1	OPIOID	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	PDYN_OPRM1	OPIOID	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	PENK_OPRD1	OPIOID	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	PENK_OPRK1	OPIOID	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	PENK_OPRL1	OPIOID	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	PENK_OPRM1	OPIOID	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	POMC_OPRD1	OPIOID	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	POMC_OPRK1	OPIOID	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	POMC_OPRL1	OPIOID	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	POMC_OPRM1	OPIOID	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	HCRT_HCRTR1	HCRT	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	OXT_OXTR	OXT	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	SST_SSTR1	SOMATOSTATIN	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	SST_SSTR2	SOMATOSTATIN	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	SST_SSTR3	SOMATOSTATIN	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	SST_SSTR4	SOMATOSTATIN	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	SST_SSTR5	SOMATOSTATIN	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	CORT_SSTR2	SOMATOSTATIN	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	CORT_SSTR3	SOMATOSTATIN	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	TAC1_TACR1	TAC	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	TAC4_TACR1	TAC	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	TAC1_TACR2	TAC	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	TAC2_TACR3	TAC	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	UTS2_UTS2R	UTS2	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	PRSS3_F2R	PARs	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	CTSG_F2R	PARs	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	F2_F2R	PARs	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	PLG_F2R	PARs	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	GZMA_F2R	PARs	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	PRSS1_F2R	PARs	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	PRSS3_F2RL1	PARs	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	CTSG_F2RL1	PARs	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	F2_F2RL1	PARs	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	PLG_F2RL1	PARs	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	GZMA_F2RL1	PARs	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	PRSS1_F2RL1	PARs	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	PRSS3_F2RL2	PARs	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	CTSG_F2RL2	PARs	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	F2_F2RL2	PARs	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	PLG_F2RL2	PARs	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	GZMA_F2RL2	PARs	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	PRSS1_F2RL2	PARs	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	PRSS3_F2RL3	PARs	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	CTSG_F2RL3	PARs	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	GZMA_F2RL3	PARs	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	PLG_F2RL3	PARs	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	PRSS1_F2RL3	PARs	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	PRSS3_PARD3	PARs	0	0	1	1	0
Incoming_partner_to_CD4	MonoMacro	CTSG_PARD3	PARs	0	0	1	1	0
