gene_id	SYMBOL	exposure	cell_type	timepoint	category	near_locus	MR_OR	MR_pval	MR_FDR	nsnps	PP.H0	PP.H1	PP.H2	PP.H3	PP.H4	PP4_ratio
ENSG00000170430	MGMT	ENSG00000170430|CD4_Naive_uns_0h	Naive	0h	潜在新位点	""	1.0365355298004	0.0214276982014002	0.370028237238199	1003	0.00515550197176979	0.902467715543606	8.87076011367823e-05	0.0154513789050688	0.0768366959784186	0.832574480239446
ENSG00000258315	C17orf49	ENSG00000258315|CD4_Memory_stim_5d	Memory	5d	痣数目通路	TP53	0.963565796507113	0.044318939850828	0.454173343255171	479	0.0465063178025861	0.867267859688299	0.000483180688537095	0.00893373205305587	0.0768089097675223	0.895807595108274
ENSG00000089012	SIRPG	ENSG00000089012|CD4_Naive_stim_5d	Naive	5d	潜在新位点	""	1.07442517008334	0.0110180967131047	0.306146694359824	982	0.00867690488075129	0.894997215374728	0.000191366439089	0.0196624131884357	0.0764721001169958	0.79546977966211
ENSG00000125877	ITPA	ENSG00000125877|CD4_Naive_stim_16h	Naive	16h	潜在新位点	""	1.06592009749518	0.0417323743431069	0.445646616108374	915	7.82262965612078e-10	0.91080356242815	1.19946596687989e-11	0.0138903029217989	0.0753061338557929	0.844272894483062
ENSG00000100376	FAM118A	ENSG00000100376|CD4_Naive_stim_16h	Naive	16h	色素/发色通路	KIAA0930	1.02443817020146	0.0314321016873488	0.406445649455319	1019	8.603787525277e-14	0.812478192092223	1.1966837419514e-14	0.112931389833108	0.074590418074569	0.39776929897824
ENSG00000100376	FAM118A	ENSG00000100376|CD4_Memory_stim_16h	Memory	16h	色素/发色通路	KIAA0930	1.02646607771201	0.0314321016873489	0.406445649455319	1019	9.82867069878677e-10	0.812478192308486	1.36705031309494e-10	0.112931389864556	0.0745904167073845	0.397769294520788
ENSG00000100376	FAM118A	ENSG00000100376|CD4_Memory_stim_5d	Memory	5d	色素/发色通路	KIAA0930	1.0243934590864	0.0314321016873489	0.406445649455319	1019	1.27908021426843e-09	0.812478192107218	1.77904730047068e-10	0.11293138983667	0.0745904165991265	0.397769294232267
ENSG00000100376	FAM118A	ENSG00000100376|CD4_Naive_uns_0h	Naive	0h	色素/发色通路	KIAA0930	1.02175103724728	0.0314321016873489	0.406445649455319	1019	2.98381801549311e-09	0.812478193119119	4.15013329605364e-10	0.112931389980511	0.0745904135015384	0.397769283979176
ENSG00000100376	FAM118A	ENSG00000100376|CD4_Memory_uns_0h	Memory	0h	色素/发色通路	KIAA0930	1.02367702134368	0.0314321016873489	0.406445649455319	1019	3.28203720989216e-08	0.812478166521926	4.56492045859887e-09	0.112931386284854	0.0745904098079289	0.397769279956249
ENSG00000100376	FAM118A	ENSG00000100376|CD4_Naive_stim_5d	Naive	5d	色素/发色通路	KIAA0930	1.02178309200115	0.0314321016873488	0.406445649455319	1019	5.41691592791797e-07	0.812477734839539	7.53428092385199e-08	0.112931326331019	0.0745903217950394	0.397769124474084
ENSG00000100376	FAM118A	ENSG00000100376|CD4_Naive_stim_40h	Naive	40h	色素/发色通路	KIAA0930	1.03061081549858	0.0314321016873489	0.406445649455319	1019	2.68812493350291e-05	0.812458319422832	3.73885965315439e-06	0.112928633774319	0.0745824266938597	0.397749479458128
ENSG00000100376	FAM118A	ENSG00000100376|CD4_Memory_stim_40h	Memory	40h	色素/发色通路	KIAA0930	1.03593056351112	0.0314321016873488	0.406445649455319	1019	0.000181770847325207	0.812338125487227	2.52821466262094e-05	0.112911955799186	0.0745428657196358	0.397657766899056
ENSG00000182871	COL18A1	ENSG00000182871|CD4_Memory_stim_16h	Memory	16h	潜在新位点	""	1.05973321684691	0.0329736101684487	0.421777545895696	859	0.02617033716317	0.881140491635301	0.000545289949171804	0.0182857468986765	0.0738581343536811	0.801552239278953
ENSG00000155542	SETD9	ENSG00000155542|CD4_Memory_stim_5d	Memory	5d	色素/发色通路	AC008940.1	0.965181378463498	0.0176001079065785	0.333303498252969	780	1.24290537267788e-19	0.893632231113994	4.64558556607006e-21	0.0333280951632258	0.073039673722783	0.686671108059599
ENSG00000166275	BORCS7	ENSG00000166275|CD4_Naive_stim_40h	Naive	40h	潜在新位点	""	1.05853934744313	0.0252755515617626	0.395394859466963	956	0.0104655731058784	0.866472005643028	0.000601313818154426	0.0497115847671092	0.0727495226658304	0.594062263446935
ENSG00000074935	TUBE1	ENSG00000074935|CD4_Naive_stim_16h	Naive	16h	潜在新位点	""	1.09028102050059	0.0373585702650049	0.443675856226323	801	0.0026636768127791	0.902994958219601	6.43729898841513e-05	0.0217501225721618	0.0725268694055741	0.769295539496018
ENSG00000203778	FAM229B	ENSG00000203778|CD4_Memory_stim_40h	Memory	40h	潜在新位点	""	0.937600683129356	0.00823667314931598	0.289996135831363	818	0.00129331826585476	0.904481051359549	3.14516023735237e-05	0.0219233811101429	0.0722707976620795	0.767253333529693
ENSG00000185324	CDK10	ENSG00000185324|CD4_Memory_stim_5d	Memory	5d	黑色素瘤已知位点	MC1R	0.822773333446401	0	0	1455	5.41278482014742e-108	3.58708138457258e-108	0.558525270418396	0.370066268705569	0.071408460876022	0.161749826414073
ENSG00000236935	LOC102723878	ENSG00000236935|CD4_Memory_stim_16h	Memory	16h	潜在新位点	""	1.03808669335211	0.0454944723500587	0.459597567263661	679	0.03133423424492	0.876614621269872	0.000721576439840755	0.0201157948699612	0.0712137731754065	0.779744990582144
ENSG00000079263	SP140	ENSG00000079263|CD4_Naive_stim_16h	Naive	16h	潜在新位点	""	1.0956624961179	0.00896688587077377	0.295823585598281	1476	0.00317236023976424	0.889529343311157	0.000128847910118913	0.0360578233672834	0.0711116251716767	0.663543819074752
ENSG00000141560	FN3KRP	ENSG00000141560|CD4_Naive_stim_40h	Naive	40h	潜在新位点	""	0.958307103679109	0.0260186718546876	0.395394859466963	1135	5.02728579340068e-16	0.899136203322996	1.68712168181689e-17	0.0301036171260727	0.0707601795509293	0.701541899890264
ENSG00000074935	TUBE1	ENSG00000074935|CD4_Naive_stim_40h	Naive	40h	潜在新位点	""	1.08304218899646	0.0143616771745961	0.319254153389817	801	0.0098132129553739	0.898260182896732	0.000237155594581396	0.0216381730065943	0.0700512755467188	0.764005855111969
ENSG00000110665	C11orf21	ENSG00000110665|CD4_Naive_stim_5d	Naive	5d	潜在新位点	""	1.03831210286495	0.0293628702801232	0.403999017657495	563	1.5107637137586e-06	0.919113195813773	1.86321365375348e-08	0.0112657351567319	0.0696195396336455	0.86071957861393
ENSG00000165410	CFL2	ENSG00000165410|CD4_Naive_uns_0h	Naive	0h	潜在新位点	""	0.959658810423885	0.0218979118960316	0.376178621750186	881	0.0917268568038845	0.562871702170649	0.0387384391977904	0.23764512572869	0.0690178760989859	0.225060981232322
ENSG00000258315	C17orf49	ENSG00000258315|CD4_Naive_stim_5d	Naive	5d	痣数目通路	TP53	0.966955133975632	0.044318939850828	0.454173343255171	479	0.208484819472309	0.713695800301258	0.00216606782437118	0.0073466865296687	0.0683066258723929	0.902890087738333
ENSG00000159479	MED8	ENSG00000159479|CD4_Naive_stim_40h	Naive	40h	潜在新位点	""	0.921454746186793	0.010662909560902	0.304696028641554	614	0.000304860969171036	0.814704395562682	4.36954292380073e-05	0.116702552248054	0.0682444957908551	0.368994782639072
ENSG00000166839	ANKDD1A	ENSG00000166839|CD4_Memory_stim_40h	Memory	40h	潜在新位点	""	1.02408621498088	0.0223554116775733	0.381199258368462	359	4.72578702915697e-13	0.926157906672477	3.30307022033033e-15	0.00640590800471206	0.0674361853223338	0.913248558971096
ENSG00000165410	CFL2	ENSG00000165410|CD4_Memory_stim_16h	Memory	16h	潜在新位点	""	0.957766749865281	0.0243265820458977	0.395001487466722	881	0.000466295825455712	0.655395841236309	0.000196927847655569	0.276722075256065	0.0672188598345149	0.195437218942293
ENSG00000167766	ZNF83	ENSG00000167766|CD4_Naive_stim_16h	Naive	16h	潜在新位点	""	0.927228792919159	0.0255954829231978	0.395394859466963	786	0.020334894211973	0.48447685234852	0.0172484095137852	0.410874593070469	0.0670652508552529	0.140321531480593
ENSG00000165410	CFL2	ENSG00000165410|CD4_Naive_stim_40h	Naive	40h	潜在新位点	""	0.950157068221587	0.0286807008351486	0.403999017657495	881	0.0053943502273939	0.650884482297047	0.00227816274945808	0.274817414054974	0.0666255906711269	0.195129464504838
ENSG00000141560	FN3KRP	ENSG00000141560|CD4_Memory_stim_5d	Memory	5d	潜在新位点	""	0.945238926535655	0.0260186718546876	0.395394859466963	1135	0.00187614648041657	0.90191058167257	6.29621536442252e-05	0.0302015347127758	0.0659487749805928	0.685892486367532
ENSG00000185324	CDK10	ENSG00000185324|CD4_Memory_stim_40h	Memory	40h	黑色素瘤已知位点	MC1R	0.643916049944303	0	0	1455	7.1657689546555e-108	1.89316138037762e-108	0.739409227623001	0.195283021631441	0.0653077507455466	0.250614210740617
ENSG00000180992	MRPL14	ENSG00000180992|CD4_Naive_stim_40h	Naive	40h	潜在新位点	""	0.954437357622905	0.0310945578597458	0.406445649455319	571	3.74070453595957e-40	0.922442193521914	5.21071568558029e-42	0.0127846351704094	0.0647731713076716	0.835159918118332
ENSG00000106633	GCK	ENSG00000106633|CD4_Memory_stim_16h	Memory	16h	潜在新位点	""	0.963425696009141	0.0413411006383049	0.445646616108374	792	7.1340944627978e-06	0.85361651878555	6.84713002824325e-07	0.0818635213165549	0.0645121410904286	0.440729968558972
ENSG00000180992	MRPL14	ENSG00000180992|CD4_Naive_stim_16h	Naive	16h	潜在新位点	""	0.941561481648988	0.0310945578597458	0.406445649455319	571	1.43197846297056e-07	0.922861570833303	1.99471317947858e-09	0.012790902790364	0.0643473811837735	0.834182170883495
ENSG00000271964	""	ENSG00000271964|CD4_Naive_uns_0h	Naive	0h	潜在新位点	""	1.02444202305722	0.03801223194422	0.443675856226323	882	1.40316368675761e-17	0.91845444116653	2.7155733917188e-19	0.0177112154635501	0.0638343433699193	0.78280588523871
ENSG00000163599	CTLA4	ENSG00000163599|CD4_Naive_stim_16h	Naive	16h	潜在新位点	""	1.03564138750195	0.0295387358242262	0.403999017657495	756	5.02993744044214e-20	0.914837300672095	1.17943352274951e-21	0.021387580749169	0.0637751185787377	0.748862108435299
ENSG00000079691	CARMIL1	ENSG00000079691|CD4_Memory_uns_0h	Memory	0h	潜在新位点	""	0.974146520027638	0.0339345570538303	0.426097578191843	1523	3.30738693740505e-06	0.911581780457344	8.97479830447446e-08	0.0246725912322969	0.0637422311754383	0.720945079564642
ENSG00000163599	CTLA4	ENSG00000163599|CD4_Naive_stim_40h	Naive	40h	潜在新位点	""	1.03241587049827	0.0295387358242262	0.403999017657495	756	1.43432818916592e-11	0.914933966028065	3.36325206616919e-13	0.0213899464159783	0.0636760875412762	0.748548916401501
ENSG00000159202	UBE2Z	ENSG00000159202|CD4_Memory_stim_40h	Memory	40h	潜在新位点	""	1.13711350151728	0.018023684583667	0.333303498252969	773	6.743609247711e-05	0.917653823917245	1.4089322528546e-06	0.0191092368002165	0.063168094257809	0.767746029744939
ENSG00000138185	ENTPD1	ENSG00000138185|CD4_Naive_stim_5d	Naive	5d	潜在新位点	""	1.02447876104946	0.0384046296500747	0.443675856226323	1003	4.72047323006154e-28	0.915989836126996	1.09693296268761e-29	0.0212227786112948	0.0627873852617092	0.747378440501833
ENSG00000064201	TSPAN32	ENSG00000064201|CD4_Memory_stim_40h	Memory	40h	潜在新位点	""	1.03889385181151	0.0293628702801232	0.403999017657495	550	0.00066641823617922	0.925392123758852	8.08837316395749e-06	0.0111687960494613	0.0627645735823431	0.848934302533713
ENSG00000131979	GCH1	ENSG00000131979|CD4_Naive_stim_16h	Naive	16h	潜在新位点	""	0.944497130863235	0.019009406536954	0.339685676610095	613	0.0293921752025039	0.894323138145103	0.000434182110688313	0.0131482665004738	0.0627022380412308	0.826655516928769
ENSG00000198171	DDRGK1	ENSG00000198171|CD4_Naive_stim_40h	Naive	40h	潜在新位点	""	0.940989008084137	0.0417323743431069	0.445646616108374	914	0.00729697772050387	0.916103149346402	0.000111486103434138	0.0139340308572987	0.0625543559723615	0.817828150980229
ENSG00000163599	CTLA4	ENSG00000163599|CD4_Naive_stim_5d	Naive	5d	潜在新位点	""	1.05121224255247	0.0295387358242263	0.403999017657495	756	2.83486058210137e-13	0.916077303146673	6.64725882268153e-15	0.0214179270159341	0.0625047698371037	0.744789814685766
ENSG00000096996	IL12RB1	ENSG00000096996|CD4_Naive_stim_40h	Naive	40h	潜在新位点	""	0.944783563694791	0.0297147033887309	0.404346049651101	849	0.00351577194736256	0.919150756579113	5.8502450800443e-05	0.0152326277112493	0.062042341311475	0.802877595372833
ENSG00000141560	FN3KRP	ENSG00000141560|CD4_Naive_stim_16h	Naive	16h	潜在新位点	""	0.96730622586481	0.0310876775598626	0.406445649455319	1135	9.63060903576316e-09	0.907711629993463	3.2319645194364e-10	0.0304002744954842	0.0618880855572487	0.670594704704757
ENSG00000166275	BORCS7	ENSG00000166275|CD4_Naive_uns_0h	Naive	0h	潜在新位点	""	1.04320598678238	0.0252755515617626	0.395394859466963	956	8.98374959974002e-05	0.88715609679526	5.16173621693844e-06	0.0509109290647965	0.0618379749077288	0.548457437092227
ENSG00000138185	ENTPD1	ENSG00000138185|CD4_Memory_stim_5d	Memory	5d	潜在新位点	""	1.02099049281745	0.0384046296500746	0.443675856226323	1003	3.7060088975477e-36	0.917215045469757	8.61194020515741e-38	0.0212525046861252	0.0615324498441203	0.743280589972897
ENSG00000166839	ANKDD1A	ENSG00000166839|CD4_Naive_stim_5d	Naive	5d	潜在新位点	""	1.01952669872283	0.035060909329111	0.429599823288228	359	1.37730037401126e-37	0.932179497150329	9.62658668657347e-40	0.00645406542194884	0.0613664374277162	0.904836072415221
ENSG00000166275	BORCS7	ENSG00000166275|CD4_Memory_stim_16h	Memory	16h	潜在新位点	""	1.03983164295154	0.0252755515617626	0.395394859466963	956	4.64267104424731e-08	0.887733609346589	2.66751015334579e-09	0.0509446270988322	0.0613217144603575	0.546216378023035
ENSG00000165410	CFL2	ENSG00000165410|CD4_Naive_stim_5d	Naive	5d	潜在新位点	""	0.964458889375236	0.0286807008351486	0.403999017657495	881	0.000167055225995336	0.659837579344047	7.0551405993663e-05	0.27860382505967	0.0613209889642948	0.180395741747679
ENSG00000166275	BORCS7	ENSG00000166275|CD4_Naive_stim_5d	Naive	5d	潜在新位点	""	1.03322346138974	0.0252755515617626	0.395394859466963	956	4.07047115383794e-08	0.887835991752444	2.33874487946287e-09	0.050950617987248	0.06121334721685	0.54574878041681
ENSG00000166275	BORCS7	ENSG00000166275|CD4_Naive_stim_16h	Naive	16h	潜在新位点	""	1.04144371543142	0.0252755515617628	0.395394859466963	956	8.23960935187016e-08	0.887980593457972	4.7341802587868e-09	0.0509590793832212	0.061060240028535	0.545086689949366
ENSG00000110665	C11orf21	ENSG00000110665|CD4_Memory_stim_5d	Memory	5d	潜在新位点	""	1.04238317707702	0.0485845690888556	0.470754026375941	563	0.00786477554321784	0.919798823804151	9.69956919297006e-05	0.0112828539443695	0.0609565510163324	0.843813027661187
ENSG00000165410	CFL2	ENSG00000165410|CD4_Naive_stim_16h	Naive	16h	潜在新位点	""	0.956528202274796	0.0286807008351486	0.403999017657495	881	0.0226138665694179	0.637797744442082	0.00955037516437872	0.269296456590116	0.0607415572340056	0.184044124281923
ENSG00000142632	ARHGEF19	ENSG00000142632|CD4_Naive_stim_16h	Naive	16h	潜在新位点	""	0.963691043734108	0.0236892807218099	0.386417808471357	979	0.168599640083286	0.751387778996806	0.0035684508293397	0.0158426967100339	0.0606014333805342	0.792754568712286
ENSG00000180992	MRPL14	ENSG00000180992|CD4_Memory_stim_16h	Memory	16h	潜在新位点	""	0.960403610268914	0.0341315574256036	0.426097578191843	571	1.43170878689838e-08	0.926630800679668	1.99433752689073e-10	0.0128472327273634	0.0605219520764457	0.824896068264664
ENSG00000155542	SETD9	ENSG00000155542|CD4_Naive_stim_5d	Naive	5d	色素/发色通路	AC008940.1	0.9741575480913	0.0430681864587464	0.448654818775777	780	1.71864287806589e-22	0.905699484694751	6.42374127836457e-24	0.033791661599382	0.060508853705867	0.641659841518373
ENSG00000182362	YBEY	ENSG00000182362|CD4_Naive_stim_16h	Naive	16h	潜在新位点	""	0.954709611541518	0.0285864008690036	0.403999017657495	1187	0.000135725877649139	0.91620962542599	3.45462710994247e-06	0.0232598676043267	0.0603913264649236	0.721942192659305
ENSG00000163599	CTLA4	ENSG00000163599|CD4_Memory_stim_16h	Memory	16h	潜在新位点	""	1.06874981269038	0.0295387358242262	0.403999017657495	756	5.56225705537481e-14	0.91831883073072	1.30425328563973e-15	0.0214727833532563	0.060208385915967	0.737114642880767
ENSG00000138185	ENTPD1	ENSG00000138185|CD4_Memory_uns_0h	Memory	0h	潜在新位点	""	1.02552859778931	0.0384046296500746	0.443675856226323	1003	3.7546539400768e-09	0.91863175092436	8.72498046197254e-11	0.0212868768506179	0.0600813683831194	0.738388399682585
ENSG00000167468	GPX4	ENSG00000167468|CD4_Naive_stim_5d	Naive	5d	潜在新位点	""	1.04780677891497	0.041089019602054	0.445646616108374	530	7.14719958550021e-05	0.929328358940462	8.36189066035187e-07	0.0108129225886198	0.0597864102859984	0.846841008996174
ENSG00000079691	CARMIL1	ENSG00000079691|CD4_Memory_stim_40h	Memory	40h	潜在新位点	""	0.969185149520923	0.0339345570538303	0.426097578191843	1523	0.0569713319638914	0.858903490424961	0.0015459522069539	0.0232475439138433	0.05933168149035	0.718481932955225
ENSG00000180992	MRPL14	ENSG00000180992|CD4_Naive_stim_5d	Naive	5d	潜在新位点	""	0.959857469837431	0.0341315574256036	0.426097578191843	571	2.8533640693599e-07	0.927921719509947	3.97467075251664e-09	0.0128665254171187	0.0592114657618558	0.821491620303759
ENSG00000126005	MMP24OS	ENSG00000126005|CD4_Memory_stim_5d	Memory	5d	潜在新位点	""	1.07011171072663	0.00624151217278079	0.246609080960095	836	0.000221861155533806	0.185133414678827	0.000904697429223894	0.754871501870032	0.0588685248663837	0.0723431598940533
ENSG00000142632	ARHGEF19	ENSG00000142632|CD4_Memory_stim_5d	Memory	5d	潜在新位点	""	0.965469068846077	0.0236892807218099	0.386417808471357	979	0.0341471753527017	0.88805082271417	0.00072273295569767	0.0187374616311709	0.0583418073462597	0.756906599144611
ENSG00000158006	PAFAH2	ENSG00000158006|CD4_Naive_uns_0h	Naive	0h	潜在新位点	""	1.0331224455984	0.032945009103924	0.421777545895696	556	0.010324418220473	0.896989446398381	0.000392714097439674	0.0340609201070286	0.0582325011766778	0.630949642636753
ENSG00000213859	KCTD11	ENSG00000213859|CD4_Naive_uns_0h	Naive	0h	痣数目通路	TP53	0.956346310746188	0.0310272706263024	0.406445649455319	537	0.0738096709692215	0.729408428237827	0.0127603573906895	0.126043549161693	0.0579779942405695	0.315060906286567
ENSG00000213859	KCTD11	ENSG00000213859|CD4_Memory_uns_0h	Memory	0h	痣数目通路	TP53	0.956776579459273	0.0310272706263024	0.406445649455319	537	0.0733159478137693	0.729976803602742	0.0126750015852388	0.126141898630076	0.0578903483681735	0.314566329066906
ENSG00000139192	TAPBPL	ENSG00000139192|CD4_Naive_stim_40h	Naive	40h	潜在新位点	""	1.04587606059219	0.034388746910497	0.426997815672527	549	0.00660009927691609	0.922415087504254	9.83287616470924e-05	0.0136850059449596	0.0572014785122234	0.806944778687316
ENSG00000175567	UCP2	ENSG00000175567|CD4_Naive_stim_5d	Naive	5d	潜在新位点	""	1.07719507230463	0.0227261650095933	0.381199258368462	815	0.0555654004778656	0.875311246867051	0.000743637351916499	0.011657656531593	0.0567220587715739	0.82951586621986
ENSG00000135916	ITM2C	ENSG00000135916|CD4_Naive_stim_40h	Naive	40h	潜在新位点	""	0.93727640399069	0.0139104936758123	0.319254153389817	741	0.00195480781438073	0.930501584172335	2.32741227759498e-05	0.0110221397947253	0.0564981940957835	0.836758215494034
ENSG00000131634	TMEM204	ENSG00000131634|CD4_Naive_uns_0h	Naive	0h	潜在新位点	""	0.96401825528769	0.0376671333223839	0.443675856226323	1102	1.92776391019284e-15	0.908393605457293	7.46612264358772e-17	0.0351250989338734	0.0564812956088338	0.616564988620986
ENSG00000131634	TMEM204	ENSG00000131634|CD4_Memory_uns_0h	Memory	0h	潜在新位点	""	0.966615801406276	0.0376671333223839	0.443675856226323	1102	3.0798721671052e-08	0.908404451482442	1.19281739867614e-09	0.0351255303037951	0.0564699862222255	0.616514741812537
ENSG00000181885	CLDN7	ENSG00000181885|CD4_Naive_stim_5d	Naive	5d	痣数目通路	TP53	0.959335874096584	0.0281782194017159	0.403999017657495	431	0.00950729254491523	0.841321675801778	0.00104229625048215	0.0921791872160171	0.0559495481868085	0.377708943741791
ENSG00000140416	TPM1	ENSG00000140416|CD4_Naive_stim_5d	Naive	5d	潜在新位点	""	1.04327279408497	0.0406095391015949	0.445646616108374	592	0.00222886026909527	0.932261289229467	2.33504057361694e-05	0.00971095575661802	0.0557755443390837	0.851710570233155
ENSG00000115750	TAF1B	ENSG00000115750|CD4_Naive_stim_40h	Naive	40h	潜在新位点	""	0.95958379761498	0.0351556660789859	0.429599823288228	856	6.68877921605938e-11	0.926223613056598	1.34917902204557e-12	0.018627504979049	0.0551488818961138	0.747513997797579
ENSG00000155158	TTC39B	ENSG00000155158|CD4_Memory_stim_5d	Memory	5d	潜在新位点	""	1.05106901043962	0.0429064217833913	0.448654818775777	739	2.4327933992177e-05	0.915260244761274	7.87352048810345e-07	0.029566439441875	0.0551482005108101	0.650987840373418
ENSG00000110665	C11orf21	ENSG00000110665|CD4_Memory_stim_40h	Memory	40h	潜在新位点	""	1.02759860700922	0.0485845690888556	0.470754026375941	563	1.92265735766928e-08	0.933446819025613	2.37119902184215e-10	0.0114570340781197	0.0550961274325739	0.827851392510049
ENSG00000106633	GCK	ENSG00000106633|CD4_Naive_stim_40h	Naive	40h	潜在新位点	""	0.959772732012062	0.0413411006383048	0.445646616108374	792	0.0203538052728921	0.842193972938841	0.00195350863378364	0.0807770036311798	0.0547217095233035	0.403854090192833
ENSG00000110665	C11orf21	ENSG00000110665|CD4_Naive_stim_40h	Naive	40h	潜在新位点	""	1.04308921173422	0.0293628702801232	0.403999017657495	563	0.0550458827891322	0.879183355206838	0.000678876779085872	0.0107885996558761	0.0543032855690681	0.834255842819839
ENSG00000064201	TSPAN32	ENSG00000064201|CD4_Memory_uns_0h	Memory	0h	潜在新位点	""	1.03947127301251	0.0485845690888556	0.470754026375941	550	0.008882437185394	0.925788798127275	0.000107806873612561	0.0111823364712673	0.0540386213424511	0.828546883607477
ENSG00000271964	""	ENSG00000271964|CD4_Memory_uns_0h	Memory	0h	潜在新位点	""	1.02794800957114	0.038764265092297	0.444663634413575	882	4.93343577874877e-06	0.928980883117859	9.54778623261081e-08	0.0179256819357206	0.0530884060327801	0.747575693098083
ENSG00000115750	TAF1B	ENSG00000115750|CD4_Naive_stim_5d	Naive	5d	潜在新位点	""	0.9630555656433	0.0351556660789859	0.429599823288228	856	6.8844226821295e-06	0.928524910081467	1.38864183756029e-07	0.0186762810341615	0.0527917855975053	0.73867655983454
ENSG00000158769	F11R	ENSG00000158769|CD4_Memory_stim_5d	Memory	5d	潜在新位点	""	0.970865643218227	0.042705702382092	0.448654818775777	622	4.95964469128404e-17	0.931068541891621	8.64557475360859e-19	0.0161774866621289	0.0527539714462506	0.765310540266051
ENSG00000155158	TTC39B	ENSG00000155158|CD4_Naive_stim_5d	Naive	5d	潜在新位点	""	1.04333006654137	0.0429064217833913	0.448654818775777	739	0.00536829851859406	0.912491677245651	0.000173740229589563	0.0294794986200651	0.0524867853861009	0.640346040112695
ENSG00000143575	HAX1	ENSG00000143575|CD4_Memory_stim_16h	Memory	16h	痣数目通路	DCST2	1.08153173349035	0.0376945900308553	0.443675856226323	585	2.22182056409488e-07	0.929346572018847	4.48893843502681e-09	0.0187244729938241	0.0519287283163346	0.73498054374598
ENSG00000041357	PSMA4	ENSG00000041357|CD4_Naive_stim_16h	Naive	16h	潜在新位点	""	0.903711606995074	0.0394921032340388	0.445646616108374	1027	0.00425874367251201	0.923632296021749	9.35026235805894e-05	0.0202269719992976	0.0517884856828606	0.719130133303189
ENSG00000125877	ITPA	ENSG00000125877|CD4_Memory_stim_16h	Memory	16h	潜在新位点	""	1.0691124272273	0.0417323743431069	0.445646616108374	915	2.34362464818051e-07	0.933988293446531	3.5935460685319e-09	0.0142693650010558	0.051742103596402	0.783835062236362
ENSG00000143799	PARP1	ENSG00000143799|CD4_Naive_stim_40h	Naive	40h	痣数目通路	PARP1	1.19201536593948	2.85774516273207e-08	1.12912686651947e-05	842	3.96875395470338e-18	1.35458653727162e-06	2.77940538238847e-12	0.948595238731928	0.0514034066787554	0.0514034763093552
ENSG00000163599	CTLA4	ENSG00000163599|CD4_Memory_stim_40h	Memory	40h	潜在新位点	""	1.08628820946911	0.0295387358242262	0.403999017657495	756	1.30630894866952e-10	0.927105542972372	3.06306904086078e-12	0.0216878183385102	0.051206638555424	0.702476439737149
ENSG00000175691	ZNF77	ENSG00000175691|CD4_Memory_stim_40h	Memory	40h	痣数目通路	MFSD12	0.92363464987528	0.00284578279819925	0.190143143679467	562	0.857024954992379	0.0832445798623452	0.00807175720034848	0.000733100613818828	0.050925607331108	0.985808769847663
ENSG00000158234	FAIM	ENSG00000158234|CD4_Naive_stim_40h	Naive	40h	潜在新位点	""	1.04748927075048	0.0205738619945216	0.360397306662654	348	0.000143966358375224	0.940350345095057	1.34380064070684e-06	0.00872657417810174	0.0507777705678253	0.85334559660538
ENSG00000144231	POLR2D	ENSG00000144231|CD4_Naive_stim_40h	Naive	40h	潜在新位点	""	0.95625573759456	0.0397263860646602	0.445646616108374	893	0.000260499130672549	0.890978927747041	1.71711640941241e-05	0.0586800573020127	0.0500633446561799	0.46038052658521
ENSG00000096996	IL12RB1	ENSG00000096996|CD4_Memory_uns_0h	Memory	0h	潜在新位点	""	0.951926592637654	0.0396080066036179	0.445646616108374	849	0.00537201043071404	0.929188949349867	8.93902621181319e-05	0.0154117677140015	0.0499378822432997	0.76416449477432
ENSG00000138185	ENTPD1	ENSG00000138185|CD4_Memory_stim_40h	Memory	40h	潜在新位点	""	1.02140199703905	0.0461579764901389	0.463687361151258	1003	3.9083129262947e-25	0.928836685243502	9.08204976155498e-27	0.0215344693443324	0.0496288454121629	0.697393672315315
ENSG00000159479	MED8	ENSG00000159479|CD4_Memory_stim_16h	Memory	16h	潜在新位点	""	0.869894654045559	0.010662909560902	0.304696028641554	614	0.018113636026618	0.813216837914474	0.00259621001467085	0.116508021243318	0.0495652948009195	0.298454297063091
ENSG00000157992	KRTCAP3	ENSG00000157992|CD4_Naive_stim_16h	Naive	16h	潜在新位点	""	0.976665762547587	0.043971742902042	0.453227587709163	484	3.6056252469772e-12	0.938439078829322	4.65551425076479e-14	0.0120674521526283	0.0494934690143968	0.803975445398432
ENSG00000170291	ELP5	ENSG00000170291|CD4_Memory_uns_0h	Memory	0h	痣数目通路	TP53	0.968246639676709	0.0461601028817619	0.463687361151258	433	9.50640686995831e-08	0.857260597844812	1.03898698732719e-08	0.093643781098355	0.0490955156028957	0.34395234345067
ENSG00000157992	KRTCAP3	ENSG00000157992|CD4_Naive_stim_5d	Naive	5d	潜在新位点	""	0.973961471110846	0.043971742902042	0.453227587709163	484	4.01288003100347e-08	0.938834684826274	5.18135382666523e-10	0.0120729612972649	0.0490923132295252	0.802617393763565
ENSG00000130414	NDUFA10	ENSG00000130414|CD4_Naive_uns_0h	Naive	0h	痣数目通路	AC017028.1	0.966297696107449	0.043873081328226	0.453227587709163	1201	3.42436791377835e-05	0.931888432809677	7.0149439095791e-07	0.0190410425042192	0.0490355795125747	0.720299833626852
