gene	set1	set2	set3	set4	mean_lfc	n_pos	consistent
GRB2	0.0925731725484068	-0.01733717926329729	0.07587976709103791	0.07285700284592647	0.05599319080551848	3	False
STARD4	0.2651362274803862	0.038669764755393514	0.033042138841790275	-0.11319091752725566	0.05591430338757857	3	False
YIPF5	0.09371467644022471	0.1341309671379174	-0.0596314323722281	0.0550672429742791	0.055820363545048275	3	False
SEC63	0.06548597617731024	0.13643098404684356	-0.015864831447058792	0.03701117215779667	0.055765825233722914	3	False
FOXN2	0.10461003998250631	0.1292495707104784	0.010885276684267397	-0.021791733182764787	0.05573828854862183	3	False
RNPEP	0.035039809830904434	-0.0317736177842572	-0.12282071284667731	0.3424009556376453	0.0557116087094038	2	False
CD37	0.02744630264297996	0.13554720198604533	0.06901760650647454	-0.009371900846566077	0.055659802572233436	3	False
GNPDA2	-0.0030925156478527425	0.20443355409706263	-0.027684420644315616	0.04827896053940708	0.05548389458607534	2	False
HSF2	0.07101938820955836	0.23223525157625105	-0.18476757000202493	0.10333436313669861	0.05545535823012077	3	False
CNOT7	0.08598075688021485	0.11316009096429681	0.03832005698449788	-0.01583074673091361	0.055407539524523985	3	False
TMEM128	0.057747972445347476	0.06681029995565872	-0.05023288919415311	0.1471204946785994	0.05536146947136312	3	False
LRRC61	0.0412952745321318	0.08350755937828597	0.1376416354804655	-0.04109038562027519	0.05533852094265202	3	False
TBCCD1	0.2114515628928449	0.1423111995798593	-0.07001707204110855	-0.06261134090485312	0.055283587381685644	2	False
XPO1	0.005157888726076218	0.10401719294170454	0.011165967147179073	0.1006036342380492	0.055236170763252254	4	True
BIRC6-AS2	-0.10537432448799666	0.13606378831122548	0.013873199118016672	0.17579409854868794	0.05508919037248336	3	False
GAN	0.20715482276403874	0.07124788201079325	-0.03793545443150913	-0.020385967666329267	0.05502032066924839	2	False
ARFGAP2	0.01926279036208361	0.13365040318040142	0.05163564980834317	0.015339678944082186	0.0549721305737276	4	True
CBWD6	-0.1407730055316489	0.20167522070609753	0.052902315325419794	0.10591231192063397	0.054929210605125595	3	False
NECTIN3	0.22578691161465717	-0.00830897538001444	-0.03203719181686219	0.03405872329739075	0.05487486692879283	2	False
LINC01237	0.16792871618618058	0.16453334625976812	-0.054719570080682615	-0.05894348357345076	0.054699752197953824	2	False
TRAF1	0.02355733334299694	0.02875755460388521	0.11567560676113861	0.049771648941312016	0.05444053591233319	4	True
ARIH2	-0.010963367178048036	0.06430289473041155	0.06603399689227056	0.09814864326152459	0.05438054192653967	3	False
PPP2CB	0.04759550975567228	0.07503663622318614	-0.05811966892834171	0.15276229625775675	0.05431869332706837	3	False
SF1	-0.05152273452056832	0.11074844596767126	0.03345974451997032	0.1238589272867812	0.05413609581346362	3	False
LGALS8	0.04675666759325548	0.021196116777525423	0.16441438644926873	-0.0160954633485911	0.05406792686786464	3	False
PKN1	-0.025223697055889525	-0.018952249039251044	0.12697019328140055	0.13346950092740653	0.054065937028416625	2	False
NIF3L1	-0.027152449039292415	0.34347421668795663	-0.26519266863865615	0.16490571182704666	0.05400870270926368	2	False
TDP1	0.10445911241273	0.1979370469163689	-0.13172796695418537	0.045237260962709774	0.05397636333440583	3	False
HSD17B12	0.01844833269448321	0.13771399640280413	-0.04253144371556615	0.10180213997745194	0.053858256339793284	3	False
ACOT9	0.1514786908556892	0.15880376210068603	0.04640375917151824	-0.14125804639780265	0.053857041432522706	3	False
SKI	0.08879912829421538	0.06959260610810372	0.03867739018922265	0.018344361977211034	0.053853371642188196	4	True
KDM4B	0.3801534402883804	0.1562884155849439	-0.20086809861546592	-0.1202702367137368	0.05382588013603038	2	False
ENDOD1	-0.06694371335959486	0.1588850198292061	0.029216636442184564	0.09337671769302866	0.05363366515120612	3	False
RAB5C	0.06978701528515598	0.005395075116426683	0.09273546662736686	0.046430511726052816	0.05358701718875058	4	True
ZNF326	0.057696681315632596	0.1361449952816424	0.06290195549908027	-0.04268216008016442	0.05351536800404771	3	False
CARNMT1-AS1	0.033341792688067605	0.05191228494064078	0.19851276047480484	-0.06973928032845858	0.05350688944376366	3	False
SLC16A6	0.21224748398401969	0.2504238126726467	-0.13050424014221548	-0.11826913001621836	0.05347448162455813	2	False
CENPO	-0.037391347465109456	0.19531052157149398	0.013035725976885959	0.042797206385263374	0.05343802661713346	3	False
CRELD1	0.11661324592343014	-0.06508518156400636	0.007616084395062422	0.1545233222690685	0.05341686775588868	3	False
BECN1	-0.07341649250577373	0.21107795480134076	-0.04946329064129625	0.12445232756350412	0.053162624804443726	2	False
CXCR5	0.05248449981860687	-0.004429839621934659	0.2291711668406557	-0.06462109004839732	0.05315118424723264	2	False
HNRNPH1	-0.059095334363074035	0.09286846962615586	0.10599492581402237	0.0722247446082047	0.05299820142132722	3	False
PPP2R2D	0.13926012656353542	0.09505277043631294	-0.031681308891672345	0.009341826654184789	0.0529933536905902	3	False
ARRB2	0.0045281175374246516	0.03607653896532706	-0.00943768064806455	0.17965818496749708	0.05270629020554606	3	False
GAK	0.06500179584574663	0.06907310944890654	0.00462140800990662	0.0720497321559388	0.052686511365124644	4	True
ZCCHC9	0.08085794771367891	-0.07047035670546276	0.1039672441670298	0.09575748545489068	0.05252808015753416	3	False
ZNF142	-0.11465877205210674	0.08951906731445987	0.14808284820645448	0.08714678876605152	0.05252248305871478	3	False
DDX3Y	0.03427305907821816	0.20524067682434818	0.01100413232859845	-0.04046490184217336	0.05251324159724786	3	False
CMC2	0.17202435860539428	0.09233977673892979	-0.06583871348117351	0.011316450706287185	0.05246046814235943	3	False
RIC3	0.08120120563533693	0.15582201809489535	-0.14484300977576436	0.11717154991837105	0.052337940968209734	3	False
TAF5L	0.08197892731356306	-0.050134797090124625	0.15019148849799668	0.02727843254287951	0.05232851281607866	3	False
FASTKD1	0.09320934544660918	0.058958448210399035	0.011434174187604822	0.045320380619574274	0.05223058711604683	4	True
MLXIP	-0.02770818102427907	-0.0031609254838102932	0.04281924166888471	0.19648453033982274	0.05210866637515452	2	False
ARHGAP4	0.11313688246146412	0.09069444581232676	0.02156863996655726	-0.017003993305976118	0.052098993733593	3	False
GRAMD1A	0.0672886000706901	0.1277199216213449	0.016370461432077595	-0.003224091662369823	0.0520387228654357	3	False
SEPTIN2	0.063905473338624	0.03078830215992123	-0.023201340526991732	0.1366567245700119	0.05203728988539135	3	False
NDST2	-0.01198297220451761	0.24588475984424896	-0.04070298007957924	0.01486144597793936	0.05201506338452287	2	False
AATF	-0.10959925925772097	0.13842233863327486	0.11453932543174754	0.06402087989552002	0.05184582117570536	3	False
UPF3B	0.0941394549649652	0.016280207449818927	-0.02731168783593213	0.12420826870245164	0.05182906082032591	3	False
TIPRL	0.1100737609477901	0.024729607113469228	0.002071770284327444	0.07005762430796608	0.05173319066338822	4	True
PLA2G12A	0.006786359955998458	0.14024263893683156	0.02685572887301167	0.032968331402198396	0.05171326479201002	4	True
LAMP1	-0.036162268438845985	0.13846267851551963	-0.013398620096192164	0.11782098475737782	0.051680693684464825	2	False
SLC7A1	0.07357354260569952	0.2328744177757489	-0.07554806941992448	-0.024251989639158138	0.051661975330591456	2	False
DIS3L	0.17535154813153042	0.06928184022504455	-0.09017249611273728	0.052119433238198336	0.05164508137050901	3	False
PARVB	0.2014379273246363	0.10134895800821525	-0.01920949142179383	-0.07708784986236954	0.05162238601217205	2	False
RBL1	0.04208548635901328	0.12237138081278176	-0.003064598447391412	0.04501054814605277	0.0516007042176141	3	False
SMARCC2	0.029428764090329754	0.061343465604516666	0.042980365569756984	0.07263700344864976	0.05159739967831329	4	True
ACTR3	0.04466437909655238	0.011379322749237197	0.10642618278651417	0.043884511203097665	0.05158859895885035	4	True
LYPLA1	-0.018340294065910645	0.11266069452381386	0.003862981938738106	0.10779051338458956	0.05149347394530772	3	False
ZNF496	0.17027426148217523	0.06171640570552309	-0.024925749744641904	-0.0017869383204792008	0.0513194947806443	2	False
IL2RA	0.07545586141641475	0.13348008797741942	0.046433927466837624	-0.05023980999198584	0.05128251671717149	3	False
ZNF791	0.222122061475605	-0.040766619855918215	-0.013744646889258368	0.03726175654385228	0.05121813781857018	2	False
SBNO1	0.002199812156318012	-0.0008282650630723093	0.023060286321246737	0.1801128512734412	0.05113617117198341	3	False
RGP1	0.23479281428827742	0.17020852693445834	-0.05262873449346383	-0.1483644219193333	0.05100204620248466	2	False
SMG1P5	0.10325549584943508	-0.14330046519773953	0.1639307470530967	0.08005503368518568	0.050985202847494485	3	False
TBC1D9B	0.010996611921133962	0.07235485883806603	0.08254691032038591	0.03712057820654553	0.05075473982153286	4	True
KAT8	-0.08038795961415272	0.16137426003259486	0.2034876297233864	-0.08180225210913067	0.05066791950817447	2	False
LOC283922	-0.03290178096002528	0.18104597312750143	-0.06273135176193914	0.11699602446225717	0.05060221621694855	2	False
GPAM	-0.07451487793685783	0.1000013804811019	-0.0006988414821183582	0.17755991343797561	0.05058689362502533	2	False
CANT1	-0.1710709317606542	0.10205618682713911	0.27206098430219205	-0.0008150700193608379	0.05055779233732904	2	False
ITGB1	0.01702385864715963	-0.0449416319225807	0.11382515912567812	0.1161282143507523	0.05050890005025234	3	False
CARHSP1	0.11568082165633571	-0.06497137969170301	0.03897021276577606	0.11175590746634068	0.05035889054918736	3	False
ARMT1	0.028222801648406372	-0.10248770078275896	0.17671411694926117	0.09842633215048115	0.05021888749134744	3	False
ZNF335	0.0010329483433339898	0.06049801133645569	-0.026876488703866556	0.16596419110627164	0.05015466552054869	3	False
TRMT61B	-0.05511312301091674	0.2013036170296038	0.06250287314921045	-0.008421231460312923	0.05006803392689614	2	False
GFPT1	0.062404638496343284	-0.020194667216254264	0.06236482091249868	0.0946351891108584	0.04980249532586152	3	False
PPIL1	-0.1225190427176046	0.2607828668879351	0.267223644901475	-0.20708608108681092	0.04960034699624864	2	False
FUBP1	4.8559008909282336e-05	0.07811682994145813	0.01620930874546283	0.10402205112440882	0.049599187205059764	4	True
RPAP1	-0.1575539679085924	0.3104642646683131	-0.014547924189170728	0.05973135202006611	0.04952343114765402	2	False
SPTAN1	0.1043036352205489	0.019400554597822674	0.00559136032537522	0.06841901379272507	0.049428640984117964	4	True
C1orf52	0.09358033454164831	0.028419282708408926	0.0026258357286196698	0.07208961590710125	0.04917876722144454	4	True
LINS1	0.0020117830846093985	0.24778853701836984	-0.1204922498912407	0.06737093343846992	0.04916975091255211	3	False
NDUFA9	0.03213468316941796	0.07147108785769357	0.1341912373189537	-0.04156034887249788	0.04905916486839183	3	False
TET2-AS1	0.08651017704331544	0.06653206447053286	-0.04186086768172202	0.08392739723119451	0.0487771927658302	3	False
CTDP1	-0.044787357007693714	0.11670077338989752	0.0904892773966421	0.032585495020666724	0.04874704719987816	3	False
FOXK2	-0.09020146369381807	0.1524019565614088	0.04545763139452694	0.08732996652952521	0.04874702269791072	3	False
BRCC3	0.09783913735811539	0.03850817608236087	0.04666643031562478	0.011875119551224502	0.04872221582683139	4	True
RMI1	0.013114402349222736	0.1882311545499765	0.04849895332325973	-0.05504238389245092	0.04870053158250201	3	False
FAXDC2	-0.11759497193095804	0.24194397779427163	0.01793878480202813	0.052402649272306506	0.04867260998441206	3	False
BUD13	-0.07351359683884687	0.0036069872888973174	0.04853341474558675	0.2160505481437547	0.048669338334847975	3	False
APTX	-0.03006098590323697	0.16396227805172586	-0.0030434983454458615	0.06363355087547182	0.04862283616962871	2	False
TRMT44	0.028274104823231835	0.05497805819975037	0.08289267449757134	0.027409207943429652	0.0483885113659958	4	True
NUP210	0.10055374527534455	0.13086971993928978	-0.019153630649054156	-0.018723267323998663	0.048386641810395384	2	False
CHD1L	-0.013082421233838829	0.08797019394090184	0.041321172086552616	0.07701912599835278	0.0483070176979921	3	False
CMPK1	-0.1129409644452758	0.05477826766046025	0.14794231461784904	0.10307773050149506	0.04821433708363214	3	False
ACVR1B	0.2583145973344562	0.060049993649956335	-0.11686497344737298	-0.009244691993716485	0.04806373138583077	2	False
B3GALNT2	0.11717683982938698	-0.023967762747600638	-0.05494873007072076	0.15397242872481468	0.04805819393397007	2	False
TMEM165	0.019204888822616596	0.13725095475444907	0.01605172076283602	0.01923430387144886	0.04793546705283763	4	True
KCNQ5	-0.057407026033585995	0.2585122815194067	-0.09081729109288265	0.08116248351395991	0.04786261197672449	2	False
AGO1	0.008729401861175505	0.23673236131779174	-0.028032331362525677	-0.02598360042598683	0.04786145784761369	2	False
ERLIN2	0.042043011460806926	0.1645160031364533	-0.040126935360493436	0.0247775137690275	0.04780239825144857	3	False
WDHD1	-0.013266616984903718	0.19304119449178148	0.05642973871089693	-0.04518497204561928	0.04775483604303885	2	False
CKAP5	-0.06742695780239931	0.053744562508583484	0.06628231930277374	0.13836528537854098	0.04774130234687472	3	False
HNRNPC	-0.028605712295353622	0.0959257846787089	0.06669521094721746	0.05688017597386405	0.04772386482610919	3	False
TTLL4	-0.041216994278321734	0.03640319002260527	0.04891185369512811	0.14674593778566247	0.04771099680626853	3	False
TAF12	0.07836995679747119	0.0629551306666753	-0.06270039657720057	0.11201503620380078	0.047659931772686674	3	False
PRKAB1	-0.15870186572836273	0.3452579311745677	0.0522563519332014	-0.04823618204546105	0.04764405883348634	2	False
DCAF1	-0.023595641348746896	0.13284391235051585	0.059163662583285065	0.02210983629754339	0.047630442470649355	3	False
DHX29	-0.02584108260787615	0.03742789548912569	0.11191568352878652	0.06690754666185503	0.04760251076797277	3	False
METTL8	-0.010827265831802371	0.14517195683676543	0.022667703551243274	0.03317848703558872	0.04754772039794876	3	False
IARS2	0.08132177970471492	0.08069169034412417	0.05647400649108734	-0.028404446735825598	0.04752075745102521	3	False
SCYL1	0.10734670769174973	-0.17553648263707022	0.08252431420943784	0.17564110993238177	0.04749391229912478	3	False
TMEM205	-0.10643495590988628	0.21110884879535693	0.050590997243914894	0.03424552622620919	0.047377604088898684	3	False
ENTPD6	0.10538978713759299	0.06516289821321589	0.041211815454882374	-0.022425549460854923	0.047334737836209076	3	False
TXNDC12	0.01767641402024237	0.16362928998389395	-0.2033163095032901	0.21123809496089044	0.04730687236543416	3	False
PPP2R1B	0.05425161425313455	0.02202259914053111	0.06104812350992798	0.051192568223553114	0.04712872628178669	4	True
THRAP3	-0.046942772007051714	0.04637147151117461	0.09929611112992649	0.08973108349025827	0.047113973531076915	3	False
ZAP70	-0.013975352017443007	0.13446783205139726	0.04708773295545045	0.020412126255407236	0.04699808481120298	3	False
TMEM182	0.10846903467693246	0.02527386560539839	-0.06320217263853739	0.11558565373023263	0.046531595343506524	3	False
SLC15A4	-0.07483041494166522	0.08613819667074468	-0.033650568076776785	0.208091002060579	0.04643705392822042	2	False
SMIM7	-0.11600605866749045	-0.0032718049198019092	0.18568479049875466	0.11930181780462276	0.046427186179021265	2	False
LYRM4-AS1	-0.039448932025699615	0.07313577271436528	-0.015966626669032303	0.16734182900344324	0.04626551075576915	2	False
ANAPC7	-0.2365019624175191	0.15811692465231597	0.16479304529839156	0.0986440943502045	0.046263025470848235	3	False
HTATIP2	0.08153778399391172	0.07962652328297758	0.1332061209786342	-0.1093971105279534	0.04624332943189253	3	False
POLE2	-0.012280543079295918	0.16489797657410296	-0.06559348714591047	0.09698715839699378	0.04600277618647259	2	False
C17orf75	-0.15305452308627507	0.0670642676213248	0.06978960326717351	0.1999463118839176	0.045936414921535204	3	False
HUWE1	0.09460622571340369	0.13190405006394446	-0.0327378420551535	-0.01009710206631217	0.045918832913970614	2	False
SUSD6	-0.01920364678976138	0.06921681032526306	0.08431672677329691	0.04929487232484561	0.04590619065841105	3	False
TACC3	-0.0761958636156154	0.13205761334345614	0.029748636855554605	0.09782815439590754	0.045859635244825725	3	False
ZDHHC18	0.07758452334798636	0.01688879773176186	0.032089752184654506	0.056666149839795024	0.04580730577604944	4	True
RNF8	0.056908023898391946	0.12028216800382242	0.04842941288842771	-0.042618549915117265	0.045750263718881204	3	False
ATP13A2	-0.013170381565738904	0.061124476349384026	-0.021904858981119775	0.1568988917746145	0.04573703189428496	2	False
DDX5	-0.012742917424823596	-0.05097292573505025	0.16493958233947176	0.08170253148474872	0.04573156766608666	2	False
ARHGDIB	0.1538413437642866	0.04465917688339282	-0.021536212887638382	0.005911797161373641	0.04571902623035367	3	False
MECR	0.1297058530383106	0.24647578083599633	-0.15120329909762414	-0.042659342552038126	0.04557974805616116	2	False
POLH	0.16886493747186312	-0.01760775521887846	-0.027780921743978605	0.05876871429446643	0.04556124370086813	2	False
TMED10	-0.07167763227421536	0.14928836367816983	0.05093525793613562	0.05334709760489868	0.0454732717362472	3	False
TDG	-0.014869837051952401	0.12181863063194052	0.008109802059785487	0.06570024998674544	0.045189711406629765	3	False
DDX50	0.008780505226867436	0.08376052522370106	0.025969558805963786	0.062236673423877495	0.045186815670102444	4	True
ITPR1	0.09529194275974871	-0.002542756893827106	0.05705638665257452	0.029877786176036956	0.04492083967363327	3	False
ZNF24	-0.001908822833095051	0.011165962703227233	0.0293618205519828	0.14098371256151465	0.04490066824590741	3	False
BAZ1B	0.003012684647098668	0.1387514152215581	0.024708508902326762	0.012786876396467526	0.04481487129186276	4	True
YES1	0.015640208702864103	0.18718614752919852	-0.0389465369407701	0.01521468819532429	0.044773626871654204	3	False
ZNF37A	0.023072112374671494	0.04935273299014867	0.03909553247537648	0.06714844297524651	0.04466720520386079	4	True
DHX34	-0.058762592312704226	0.251216555532586	0.003980471505401978	-0.018597610445027512	0.04445920607006406	2	False
CCZ1	0.06133966202135275	-0.08149790663949928	0.06415158131980286	0.1335164020445576	0.04437743468655349	3	False
ADIPOR2	-0.05540821109942104	0.12840731510772838	0.008173325251817423	0.0961412785513044	0.04432842695285729	3	False
PRPF4B	-0.014632610828986483	0.021524590574831116	0.05289054571131512	0.11730895888565233	0.04427287108570302	3	False
EVI5	-0.15335468282546524	0.38169742844031207	-0.10339880993413189	0.05194224865284033	0.04422154608338882	2	False
CDC42	0.06911316368680072	-0.07584297862634358	0.1519066597388443	0.03096703574460231	0.04403597013597593	3	False
LSM8	0.09153731126179676	0.11127255687839192	-0.05239164415847285	0.025306581144938212	0.043931201281663515	3	False
CHMP4B	0.04396883962282303	-0.023850887662866756	0.12314241706083032	0.03231547041635299	0.043893959859284896	3	False
CEP152	0.1502884280953035	-0.007588346930879948	0.061588581179981686	-0.028730543472347655	0.043889529718014395	2	False
RANBP2	0.025316582438583198	0.04344490113607277	0.07134969586707186	0.03516117576746433	0.043818088802298046	4	True
NFKBIA	-0.15630193457379027	0.06450003453609493	0.24459947933553644	0.021778899036234544	0.04364411958351891	3	False
LOC100630923	0.11548219225724315	0.05290022234918726	0.0013875919554845258	0.004411861225102542	0.04354546694675437	4	True
DGKE	0.022473540008642916	0.15995820738575997	-0.052811391833475045	0.044465244666514685	0.04352140005686063	3	False
CDC40	0.022231849604686285	-0.01896992007798985	0.13162673940755268	0.038923298770568486	0.0434529919262044	3	False
TOR1AIP2	0.002169659608404946	0.09711968406215418	0.021283123682196432	0.05318960594123959	0.04344051832349879	4	True
COX10-AS1	-0.00639910279899241	0.19238201615789638	-0.02188122948423338	0.009639695953666722	0.04343534495708433	2	False
DCAF12	-0.0441953760828119	0.12864416456396777	0.04416182078063839	0.04509690240212658	0.043426877915980204	3	False
COIL	0.055089594569894956	-0.0034565202495760315	0.10434339618753562	0.017336966200327455	0.0433283591770455	3	False
TCHP	-0.11270161079958993	-0.02512681414179442	0.22292052507280927	0.08811753047748548	0.04330240765222759	2	False
RPTOR	-0.07885162499009157	0.2357653883777064	-0.05071535072287504	0.06696626591761043	0.04329116964558755	2	False
FLVCR1	0.024981735237797134	0.17291049430865907	0.0008733865488272546	-0.025609408761931126	0.04328905183333808	3	False
ZNF195	-0.035545383430102266	0.1450122969573781	0.03272716587294634	0.030943445484319817	0.043284381221135496	3	False
AKAP8	-0.0421092446155285	0.08970953634744366	-0.01319196440876969	0.13872403413685608	0.04328309036500039	2	False
HMCES	0.04530043815923056	0.09381969273398057	-0.08762425145287284	0.1215316285904225	0.043256877007690195	3	False
CMSS1	0.042083449936121974	0.1759804044162412	-0.04726175607669752	0.0021494592062865836	0.04323788937048806	3	False
ANKRD52	-0.002710891755264269	0.11015367594873181	-0.005049148889141	0.07046934485553003	0.04321574503996414	2	False
ACIN1	0.0208913262574316	0.01197474019723385	0.10002801446921333	0.03912963054814329	0.043005927868005514	4	True
TBC1D20	0.035911048888534546	0.04093588485035411	-0.09454981054155914	0.18907127376858035	0.042842099241477465	3	False
HNRNPA1L2	0.07658275994003827	0.0279912162754506	0.049969324008122255	0.016685632620780162	0.04280723321109782	4	True
P3H1	-0.11271070619728446	0.13758566236748618	-0.0712485929841124	0.2171579009816848	0.04269606604194353	2	False
MAN2C1	0.017000476713397765	0.13732342660631794	-0.007519107502675042	0.023872444578820744	0.04266931009896535	3	False
P4HTM	-0.002946501752311721	0.14706581187795253	0.03331177503889474	-0.0068186403918317675	0.04265311119317594	2	False
SREBF1	0.23051523852677727	-0.004330859020170912	0.01144119760338902	-0.06711316671192766	0.04262810259951693	2	False
CHURC1	-0.05769722000983493	0.031209432577079085	0.1641556900624858	0.03274197594655028	0.04260246964407006	3	False
NUP43	0.004692047175330557	0.11650666712066111	-0.04938137130166038	0.09839273275898544	0.04255251893832918	3	False
LYRM4	-0.02102158603698435	0.1711439048161363	-0.018645474231950083	0.038206105406971544	0.04242073748854336	2	False
RAB11FIP1	0.0368259563420827	-0.0008029331248378098	0.028131292019359117	0.1051394462545186	0.04232344037278065	3	False
TMEM38B	-0.08004587742264292	0.13620495039569563	0.054583727937051935	0.0584724980941649	0.042303824751067386	3	False
RNF145	0.08726708841812052	0.1045133989681472	0.0036501327475018898	-0.02689381907344885	0.04213420026508019	3	False
TMEM192	-0.053677783622245345	0.10913961121358998	0.08420629362357117	0.028734953844255024	0.042100768764792705	3	False
ECI1	-0.1502041415315458	0.12073208842427344	0.11596005799413238	0.0818031165614503	0.04207278036207758	3	False
CHAF1B	0.14648910015910668	0.00536959974104357	0.07824559060481588	-0.062044245251076845	0.042015011313472315	3	False
NCSTN	0.06396000710416973	0.03525054908382107	0.09796944138418406	-0.02914288909120419	0.04200927712024267	3	False
BFAR	0.018309193160348205	0.24096918951314947	-0.04655936667710344	-0.04491252491882412	0.04195162276939253	2	False
ZDHHC3	-0.17034393747983198	0.06829384532029732	-0.026107461488732855	0.2957873071011876	0.04190743836323003	2	False
ANKLE2	-0.03841507740718896	0.07068626128134553	0.09972972225886732	0.03562724831159837	0.041907038611155564	3	False
NUP153	-0.020960174151849694	0.11384781993757848	0.02457765393472333	0.05001148422197955	0.04186919598560791	3	False
RFC3	0.11077727265783616	0.0560864562706481	-0.056586214991013614	0.05706849495796798	0.04183650222385965	3	False
RPGRIP1L	-0.052321195059446435	0.27045392388354794	0.03249574824761409	-0.08354784886491626	0.041770157051699834	2	False
MRI1	0.01202149656009111	0.03958279058920871	-0.10432051661431511	0.21954166253280902	0.041706358266948435	3	False
MMS19	0.038344185155176645	0.1267759307115035	-0.04812781220398372	0.04967247247620618	0.041666194034725657	3	False
ZNF281	0.09525266418477542	-0.09598121630417658	0.15837208315107515	0.007868757161984137	0.04137807204841453	3	False
SURF1	0.03862588180119229	0.16634609101609787	0.06062249361788929	-0.10035568755846185	0.04130969471917939	3	False
AGK	0.004675504406340407	0.10982261035826875	-0.04678720021590891	0.09745673632520307	0.04129191271847583	3	False
UBLCP1	0.03919440672573671	0.01750768549611324	0.0011269364302237584	0.10679404449166281	0.04115576828593413	4	True
HEATR6	0.007626662876731462	0.06375618877515205	-0.022936585993945647	0.11616469273150802	0.04115273959736147	3	False
NDOR1	-0.19186132716800533	0.1090564241177668	0.03776644021107082	0.2093932062157092	0.04108868584413537	3	False
RIOK3	0.061500814081073205	-0.0008527259198265315	-0.011015671033755751	0.11450985051284238	0.041035566910083324	2	False
TOPORS	0.21063152945088703	0.025047845571085213	-0.02763383087981999	-0.044093965160247765	0.04098789474547612	2	False
GTPBP10	0.05338090791123288	0.12459240800632802	-0.010318306683253788	-0.0045655119073351015	0.04077237433174301	2	False
HAUS4	0.1848224656273163	0.28242904028616045	-0.06051916016954846	-0.2436459814026751	0.0407715910853133	2	False
TMEM39B	-0.1971133120135927	0.17753027110167627	0.0034247579804884357	0.1790656409349487	0.04072683950088018	3	False
PARP6	0.021897750501583185	0.16317070909616302	-0.11944101300256643	0.09710855172067362	0.04068399957896335	3	False
ATG3	-0.009104745567971752	0.08070253522119686	0.15760512387766829	-0.06647956707354231	0.04068083661433777	2	False
NFX1	0.06015270731243956	0.122294296048408	0.002639226200631138	-0.022477963861658123	0.04065206642495515	3	False
MON1B	-0.0198855202923939	0.16595317603670454	-0.06371753689874254	0.0799356462143799	0.040571441264987	2	False
AP5Z1	-0.006021447130591685	0.2245108419199929	-0.0743562955233327	0.01812728433308237	0.04056509589978772	2	False
DNAJB12	-0.047908548459415556	0.05727509054948068	0.018075958271477635	0.13479921774565531	0.040560429526799516	3	False
INTS1	0.046766708299511135	0.035572069358413685	-0.058714833735335994	0.13854765740572905	0.04054290033207947	3	False
BNIP1	0.08742635455965493	0.14181552780415005	-0.027833305783535777	-0.03927800478435961	0.040532642948977404	2	False
ZBTB48	-0.23130372472731406	0.11054284529820455	-0.014162706652610811	0.2969230435336109	0.040499864362972635	2	False
NSMCE4A	0.009790343879721155	0.0606132078472561	0.013136613775204403	0.07844546958566198	0.04049640877196091	4	True
KLHL9	-0.06942482441574156	0.12070136424940259	-0.051418292502571676	0.16211511675758106	0.0404933410221676	2	False
PCMT1	0.05721964049454791	-0.01131290099730342	0.009744922689634977	0.10629404585465388	0.04048642701038334	3	False
NSMAF	0.16627098386404796	0.020418338258886618	-0.026978114946001008	0.0020708079280247725	0.04044550377623959	3	False
PPIG	0.029081961191247375	0.07805788123241617	-0.003311048841943065	0.057391560904860424	0.040305088621645224	3	False
DDX52	-0.00042547662269239986	0.06929711020596777	0.06417919956274264	0.027964538167102735	0.040253842828280186	3	False
OLA1	-0.030126444501457097	0.10785476110459695	0.00712162398966196	0.07599100320300167	0.04021023594895087	3	False
VPS9D1	-0.13382280582229528	0.01568589137466258	-0.05288944201216333	0.33185942575498695	0.04020826732379773	2	False
PREP	0.07733542790775105	0.08550081751292213	-0.008734743949122138	0.0066476962388242675	0.04018729942759383	3	False
HEMK1	0.1554747817161497	0.1587909232051183	-0.04832156616758402	-0.10542675163656695	0.04012934677927926	2	False
MTAP	-0.036022346294001105	0.1248406569650444	0.0224423546324996	0.04850437746541734	0.039941260692240056	3	False
DTD2	0.04229947659339983	-0.012407250431879405	0.00167230087498775	0.12760206535738564	0.03979164809847345	3	False
TRIM38	0.002654080813529457	-0.07194156659555682	0.04931349281717488	0.17860750705579764	0.039658378522736286	3	False
C12orf49	-0.10879176700570131	0.14580994226811042	0.20925709625311434	-0.08776793063852845	0.03962683521924875	2	False
NKAP	0.10983432957646289	-0.006773968705055754	0.20217768688367235	-0.14710366538064887	0.03953359559360765	2	False
PIH1D1	0.079262949957985	0.20605217226999892	-0.02015858711918479	-0.10753925801917201	0.039404319272406785	2	False
NUP160	-0.008016074648507822	0.07686447515847966	0.014392099355309143	0.07385112751907005	0.039272906846087766	3	False
LBR	0.06671297703735048	0.08267885922795719	-0.07622358367451876	0.08391635914797373	0.03927115293469066	3	False
GK	0.4204580553526009	0.05465172762432294	-0.2124107363138409	-0.10562361244538827	0.03926885855442368	2	False
CARS1	0.1492411339189836	0.07614789763027309	-0.07072452141348533	0.0021463707879980916	0.039202720230942366	3	False
RNF20	0.09383320977815014	-0.053698787263700386	-0.08739459074196916	0.20347934295911024	0.03905479368289771	2	False
INTS14	-0.026775282238633114	0.09410077740788367	0.10681914895969927	-0.01944024562876273	0.03867609962504677	2	False
CLPB	0.008886574188635431	0.09128439615592047	0.06836313587978969	-0.014750140237058824	0.0384459914968217	3	False
