gene	set1	set2	set3	set4	mean_lfc	n_pos	consistent	detect
ITK	0.05785094929296823	0.012830558764145962	-0.09704479609191063	-0.10506773143476755	-0.032857754867390995	2	False	0.5499852260415641
ETS2	-0.10066473667729282	0.1861797183298397	-0.1546906147974536	-0.06283138347449245	-0.033001754154849794	1	False	0.11653478573630664
XPA	0.023834434635413886	-0.04269240840609375	0.018568280709089724	-0.1317441081105784	-0.033008450293042134	2	False	0.13055159096633365
FARP1	0.14137562126409153	-0.20108324535806257	-0.19394474254984526	0.12159074829605518	-0.03301540458694028	2	False	0.055944055944055944
ORC2	-0.016036748122786444	0.05589513717619268	-0.036301422037842555	-0.13669757025291038	-0.033285150809336674	1	False	0.3779673209331004
CUL1	-0.0879481698216414	-0.0007037745889796779	-0.028058263718941823	-0.01666730456303125	-0.03334437817314854	0	True	0.5340441608597095
STK40	0.08859601601448092	-0.035555126313250945	-0.08506752361068877	-0.10161957993556858	-0.03341155346125685	1	False	0.1462513642851146
GOLGA5	-0.2601343917136451	0.07121231538401153	0.08036566522421557	-0.025175353350133933	-0.03343294111388799	2	False	0.10620434892116531
ERCC8	-0.09482200160845777	0.09880475077822078	-0.14246703578856315	0.004103838976124553	-0.0335951119106689	2	False	0.2183742678039256
RBM14-RBM4	-0.023345874197376878	0.01832306698621435	0.04457596781724276	-0.17402413652739623	-0.033617743980329004	2	False	0.09504808676079395
XBP1	-0.010478795286996348	0.08873172434855552	-0.07433510214920924	-0.13843724678235786	-0.03362985496750198	1	False	0.29812778104273363
SIRT7	-0.13541314607336774	0.03579877297967498	-0.06339816591386495	0.02828970892393346	-0.03368070752090606	2	False	0.08429183108051382
TBCE	0.014258866560249129	-0.02806594810056042	-0.10018202346609686	-0.020791844645027455	-0.0336952374128589	1	False	0.139199059692721
TACC1	-0.07067240244171843	-0.048432600264184215	-0.015780844474541974	-5.10684116118304e-05	-0.03373422889801412	0	True	0.350600285450424
TRMT11	-0.07840284949592018	0.05838098167020829	-0.07030861069084568	-0.044939037152664486	-0.03381737891730551	1	False	0.35936697153427194
ZNF626	-0.049982998240267064	0.006671266387722805	-0.059723767867930336	-0.032380761739061216	-0.03385406536488395	1	False	0.09075097196644158
PPP1R2	0.08644131091208675	-0.07981145170340481	-0.03336027215537948	-0.10868927100041857	-0.03385492098677903	1	False	0.25363109730501215
METTL9	-0.1298210825759111	-0.005612389018135894	-0.035304460863632425	0.03531240613025065	-0.03385638158185719	1	False	0.15439509696918816
CD55	0.039199114679435924	-0.022642238539408065	-0.0991673240965774	-0.05306159382442416	-0.033918010445243424	1	False	0.31793558554121937
PARD6B	0.07158630170341443	-0.0023662310118373114	-0.07915353423298176	-0.1259955534638918	-0.033982254251324104	1	False	0.07942238267148015
SOCS7	-0.0636603857283154	-0.07156394545856877	0.08017467632240587	-0.0811513954226094	-0.03405026257177192	1	False	0.09117622365880279
WTAP	0.035511143091480436	-0.013843064019898273	-0.04586035746986717	-0.11212700165149866	-0.034079820012445916	1	False	0.41839850290554514
LOC100133091	-0.04848433171346751	0.01829660362940225	-0.07936712359358421	-0.026827424863783433	-0.034095569135358224	1	False	0.5132473160642175
SRSF4	-0.08021332394799396	-0.00083582171660325	-0.03308012309511797	-0.02230476363275489	-0.03410850809811752	0	True	0.5106361113965676
EIPR1	-0.016755184229611707	0.059752565286854395	-0.07077417213881139	-0.10868927100041857	-0.03411651552049682	1	False	0.23884566138087265
NBPF15	0.0585763197220636	-0.16122116129124714	0.028421687479298366	-0.06286034897994267	-0.034270875767456965	2	False	0.05719255166768979
FNBP4	-0.034298041639958275	0.06656394117111164	-0.11360940797800442	-0.055756798305580765	-0.03427507668810796	1	False	0.5280212745001477
STYXL1	-0.1338923006287962	0.03423848196181951	-0.025358020228180064	-0.012139513825041392	-0.03428783818004954	1	False	0.0688561489666462
ALKBH8	-0.021902163748916768	0.02456346228151438	-0.1419816702805775	0.0016560650287078791	-0.034416076679818004	2	False	0.16743819560720968
MAML2	0.09480868066457433	-0.036674945762685665	-0.13040351153591123	-0.0663581934886001	-0.03465699253065567	1	False	0.6461144489313504
ZNF410	0.060751133400584696	-0.016863675425622372	-0.0678828234094624	-0.11479214581199854	-0.03469687781162466	1	False	0.2173621022584166
DGKD	0.038508181473024775	-0.06915260189541232	-0.01335697746192645	-0.09599977333962122	-0.0350002928059838	1	False	0.26387373016539334
ATF6B	-0.03099527779742587	0.10277178370697551	-0.1262691770898002	-0.08602302283586344	-0.0351289235040285	1	False	0.0658215095290068
DUSP11	-0.12772407677594388	-0.045232679328624056	-0.009916424163614608	0.04191140206400705	-0.03524044455104387	1	False	0.10318193266728234
POC5	-0.1254713137590481	-0.08446940104326257	0.040059622539608486	0.02838325332992354	-0.03537445973319467	2	False	0.1752161867181597
FAM118A	0.05696509157413985	0.014364583504496861	-0.004813555791288919	-0.20808508171716195	-0.03539224060745354	2	False	0.1300996814304799
PIP5K1A	-0.07340435582237088	0.007978880633974275	-0.06823673614555165	-0.008400340160627599	-0.035515637873643965	1	False	0.3046859013709842
ITFG2-AS1	-0.23732458830856418	0.1085427747798425	-0.004203142492908679	-0.009399114951592416	-0.03559601774330569	1	False	0.055159096633364116
TMEM243	-0.004342634954990104	-0.011297620776917823	-0.004492480006230123	-0.12234268033118739	-0.035618854017331364	0	True	0.22726891109058853
MSH3	0.030900286491412035	0.005557302167742011	-0.13668603810704918	-0.043053617414766994	-0.03582051671566553	2	False	0.39923954372623577
GFM2	-0.072963253251346	-0.04097633830279905	-0.08812636860299336	0.0586563679933994	-0.03585239804093475	1	False	0.18151288724708253
STXBP5	-0.0061345792837153865	-0.0633259005199179	-0.05567851171384559	-0.01862039463855819	-0.035939846539009265	0	True	0.42962671131685215
HIKESHI	-0.019916761473905305	-0.08333663213783454	0.023293814317253858	-0.06422018526591597	-0.03604494114010049	1	False	0.13659642347409956
TMOD3	-0.016468029244373673	-0.10649930721392645	0.03678790152367975	-0.058253036182889344	-0.036108117779377426	1	False	0.3468925440756427
PHF10	-0.0770095098948506	-0.10848747576625736	-0.0976887079626111	0.13833476946749268	-0.03621273103905659	1	False	0.1536394929057174
ATP2B1	-0.13504493731064732	0.00493824689989225	0.011816634279954065	-0.026665057233338393	-0.036238778341034845	2	False	0.4342558849601103
TRMT13	-0.11699772421769518	0.045007669367372966	-0.002192660780965618	-0.07115696462520306	-0.03633492006412273	1	False	0.20012277470841006
NUP98	-0.0970562362959144	0.002760356987046404	-0.054911028346989806	0.003691158298030722	-0.03637893733945677	2	False	0.5299911356249385
SPOCK2	0.2341735175533673	0.005327109639595972	-0.17559838922942222	-0.21015775070192486	-0.03656387818459595	2	False	0.1408839779005525
RILPL1	-0.07924786782163339	0.15666961843043245	-0.29089195232087445	0.06702138327404465	-0.036612204609507676	2	False	0.059356896985979346
RARG	-0.1804585397163438	0.09192662191817233	-0.09375601668673475	0.035544713371858626	-0.036685805278261895	2	False	0.055662832675677947
PRR14L	-0.1011466575253995	-0.014333482877765234	-0.060058641553658344	0.028131048381083983	-0.03685193339393477	1	False	0.30828326602974493
COQ5	-0.011927957835828229	0.05164025377688665	-0.003916086304645433	-0.1834130676604957	-0.036904214506020674	1	False	0.0511292082948535
FAM118B	-0.12341401515377337	-0.10441369849702403	-0.05261839061956264	0.13280066749037195	-0.03691135919499702	1	False	0.08135337083368314
LINC01215	-0.04723449187663351	0.11554427818906536	-0.1191063627943323	-0.09733022415742482	-0.037031700159831316	1	False	0.140254112085098
PROSER1	0.07079171271550223	0.02436010415116719	-0.14957392226688235	-0.09382397655359324	-0.037061520488451544	2	False	0.14035260514133754
ERN1	0.22332871167513185	-0.14044455750203433	-0.11122608985006684	-0.12044515839006749	-0.0371967735167592	1	False	0.1624548736462094
CAPZB	-0.006417798257434691	-0.054425946461429266	-0.0012700311637321182	-0.08702468907737497	-0.03728461623999276	0	True	0.4152464108806985
CDC37L1	-0.023293788310965284	-0.015169937699935113	0.06513162571801288	-0.17600213731390207	-0.0373335594016974	1	False	0.13945092771387793
METTL21A	0.05674475364185176	0.13900140396420754	-0.16123936285883114	-0.1843780042160885	-0.037467802367215086	2	False	0.17034673830912603
SUGCT	0.10905483410037241	0.12661467508156077	-0.19969684362309706	-0.18596431496707067	-0.037497912352058634	2	False	0.10738875757887165
SMARCAD1	-0.07620478009780124	0.02218298989685436	0.00747526074339881	-0.10364004817002959	-0.03754664440689441	2	False	0.3284743425588496
ANKRD13D	-0.038644856324279796	0.0016774657524574806	-0.08844195567207704	-0.02521549116953794	-0.037656209353359324	1	False	0.08840567542607673
MIS18BP1	0.05327467522669336	-0.06015446757460458	-0.07667494784425165	-0.06708888892805699	-0.037660907280054966	1	False	0.18411552346570398
LENG8	0.06257672156323425	0.019804318814129612	-0.15625756719435946	-0.07681393434390973	-0.037672615290226336	2	False	0.10220994475138122
ENPP4	-0.24925990518305424	0.11898737516700442	0.002219222518942395	-0.022775920950492936	-0.037707307111900096	2	False	0.08252875493241542
KIAA0513	-0.10693156891871357	0.26936508466982256	-0.21621736922824147	-0.09705284558729922	-0.037709174766107925	1	False	0.05790873746674852
SPTLC1	-0.11559293228544036	0.073222742521593	-0.13929890034576273	0.03034317228305058	-0.03783147945663987	2	False	0.2873814121400386
ADGRE5	0.12951949507858188	-0.007458437491322648	-0.1034537339723944	-0.17033893263377675	-0.03793290225472798	1	False	0.25002098900176306
BMS1P2	0.024349177021327592	-0.01263720240355122	-0.11366482525169677	-0.049819484888691035	-0.03794308388065286	1	False	0.0658890935134029
ACYP1	-0.17724634234363723	-0.10313512808566025	-0.004087097570274242	0.13267944089233488	-0.03794728177680922	1	False	0.05423558055578877
PPCS	-0.1488860353092671	0.13559572214173107	-0.15175017541381047	0.013129881620795805	-0.037977651740137675	2	False	0.05868524892956091
BOD1L1	-0.1460084733877833	-0.04897625645087526	0.06434282989317965	-0.021279354778950557	-0.03798031368110737	1	False	0.32640598837781937
ITPRID2	0.08107857851552426	-0.007399182922102724	-0.12374275714521508	-0.10234621274149645	-0.0381023935733225	1	False	0.08017798673495088
FAM177A1	-0.08066062513664703	-0.08603446364942631	0.12014266527132186	-0.10609223284647709	-0.03816116409030714	1	False	0.1115775333725128
NEMP1	0.05235058248338118	0.08998837218954911	-0.263520311369867	-0.03165079834615141	-0.03820803876077203	2	False	0.15805158770938238
ZNF444	-0.032677696882279145	-0.04973481295296405	-0.053043841798495854	-0.017597353985340052	-0.038263426404769776	0	True	0.0640584333809084
RAB18	0.04293120983425293	-0.04607126405349237	-0.08981710721278449	-0.06015023706261155	-0.03827684962365887	1	False	0.1883972798253715
C19orf12	-0.0324412580428797	0.043785763196324504	-0.11585402603450887	-0.04866868800486731	-0.03829455222148284	1	False	0.12089665015531861
BDP1	-0.12256479186643501	-0.01876242506546527	-0.0031928511192146005	-0.008884351500903687	-0.038351104888004646	0	True	0.5248694967004827
PCYT1A	-0.11023699781323071	-0.09477990907240672	0.03245807492393046	0.01905548410271302	-0.038375836964748486	2	False	0.1850828729281768
ATAD1	-0.07718015979660178	0.04824839684042146	-0.05788861115902068	-0.0666879621951752	-0.03837708407759405	1	False	0.43159657244164285
THUMPD3-AS1	-0.06110986035096199	-0.0232188870342234	-0.03191607363069736	-0.037342489134611	-0.03839682753762344	0	True	0.2961128368734783
ZNF160	0.14957591818877783	0.12405550243587556	-0.2797474872706583	-0.1476208115726263	-0.0384342195546578	2	False	0.11681276470008864
RABIF	0.08970257946782638	-0.10815716447699321	-0.028218782882327147	-0.10734371268009732	-0.038504270142897826	1	False	0.05557887666862564
CLOCK	-0.030112858362886193	-0.015705205856844102	-0.09163942988509753	-0.0167404358754304	-0.038549482495064555	0	True	0.30845436991016706
LARP4B	-0.06273294827128836	-0.005413343216584803	-0.09697583322603073	0.010583940557937169	-0.03863454603899169	1	False	0.5696838372894711
XXYLT1	-0.16854554630135105	0.05648883160951618	0.07505900211169785	-0.11760269126087364	-0.03865010096025266	2	False	0.15456300898329275
DR1	-0.11307863155617275	0.0966048082930379	-0.031705612836095326	-0.1074166960861243	-0.03889903304633861	1	False	0.2249581404510982
USP13	0.0030629062329170266	0.03650266906278894	-0.13165728402892757	-0.06359193951562307	-0.03892091206221117	2	False	0.14532784820753925
TRAPPC2	-0.06391081658643889	0.08613274486278787	-0.13259560648434393	-0.04532787552943146	-0.038925388434356605	1	False	0.10628830492821761
ZFYVE27	-0.17624557546720954	0.022616122199858136	-0.04610092034271139	0.043799524827967985	-0.038982712195523704	2	False	0.13105532700864747
CRACR2A	-0.11690037397623364	0.16777686577725096	-0.0842516911712428	-0.12258135418705268	-0.03898913838931954	1	False	0.2112676056338028
MRPS6	0.12228859136865652	-0.08098933248623531	-0.04756455126409266	-0.1501972505810135	-0.039115635740671235	1	False	0.2669801024263286
PRKCA-AS1	0.030004542772936668	0.0398747435440635	-0.13609903376219207	-0.09068588780194171	-0.03922640881178341	2	False	0.1360600143870106
MASTL	-0.032315292798026245	0.010806231204447162	-0.06993149071949896	-0.0658204391506954	-0.039315247865943356	1	False	0.09663336411720258
ZBTB25	0.13369539710395903	-0.0852695013596574	-0.10312941796808274	-0.10278197460124432	-0.03937137420625636	1	False	0.19905969272101418
MAGT1	0.08869326317943316	-0.044595855473049846	-0.10669027735522976	-0.09514988484317667	-0.03943568862300578	1	False	0.2836873478297372
GTF2E2	-0.10213741235399329	0.04737821555152751	-0.07705342217446734	-0.026036268035947233	-0.03946222175322009	1	False	0.27235328687767607
SREK1	0.008369190767920443	-0.07973623392003779	-0.06557423052289552	-0.02105457405733351	-0.03949896193308659	1	False	0.41403761175624293
KHDC1	0.0691709175074433	-0.3486562135966558	0.12134826990792816	-3.96997803170097e-05	-0.03954418149040033	2	False	0.06044832507765931
ZNF800	-0.08295639808706436	-0.07376030305080265	0.06439678637680303	-0.0659949014417296	-0.039578704050698396	1	False	0.2809021963951541
BRF1	0.0936955710501354	-0.0324471522885453	-0.06435349597696487	-0.15558847083857355	-0.03967338701348708	1	False	0.12282763831752162
SLF1	0.07183517687493314	-0.24064502818506792	-0.05416632174585726	0.06387034677767946	-0.039776456569578136	2	False	0.1631265217026278
PAPOLA	-0.1033166351030376	-0.01743300741977966	-0.050801806054824775	0.012376634020198972	-0.039793703639360765	1	False	0.48685117699202207
ZNF107	0.13691147851424662	-0.019847050160522427	-0.14317631376190565	-0.13352750896198368	-0.039909848592541285	1	False	0.2753057239749255
TTC37	-0.05772577700482327	-0.021983017334197073	-0.0419430152305251	-0.03812205152678855	-0.039943465274083496	0	True	0.358324238099236
SLC35A3	-0.07207611509290529	0.011124770812364303	-0.08425585940740174	-0.014823899643528727	-0.04000777583286786	1	False	0.2575770296364705
UBE2K	-0.002115030711304195	-0.02803205504863559	-0.07549676663730893	-0.054457125227013355	-0.040025244406065516	0	True	0.528809218950064
GLMN	-0.06375595930077733	-0.045118445575532795	-0.034951356529154015	-0.01644341385311122	-0.04006729381464384	0	True	0.2574930736294182
BRD4	-0.0636398041955036	-0.020850443010956034	-0.00894178714225295	-0.06700283114867481	-0.04010871637434685	0	True	0.4081552250566335
FAM160B1	0.07055316216512025	-0.12241346775459297	0.01830349335650828	-0.12710078889385304	-0.04016440028170437	2	False	0.15187629272136313
POLR3C	-0.035462704672517206	0.085392730710347	-0.14735714661317745	-0.0632770070035488	-0.040176031894724115	1	False	0.12526236252203846
IFI35	-0.06412927391856918	0.06505172975721193	-0.11399223699192935	-0.04808245973103148	-0.040288060221079516	1	False	0.05557887666862564
USP38	-0.18011404680604892	0.03890621176960381	-0.03578075035879957	0.015586346180150003	-0.040350559803773674	2	False	0.16405003778020316
DCLRE1C	-0.12405923281441318	0.0954162052585231	-0.11397238309097414	-0.01880427921420968	-0.04035492246526848	1	False	0.1647216858366216
PATL1	-0.10504556338329295	0.05810484691878643	-0.09264542508107645	-0.022518535502535787	-0.04052616926202969	1	False	0.16513198281154082
MPRIP	-0.059680404942768585	-0.055725674485730965	0.014267679862441325	-0.06098496110812141	-0.040530840168544906	1	False	0.2155990261103182
FAM204A	0.009832497091400846	-0.03356336257221686	0.00850951549490236	-0.1470105302731662	-0.040557970064769966	2	False	0.24380824447989255
MTFMT	-0.13443405640433004	0.0656145259003314	-0.10797472025434085	0.014036113849011128	-0.04068953422733209	2	False	0.09377885987742424
WASHC5	0.0501132358847802	-0.02818473492069693	-0.0956935133306861	-0.08906490446965594	-0.04070747920906469	1	False	0.19078104993597952
TNFRSF14	-0.09056353250713445	-0.010845559319487483	0.03780608662893316	-0.10038200715479491	-0.040996253088120924	1	False	0.15624212912433885
TRIM26	0.036075179188354255	-0.09884904245147795	0.028860000068146433	-0.1303415925375258	-0.04106386393312577	2	False	0.18008563512719336
PEX2	0.05244944830884837	-0.04744886625019203	-0.08560907051306144	-0.08372167524101073	-0.04108254092385396	1	False	0.13659642347409956
ZDHHC6	0.035903915122222164	-0.15657963461794114	-0.039700242709584235	-0.003999566618758532	-0.04109388220601543	1	False	0.16261203585147246
MDM2	-0.04749413980266469	-0.11681578256826156	-0.014443697476882383	0.014354068635398776	-0.041099887803102454	1	False	0.31567458651666525
GALNT11	-0.06561208771067908	-0.019821583347520474	-0.05110117547485032	-0.028064236454359185	-0.04114977074685226	0	True	0.31153353688564955
CTCF	-0.08149521218700778	-0.046129657531545964	0.0006664388180241383	-0.037835383199061774	-0.04119845352489784	1	False	0.30140206531777347
WDR76	0.06056359181419113	-0.029489813901625316	-0.10931134784427499	-0.08656247982099764	-0.041200012438176704	1	False	0.11418016959113425
PI4KB	-0.024061237265317784	-0.12097521900726355	-0.009097695741853295	-0.010676112034295238	-0.041202566012182466	0	True	0.11283687347829738
TMEM59	-0.12807124178254045	-0.04227674257481337	0.04959855419590994	-0.044085809850151356	-0.041208810002898805	1	False	0.18974057593820837
ERP44	-0.0008650405175608535	-0.026521675218367992	-0.07583847022023651	-0.061679645097157225	-0.04122620776333065	0	True	0.36831500293846026
PGS1	-0.07978890109055006	0.03434190691288753	-0.058656384025352816	-0.0608902844518786	-0.04124841566372349	1	False	0.22227931353406638
PHKA2	-0.049721253883933614	0.022495024972490445	-0.0796206176711832	-0.058379816957237936	-0.04130666588496607	1	False	0.10267819662496852
EPN2	0.06364867305552965	-0.08135324392028496	-0.03120609192201974	-0.11681286749066666	-0.04143088256936043	1	False	0.10041138443455629
C15orf40	-0.2586492741226102	-0.06504258642899531	0.19011803755873857	-0.032899761416563526	-0.04161839610235761	1	False	0.07270590210729577
ACADM	0.07080561572825836	-0.2304737526357935	0.0002116092613580049	-0.0072517032983362905	-0.04167705773612836	2	False	0.12761313071950298
ARL5B	-0.0041864713491126	-0.03492939712519804	-0.0033219544331307108	-0.12482097840575813	-0.04181470032829987	0	True	0.11485181764755269
TRAK1	0.07930077323696656	-0.14046261804652796	-0.05012310159680835	-0.05624155356507659	-0.041881624992861584	1	False	0.19813617664343883
MT-RNR2	-0.11020491776557642	0.04921316754535532	-0.0720811795555235	-0.03449830538504821	-0.0418928087901982	1	False	0.9906431596572441
ELP2	-0.02145025390550251	-0.060427228326609024	-0.0015817196792545362	-0.08444829208071772	-0.04197687349802094	0	True	0.3218873310385358
FSD1L	-0.06856580812537538	-0.1408455988989951	0.2801423349971021	-0.238820733274459	-0.04202245132543184	1	False	0.06210354000409249
MT-RNR1	-0.055474501714598355	-0.013116751743485552	-0.057876078063526785	-0.04181079073313478	-0.04206953056368637	0	True	0.9689746872845464
DPH5	-0.09195244055748876	0.059337635338922445	-0.0789634074399618	-0.05702249513472444	-0.04215017694831314	1	False	0.1812610192259256
DNM1L	0.012847347427155521	-0.05969235884720785	-0.06025287363478023	-0.06151543639191055	-0.04215333036168578	1	False	0.3626899504659558
KCTD13	-0.024430862166561026	0.024235150465342005	-0.11536049065373491	-0.05308590191254585	-0.04216052606687494	1	False	0.15960036940643102
TNRC18	0.03982422248150911	0.044909743569783764	-0.13686067784877654	-0.11656229122360783	-0.042172250755272866	2	False	0.14645917462818872
TADA2A	-0.13088799098200313	0.09117809287068601	-0.12267703292695976	-0.006390068148117625	-0.04219424979659863	1	False	0.21087363340884469
DNAJC3	0.10287589366491019	-0.10451972568618945	-0.07825376335522587	-0.08895553291607179	-0.04221328207314423	1	False	0.40332465787927124
FBXO22	-0.06318218298350105	0.03929573411567882	-0.06979155771165385	-0.0751796989082187	-0.0422144263719237	1	False	0.2575770296364705
PPP4R3B	-0.03180602352797653	-0.061075170678677924	-0.031329513310474344	-0.04489747740795252	-0.04227704623127033	0	True	0.46291736432581504
CCDC82	0.21478603643212724	-0.1547806287323698	-0.06671092189939395	-0.16291246631355544	-0.04240449512829799	1	False	0.14835026446142222
CCDC57	-0.10341203197778182	0.0724509330121914	-0.0648493253127846	-0.07396683783258264	-0.04244431552773942	1	False	0.21778188229367812
UIMC1	-0.03384956834614387	0.0016412974961410097	-0.024913148605217882	-0.11324728765334215	-0.04259217677714072	1	False	0.476826636522454
NARS2	-0.12308351980798274	0.08389351595224309	-0.007826027593564494	-0.12357206871655849	-0.042647025041465655	1	False	0.3433800688439258
PTPRK	-0.3742247461058705	0.38485821767882705	-0.08191755066479703	-0.09984127558261231	-0.042781338668613195	1	False	0.11848730860137704
SUCLA2	-0.09604671868514777	0.04699790497744757	-0.027583571216636422	-0.09565832350900375	-0.043072677108335095	1	False	0.21971287045588112
SAE1	-0.06162599342952487	0.02687584907998523	-0.08469801927381963	-0.052995608836837634	-0.043110943115049226	1	False	0.2978759130215767
ABCC5	-0.015568747714964344	-0.1254867539708018	-0.12615243187321204	0.09476073238758947	-0.04311180029284718	1	False	0.12736126269834608
ITM2A	-0.03342668348956307	-0.08131615089916314	-0.10448711930216126	0.0467565114744127	-0.04311836055411869	1	False	0.0823608429183108
EP400	-0.10539304752787651	-0.0689022303025161	-0.035785058744714576	0.037602208549658206	-0.043119532006362246	1	False	0.39712400275780557
NACC2	0.12735609401790657	-0.004618890749960492	-0.22567962558005603	-0.06967645549674441	-0.043154719452213594	1	False	0.055760180069572333
VMP1	-0.013343303308076404	0.05201470597373277	-0.15977897819164236	-0.051633338663755746	-0.043185228547435436	1	False	0.6698181070804645
METTL6	-0.04407508890519644	-0.10930966553357693	-0.0653890821044818	0.045729151934235684	-0.04326117115225487	1	False	0.07111073797330199
TMED8	0.020950138137880943	-0.05582959258087803	-0.1665956319901248	0.028391628321345688	-0.043270864527944056	2	False	0.12056082612710939
PPP2R5D	-0.030686012807244034	-0.08007426410320988	-0.10722292311138268	0.04459027963406426	-0.04334823009694308	1	False	0.05532700864746873
FANCM	0.11858474166547366	-0.027293342643490197	-0.19467789284944637	-0.07028967910823374	-0.04341904323392416	1	False	0.12223994626815549
ILKAP	-0.10845607392184953	0.013593615114824494	-0.005897328693963465	-0.07336399959284604	-0.04353094677345863	1	False	0.24615901267735707
CYRIB	-0.02926328720066019	-0.10142667949207744	0.011374391299094845	-0.05491251306376301	-0.04355702211435145	1	False	0.5433861912735152
MICAL3	-0.10571005915556754	-0.1415029719994342	0.02204192825445846	0.050835954298534214	-0.04358378715050227	2	False	0.3028442807448332
SELENOO	-0.12188920297917176	0.05764416965700443	-0.03669611612946427	-0.0739603362001683	-0.04372537141294998	1	False	0.16875157417513223
CD47	-0.00722188940398601	0.00879489074315846	-0.10767655879641956	-0.06952588954826064	-0.04390736175137694	1	False	0.6131949439934231
COPS7B	-0.05394439913777424	-0.1175983714390214	0.011568635354391205	-0.015751245974071577	-0.043931345299119	1	False	0.08395600705230459
MRPS31P5	0.10118075543548219	0.03592884460334091	-0.16320126782700703	-0.14978984650994318	-0.043970378574531774	2	False	0.08519649364719788
EDC3	-0.19537670358628598	0.019138040616876652	0.05934586693337783	-0.05913875407501812	-0.0440078875277624	2	False	0.1367643354882042
BTLA	-0.048567240836546594	0.06288498346049122	-0.14486776217689137	-0.04572264655614992	-0.044068166527274175	1	False	0.08101754680547393
GATA3	-0.07579986777588775	0.011141607169014084	0.03202059197739006	-0.14376890451960958	-0.0441016432872733	2	False	0.12047687012005709
DYNC1LI2	-0.1547697396800868	0.0241039971067713	-0.011270031128061483	-0.03450224082592765	-0.04410950363182616	1	False	0.18529090756443622
UBE2R2	-0.03194079998441673	0.02026937100938721	-0.15299003734542352	-0.011816904249710552	-0.044119592642540895	1	False	0.367139618839728
PDE12	-0.07306958423100321	-0.0006234867018544947	-0.12611811006316742	0.022334533631617838	-0.044369161841101824	1	False	0.29183108051381074
NEK6	-0.01114508413900491	-0.12489480450439816	0.12418603533782561	-0.16568257086151816	-0.04438410604177391	1	False	0.052052724372428846
DBT	-0.08952612408069767	-0.0038712177907776063	-0.03903510341872126	-0.0451506770422322	-0.04439578058310718	0	True	0.1478465284191084
GSTCD	-0.12052768846995088	0.12450758475829855	-0.041771708158159976	-0.1398705376000032	-0.04441558736745388	1	False	0.16586167916966396
EIF2AK2	-0.08792284798243463	-0.11312041951788239	0.04739113328581733	-0.024180265708995372	-0.044458099980873765	1	False	0.10318193266728234
NFIC	-0.0026221074599748076	-0.09948924374825863	-0.053986143465635635	-0.02202053739693218	-0.044529508017700316	0	True	0.11770632188733104
NAA38	-0.07327115635763515	-0.046217976967181794	0.04186136302223486	-0.10059666515672598	-0.04455610886482701	1	False	0.08445974309461841
LOC101927179	-0.3138576824726155	0.1705286659525678	-0.06952525912775366	0.034291149439430346	-0.04464078155209275	2	False	0.0931911678280581
R3HDM1	-0.05470881433472465	0.02564643929874804	-0.045086817063078335	-0.10461860047499616	-0.04469194814351278	1	False	0.5181379097728908
UQCC1	-0.08375032894575536	0.05937810519387816	-0.10524042720465827	-0.04917906828872013	-0.0446979298113139	1	False	0.307614809839644
PAK2	-0.07081706034084403	-0.07915898927903549	0.020128780719749096	-0.04905368622137059	-0.04472523878037525	1	False	0.45117958189908486
CCZ1B	-0.009136066367709	0.136708295823654	-0.15236346357621275	-0.1541776014427668	-0.04474220889075863	1	False	0.10190300798035605
ERI3	0.042422038889540124	0.025881706493797087	-0.06251254355086934	-0.18480820231152584	-0.04475425011976449	2	False	0.18730585173369155
GNS	-0.03732538642535558	-0.017343698013265633	-0.04059072760602363	-0.08485935576070257	-0.045029791951336856	0	True	0.10553270086474688
SLC12A2	-0.1725987777909655	-0.029762024462242964	0.014324981317977707	0.007746149353169588	-0.04507241789551529	2	False	0.2728570229199899
DCAF11	0.11682103733277857	-0.16646555043538291	-0.07277087255264625	-0.058638994058352885	-0.04526359492840087	1	False	0.05944085299303165
CCNI	-0.0885103170723985	-0.12415982359511961	0.13791944152962082	-0.10680966288726394	-0.04539009050629031	1	False	0.27730669129376206
GTF3C3	-0.1639367137653455	0.028804366131643167	-0.033807789758624245	-0.013086928686508223	-0.0455067665197087	1	False	0.2176139702795735
TBPL1	-0.13185101866105772	-0.018792146276994454	-0.006029449868455244	-0.025488089816002587	-0.045540176155627506	0	True	0.12702543867013685
CD274	-0.04757417550715696	-0.01779300759485649	-0.030844265616006263	-0.08640556004549466	-0.04565425219087859	0	True	0.2679066899599219
ZNF354A	-0.09232538545982642	0.031214787122537866	-0.051389757585632724	-0.07099533355382899	-0.04587392236918757	1	False	0.07643061164187925
AGAP5	0.027207186806538067	0.03049739423308188	-0.08638963127646733	-0.15502002553129934	-0.04592626894203668	2	False	0.06189891549007571
PDS5A	-0.1245817506943731	0.01667265692645314	-0.02955812965786769	-0.04638937072716237	-0.045964148538237506	1	False	0.6137102334285433
TP53BP1	0.0488726668836562	-0.021668722476130716	-0.08809502189374277	-0.12301719941424398	-0.04597706922511532	1	False	0.21301411909146717
NAA25	-0.12331186607005336	0.051776196492511535	-0.07362040597920656	-0.03895706736209437	-0.04602828572971068	1	False	0.5015928476004522
VPS26B	-0.03370557306332836	-0.11852215054458734	-0.14256152716026343	0.11002038092197187	-0.04619221746155182	1	False	0.061371841155234655
