spot	x	y	total_counts	n_genes	log_total	tumor	lymphoid	bcell	myeloid	stroma	glycolysis	prolif	TPI1	SMC2	ZFYVE19	SPSB2	HLA-C	KIAA0040	section	patient
10x25	10.0	25.0	1689	1214	3.227629649571009	0.16914134654159835	-0.3690357555332823	-0.4523913489625078	-0.6123060205325531	0.07194604176478903	-0.6231154731036286	-0.28206154788497495	2.9318329796834717	0.0	0.0	0.0	0.0	0.0	mel2_rep2	mel2
10x26	10.0	26.0	1965	1346	3.2933625547114453	-0.2366019698496747	-0.48430390742232865	0.08093409922877265	-0.9690917698624376	-0.6720253538693809	-0.2974283483666939	-0.28206154788497495	1.806493476039112	0.0	0.0	0.0	1.806493476039112	0.0	mel2_rep2	mel2
10x27	10.0	27.0	1461	1048	3.1646502159342966	-0.3283899295990078	-0.3114714749267735	-0.4523913489625078	-0.20182741020224665	-1.0196191869266893	-0.2968409616615114	0.36402615126512206	3.345632093581579	0.0	0.0	0.0	2.059828834746	0.0	mel2_rep2	mel2
10x28	10.0	28.0	1949	1347	3.2898118391176214	0.19803182910471914	-0.03290291269559983	0.0829527710334626	-0.11109266464809421	-1.0196191869266893	0.5892482458350566	-0.28206154788497495	0.0	0.0	0.0	0.0	0.0	0.0	mel2_rep2	mel2
10x29	10.0	29.0	1938	1357	3.2873537727147464	-0.3595833071832153	-0.11952211200415859	-0.4523913489625078	-0.9690917698624376	-1.0196191869266893	0.21195322471611042	-0.28206154788497495	2.802140009950101	0.0	0.0	0.0	2.426563779520568	0.0	mel2_rep2	mel2
10x30	10.0	30.0	1557	1163	3.1922886125681202	0.1533070985362224	-0.48430390742232865	-0.4523913489625078	-0.4111925119500461	-1.0196191869266893	0.1988777337564878	-0.28206154788497495	2.004530421141443	0.0	0.0	0.0	0.0	0.0	mel2_rep2	mel2
10x31	10.0	31.0	1960	1336	3.292256071356476	0.43899642443104925	-0.48430390742232865	-0.4523913489625078	-0.46571722763560974	-0.4092483048473518	-0.3256530099641716	0.2852327975692673	2.416278143398904	0.0	0.0	0.0	2.791540647655648	0.0	mel2_rep2	mel2
10x32	10.0	32.0	1017	766	3.0073209529227447	-0.15335485951596106	0.020000417864247125	-0.4523913489625078	0.1582552990654485	-0.6892648371990866	-0.3021004299767471	-0.28206154788497495	2.382582417291505	0.0	0.0	0.0	0.0	0.0	mel2_rep2	mel2
11x15	11.0	15.0	2302	1456	3.362105319293773	-0.6114490938349268	-0.09235644383390475	0.04240405702533619	-0.40448915637073035	1.8526376369901927	-0.4123602608400068	-0.28206154788497495	1.6759835404864856	0.0	0.0	0.0	2.270898050243479	0.0	mel2_rep2	mel2
11x16	11.0	16.0	2140	1252	3.330413773349191	-0.3806630560289325	0.4055426403670906	0.08853518677379307	0.02459885743633583	0.19343739743818786	-0.36122834147581284	-0.28206154788497495	1.7356999565975921	0.0	1.7356999565975921	0.0	2.709295531275606	0.0	mel2_rep2	mel2
11x17	11.0	17.0	2847	1647	3.454387467146955	-0.36618040851710876	0.47341294753497437	1.1473685020283575	-0.06093902190390236	-0.3824209444350841	-0.22500063177670235	-0.28206154788497495	0.0	0.0	0.0	0.0	2.7113698226283454	0.0	mel2_rep2	mel2
11x18	11.0	18.0	3197	1841	3.504742636271688	-0.18161826767450479	0.9018588366393454	0.5745388161319519	-0.21126996009486887	0.3257308036672137	-0.3302989797349097	0.162639509472231	2.340246640316114	0.0	0.0	1.417776660956988	1.9818100898884288	0.0	mel2_rep2	mel2
11x19	11.0	19.0	3014	1823	3.479143247978613	-0.20276145446073512	0.42754146561218886	-0.4523913489625078	0.06909327088588313	0.5285092228462859	-0.41456999164588715	-0.28206154788497495	2.8672879294094966	0.0	0.0	0.0	2.8672879294094966	0.0	mel2_rep2	mel2
11x20	11.0	20.0	2495	1616	3.397070549959409	-0.30615498539975466	-0.07410517864677385	-0.4523913489625078	-0.38712251550315874	1.100079710431786	-0.06123971475949925	-0.28206154788497495	1.6110398350834336	0.0	1.6110398350834336	0.0	3.0464291977634224	0.0	mel2_rep2	mel2
11x21	11.0	21.0	3472	2020	3.540579716504454	1.017176792011335	0.14040690069116704	-0.4523913489625078	0.27372843878134095	1.2346432795296642	-0.27809880696979056	0.5088412952359287	1.3558826607018672	0.0	0.0	0.0	1.3558826607018672	0.0	mel2_rep2	mel2
11x22	11.0	22.0	2335	1622	3.368286884902131	0.02202873753864977	-0.09910241912719518	-0.4523913489625078	-0.49432811598434545	-0.7888396305318394	-0.1059915276915327	-0.28206154788497495	2.2581430636832214	0.0	0.0	0.0	1.6644288588604592	0.0	mel2_rep2	mel2
11x23	11.0	23.0	2254	1493	3.3529539117100877	-0.014819989086968058	-0.2635747322601444	-0.4523913489625078	-0.40274050215055696	-0.0023684101469913974	-0.5113319974597982	-0.28206154788497495	1.6931459986858783	0.0	0.0	0.0	2.289815352117924	0.0	mel2_rep2	mel2
11x24	11.0	24.0	3311	2013	3.5199591807520685	0.4589116494663319	-0.48430390742232865	-0.4523913489625078	-0.581855025704637	-0.25782203050682706	0.4457060337236523	0.2937472315030231	1.951675093605276	0.0	0.0	0.0	1.3913405024997727	0.0	mel2_rep2	mel2
11x25	11.0	25.0	2302	1520	3.362105319293773	0.2979840755057646	-0.48430390742232865	0.05423822707971684	-0.19346946917687485	-0.5473290154903286	0.4779667147726761	0.24362890329266987	3.123256300957803	0.0	0.0	0.0	2.641350837516631	0.0	mel2_rep2	mel2
11x26	11.0	26.0	2132	1436	3.3287872003545345	0.227809954570458	-0.33840895569848245	-0.4523913489625078	-0.23221048888196227	-0.513817224487506	0.3245185932133757	0.4375382126130689	2.3399640187322652	0.0	0.0	0.0	2.3399640187322652	0.0	mel2_rep2	mel2
11x27	11.0	27.0	2329	1531	3.367169488534681	-0.29131442384102263	-0.18165642842649854	-0.4523913489625078	-0.9690917698624376	-0.6960476624989202	0.6718541880592954	0.5438778215634599	3.4357861643414984	0.0	1.6665152199842117	0.0	2.900033439444185	0.0	mel2_rep2	mel2
11x28	11.0	28.0	2561	1672	3.40840957846843	0.04773189071900058	-0.29026807515201636	-0.4523913489625078	-0.09153635064036478	-0.7762097122741372	0.05410918530923572	-0.28206154788497495	1.5901989684877278	0.0	0.0	0.0	0.0	0.0	mel2_rep2	mel2
11x29	11.0	29.0	2920	1878	3.4653828514484184	0.6666905175944734	-0.16374364499480581	-0.4523913489625078	-0.39563562372568256	-0.8134140903425936	-0.1349995820070244	0.36421354507109566	1.4871928820742655	0.0	1.4871928820742655	0.0	0.0	1.4871928820742655	mel2_rep2	mel2
11x30	11.0	30.0	2356	1534	3.372175286115064	0.7088832856068474	-0.48430390742232865	-0.4523913489625078	-0.1017656813949014	-0.38883093334473334	-0.35075138966045727	-0.28206154788497495	2.2501294756181114	0.0	0.0	0.0	0.0	0.0	mel2_rep2	mel2
11x31	11.0	31.0	2158	1422	3.334051440346892	-0.34304220968385085	0.13047515107748164	-0.4523913489625078	0.525780219866767	0.18292563310574925	0.06982402464864843	-0.28206154788497495	2.97224259794176	0.0	0.0	0.0	3.3604976636736468	0.0	mel2_rep2	mel2
11x32	11.0	32.0	1583	1047	3.199480914862356	-0.20284913984024305	-0.32863270218988194	-0.4523913489625078	-0.03511982450911517	-0.6197146737082627	0.39485226933053386	-0.28206154788497495	0.0	0.0	0.0	0.0	2.612584186877958	0.0	mel2_rep2	mel2
11x33	11.0	33.0	1547	1084	3.1894903136993675	0.3070139822639915	-0.3156433541026964	-0.4523913489625078	-0.24177469515965136	0.07579172249414752	0.26163898277496583	-0.28206154788497495	0.0	0.0	0.0	0.0	2.633919024131167	0.0	mel2_rep2	mel2
12x15	12.0	15.0	2059	1192	3.3136563466180315	-0.46210373312253356	0.11095572821943481	1.3329258983895038	-0.39346601392367	1.351642542061547	-0.14392228733336287	0.44945911354091433	1.767590841075803	0.0	0.0	0.0	1.767590841075803	0.0	mel2_rep2	mel2
12x16	12.0	16.0	3070	1521	3.4871383754771865	-0.786065829656642	-0.07709283948313085	1.6297425779224317	-0.30707984722362613	-0.5035362834056095	0.13253134935904456	-0.28206154788497495	0.0	0.0	0.0	0.0	2.0168555105865567	0.0	mel2_rep2	mel2
12x17	12.0	17.0	3385	1735	3.529558673021163	-0.6428306934903508	0.9260717798084032	1.9830747728546256	-0.1038816319022851	-0.6711798657079314	-0.3216702631126299	0.14915338120766433	1.9327408848136112	0.0	0.0	0.0	1.9327408848136112	0.0	mel2_rep2	mel2
12x18	12.0	18.0	2773	1593	3.4429498695778618	-0.3354986716233362	1.0639010695972855	1.293069992997252	0.12002900731286552	-0.2125330059969501	0.13276523138150698	0.19702525345052027	1.5274038014269988	0.0	0.0	0.0	0.0	0.0	mel2_rep2	mel2
12x19	12.0	19.0	2622	1634	3.4186326873540653	-0.5317697631948178	0.39482948479802293	0.8352443958086297	0.3796595661118173	0.15675918839382638	-0.3607008568868953	-0.28206154788497495	0.0	0.0	0.0	0.0	2.788433166553626	0.0	mel2_rep2	mel2
12x20	12.0	20.0	1401	1030	3.1464381352857744	-0.4643583271394243	0.0002619280511882	-0.4523913489625078	0.7359762956176163	0.5068150645190868	-0.2310302758155172	-0.28206154788497495	2.0965148034967127	0.0	2.0965148034967127	0.0	3.1096534721859865	0.0	mel2_rep2	mel2
12x21	12.0	21.0	2981	1748	3.4743619760326307	-0.545054199552205	0.07929754930957993	-0.4523913489625078	1.0838898595935456	1.0904040363720908	-0.11310054437615204	-0.28206154788497495	1.4712279352149231	0.0	0.0	0.0	3.050574278907415	0.0	mel2_rep2	mel2
12x22	12.0	22.0	2792	1845	3.4459154139511234	0.11322651458679231	-0.30119132648615543	-0.4523913489625078	-0.9690917698624376	-0.5106189268372576	0.08468482992227586	-0.28206154788497495	1.5220617906315272	0.0	0.0	0.0	0.0	1.5220617906315272	mel2_rep2	mel2
12x23	12.0	23.0	2526	1644	3.402433346219312	0.5737823255523228	0.049978728229852686	-0.4523913489625078	-0.2092214723503967	-0.7758574307131424	0.47290093203697325	-0.28206154788497495	2.8234786296562104	0.0	0.0	0.0	1.6011694601749218	0.0	mel2_rep2	mel2
12x24	12.0	24.0	2389	1595	3.378216149749878	-0.0027059662974431545	-0.34619981264747923	-0.4523913489625078	-0.13724021277706172	-0.6581562295268676	-0.2148677839041512	0.3991112572706777	1.6459341137899293	0.0	0.0	0.0	1.6459341137899293	0.0	mel2_rep2	mel2
12x25	12.0	25.0	2094	1399	3.3209766773428235	0.47547411965825226	-0.48430390742232865	-0.4523913489625078	-0.46888332172551966	-0.054426682611606846	0.3674338461314686	-0.28206154788497495	2.729592984328823	0.0	0.0	1.753633349402676	2.356229966001738	0.0	mel2_rep2	mel2
12x26	12.0	26.0	2867	1824	3.4574276929464847	0.4351240776119991	-0.48430390742232865	-0.4523913489625078	-0.6788699399574162	-0.2733243278620195	0.8309593974990793	-0.28206154788497495	2.076428636315725	0.0	0.0	0.0	0.0	0.0	mel2_rep2	mel2
12x27	12.0	27.0	1861	1312	3.269746373130767	0.516683619623742	-0.3739437755945633	-0.4523913489625078	-0.7102184560653818	0.06778656041803505	0.028735691803591232	0.29888283363549467	2.463590249696141	0.0	0.0	0.0	0.0	0.0	mel2_rep2	mel2
12x28	12.0	28.0	2977	1862	3.473778834646725	0.37092149831818394	-0.48430390742232865	-0.4523913489625078	0.06627718599026015	-0.37938026383951257	0.043101516626236104	-0.28206154788497495	1.4722624777214541	0.0	0.0	0.0	2.404894266739578	0.0	mel2_rep2	mel2
12x29	12.0	29.0	1863	1278	3.2702128548962426	0.4292518230205915	-0.48430390742232865	-0.4523913489625078	-0.9690917698624376	-1.0196191869266893	-0.6121434909276503	-0.28206154788497495	1.8512362210595148	0.0	0.0	0.0	0.0	1.8512362210595148	mel2_rep2	mel2
12x30	12.0	30.0	1619	1136	3.2092468487533736	-0.2748919367673661	0.09262002438758833	0.12945154984263324	0.04324388477723692	-0.4179073344187794	-0.1714472388829313	-0.28206154788497495	1.9708330145052269	0.0	0.0	0.0	0.0	0.0	mel2_rep2	mel2
12x31	12.0	31.0	3187	1908	3.5033820634737327	-0.16356000921661867	0.21125174912375724	-0.4523913489625078	0.5853669358122875	0.030250803798397938	-0.0909566686430371	0.16338439112257513	1.984511741357644	0.0	0.0	0.0	2.9870185483567155	0.0	mel2_rep2	mel2
12x32	12.0	32.0	1151	858	3.0610753236297916	-0.29939850156673775	-0.48430390742232865	0.2553283295794428	-0.11862607801505606	-0.7047503105170807	-0.32182295082085566	-0.28206154788497495	2.9110560559586918	0.0	0.0	0.0	0.0	0.0	mel2_rep2	mel2
12x33	12.0	33.0	1850	1224	3.2671717284030137	0.36054302370770547	-0.3736458201349174	-0.4523913489625078	0.5604787424076586	-0.7368881816114694	-0.30197910780311416	-0.28206154788497495	0.0	0.0	0.0	0.0	2.4690152824513656	0.0	mel2_rep2	mel2
13x15	13.0	15.0	1489	1047	3.1728946977521764	-0.5499362137187493	-0.15380082616921595	0.37953181319224677	-0.03533500794201973	1.778404500942404	-0.061575414902247244	-0.28206154788497495	0.0	0.0	0.0	0.0	3.0515335247937734	0.0	mel2_rep2	mel2
13x16	13.0	16.0	1921	1206	3.2835273648616936	-0.786065829656642	0.308512327627975	2.7662007624954	0.12639939986304713	0.00984542184812435	-0.16134048117826674	-0.28206154788497495	3.0829410109036743	0.0	0.0	0.0	1.825455666949445	0.0	mel2_rep2	mel2
13x17	13.0	17.0	2560	1395	3.4082399653118496	-0.41457470670962226	0.41630025089956846	1.7041889490411053	0.28634968034347025	-0.46778886746002984	-0.30864004486823254	0.21681916787108632	1.5905099025485816	0.0	0.0	1.5905099025485816	2.5430772826428685	1.5905099025485816	mel2_rep2	mel2
13x18	13.0	18.0	2324	1420	3.366236123718293	-0.786065829656642	0.2786663301627824	1.0643266018079724	0.6426639414154413	-0.3596343003408011	-0.40694408545559335	-0.28206154788497495	0.0	0.0	0.0	0.0	0.0	1.6682587417447567	mel2_rep2	mel2
13x19	13.0	19.0	1094	816	3.039017321997412	-0.786065829656642	-0.029287026788269947	0.24787787551845816	-0.1642642736021907	-0.27771747285763765	-1.0274624137555626	-0.28206154788497495	2.316563717633253	0.0	0.0	0.0	2.316563717633253	2.316563717633253	mel2_rep2	mel2
13x20	13.0	20.0	1483	1041	3.1711411510283822	-0.23561167240585254	0.34361373692792674	-0.4523913489625078	-0.4733028053072262	0.3210155155216237	-0.7132102781590354	0.7323505566350335	0.0	0.0	0.0	0.0	0.0	0.0	mel2_rep2	mel2
13x21	13.0	21.0	3536	1984	3.5485122563410356	-0.2631617679497046	-0.11669931615978069	-0.4523913489625078	1.6201012018333625	1.301322476572891	-0.2281660499239786	0.13898320594775732	0.0	1.3423566580884705	0.0	0.0	2.7173581800290165	0.0	mel2_rep2	mel2
13x22	13.0	22.0	1764	1251	3.246498580795801	-0.008494356499863508	-0.48430390742232865	-0.4523913489625078	-0.4409922459235181	-1.0196191869266893	-0.8327680546371744	-0.28206154788497495	1.897460063107149	0.0	0.0	0.0	1.897460063107149	0.0	mel2_rep2	mel2
13x23	13.0	23.0	1943	1357	3.2884728005997825	0.21196825497601196	-0.48430390742232865	-0.4523913489625078	-0.6302599388706044	-0.48322645627574384	-0.21750324484581773	0.6179202394464186	2.799719894092241	0.0	0.0	0.0	2.4242150116584296	0.0	mel2_rep2	mel2
13x24	13.0	24.0	2316	1546	3.3647385550553985	0.15596532994080864	-0.28923113919572746	-0.4523913489625078	0.19298124925165366	-0.17337416513132134	0.07506879707616529	0.24208385059307785	2.265462350272533	0.0	0.0	0.0	1.671057670351505	1.671057670351505	mel2_rep2	mel2
13x25	13.0	25.0	2244	1520	3.3510228525841237	0.020442575851609752	-0.2957479452014871	-0.4523913489625078	-0.40165378038181476	-0.5246314954738046	0.44307324792864816	-0.28206154788497495	2.9352023442237782	0.0	0.0	0.0	2.6650719917609047	0.0	mel2_rep2	mel2
13x26	13.0	26.0	1911	1337	3.281260687055013	0.2787492233538239	-0.18665331765029142	-0.4523913489625078	-0.24139670919154463	-0.7395288650101968	0.29489975844363814	-0.28206154788497495	2.4393621285674074	0.0	0.0	0.0	0.0	0.0	mel2_rep2	mel2
13x27	13.0	27.0	2273	1487	3.356599435724971	0.6768727482007691	-0.34281276484888146	0.057357125682773256	-0.41646277439181506	-0.7628969922840388	0.5011427161108526	-0.28206154788497495	2.6531304224751575	0.0	0.0	1.6863011827449652	0.0	0.0	mel2_rep2	mel2
13x28	13.0	28.0	2403	1627	3.3807537708039	-0.11315348821792798	-0.34659532065800697	-0.4523913489625078	0.20142202321069874	-0.44883222316535853	-0.13956266400920517	-0.28206154788497495	1.6412204220788607	0.0	0.0	1.6412204220788607	2.2324769217104605	0.0	mel2_rep2	mel2
13x29	13.0	29.0	2039	1343	3.30941722577814	0.103135224879405	-0.07729005322412881	0.08437885602447107	-0.3746302140582395	-0.0579561455688233	0.44281365009438267	1.1549517815800479	3.2395339458796553	1.7756918883605712	0.0	0.0	3.0261382672638724	0.0	mel2_rep2	mel2
13x30	13.0	30.0	2262	1436	3.3544926005894364	1.0860503242033133	0.319973502599734	-0.4523913489625078	1.1166443148330214	-0.4352471914114284	0.33373701121898147	0.4174538140237896	1.6902556716465675	0.0	0.0	0.0	2.9276389594508068	0.0	mel2_rep2	mel2
13x31	13.0	31.0	2370	1462	3.374748346010104	-0.05767865073188064	0.41541112381649253	0.03543690638871951	-0.05229105203323133	-0.12895550682741175	-0.4912603542589867	-0.28206154788497495	2.614342112791113	0.0	1.6523842312573567	0.0	3.0954439531443563	0.0	mel2_rep2	mel2
13x32	13.0	32.0	1238	869	3.0927206446840994	-0.00605753143885167	-0.48430390742232865	-0.4523913489625078	0.4711004208124803	-0.398026318521348	0.2571144479835717	0.4098127599098055	0.0	0.0	0.0	0.0	2.8422948557192496	0.0	mel2_rep2	mel2
13x33	13.0	33.0	1086	786	3.035829825252828	0.5288158115675263	-0.1309996074109082	-0.4523913489625078	-0.3064246404634445	-0.6870675326435656	1.0513423034426161	-0.28206154788497495	2.3231818294858693	0.0	0.0	0.0	2.3231818294858693	0.0	mel2_rep2	mel2
14x16	14.0	16.0	2004	1260	3.301897717195208	-0.5748281891509862	-0.3030089760447453	0.6339712875343662	-0.47087407312121293	1.727435753557691	0.1969969480929759	-0.28206154788497495	0.0	0.0	1.7900947443555022	0.0	2.770715711765259	0.0	mel2_rep2	mel2
14x17	14.0	17.0	1948	1122	3.2895889525425965	-0.5720355215458581	0.7113597643733012	1.5673771563368917	0.011243356812740166	-0.508503576924641	-0.7110098209222758	-0.28206154788497495	0.0	0.0	1.8137606951335201	0.0	2.797306375834799	0.0	mel2_rep2	mel2
14x18	14.0	18.0	2720	1544	3.4345689040341987	-0.3748757965564671	1.0871935741140573	0.0030090214925278178	-0.6214349324783063	-0.35780838371900564	-0.3344951811147739	-0.28206154788497495	2.1226137135450447	0.0	0.0	0.0	2.7540353143440335	0.0	mel2_rep2	mel2
14x19	14.0	19.0	1369	931	3.13640344813399	-0.5362746326229657	2.000279460051357	0.17254782405034236	-0.4990327257191846	0.18701916005970462	-0.5623260011438238	-0.28206154788497495	2.7478607273580145	0.0	0.0	0.0	3.624954331368632	0.0	mel2_rep2	mel2
14x20	14.0	20.0	1818	1077	3.2595938788859486	-0.23392099887608797	0.04923534147142767	0.32205214180727165	0.2199987243276503	-0.40711340500999976	-0.3392641569255184	-0.28206154788497495	0.0	0.0	0.0	0.0	0.0	0.0	mel2_rep2	mel2
14x21	14.0	21.0	2537	1556	3.404320467221731	-0.31853117031357236	-0.35415945844161495	0.019293238888901575	1.7810415452468162	2.04178749506285	-0.17970121740457556	-0.28206154788497495	2.551395622701103	0.0	0.0	0.0	0.0	0.0	mel2_rep2	mel2
14x22	14.0	22.0	2604	1700	3.4156409798961542	0.9207061935844754	-0.48430390742232865	-0.4523913489625078	-0.7396882796596118	-0.4916194279016571	0.07599287986600313	-0.28206154788497495	3.5712836129171435	0.0	0.0	0.0	0.0	0.0	mel2_rep2	mel2
14x23	14.0	23.0	2424	1617	3.3845326154942486	1.8969700767003792	-0.48430390742232865	-0.4523913489625078	-0.5049416250630372	-0.7930294521364704	-0.19056876934653078	-0.28206154788497495	2.2247127456554194	0.0	0.0	0.0	1.634211017639318	0.0	mel2_rep2	mel2
14x24	14.0	24.0	2005	1181	3.302114376956201	-0.06827468931362644	-0.11310189392069049	-0.4523913489625078	-0.2835448388229579	-0.7714731862775496	0.1785029652467794	-0.28206154788497495	2.395625639504522	0.0	0.0	0.0	2.395625639504522	0.0	mel2_rep2	mel2
14x25	14.0	25.0	1947	1337	3.2893659515200318	0.4592631136887677	-0.48430390742232865	-0.4523913489625078	-0.24288979486207207	-0.38914283429260105	0.6499754584900589	0.2869790100887388	2.422340729530659	0.0	0.0	0.0	2.422340729530659	0.0	mel2_rep2	mel2
14x26	14.0	26.0	2484	1591	3.3951515915045425	0.10077688057306057	-0.3880990648804134	-0.4523913489625078	-0.4549481081351608	-0.5486106077038725	0.4561475066160575	-0.28206154788497495	2.570877496348932	0.0	2.2029337810685963	1.6145776603373008	0.0	0.0	mel2_rep2	mel2
14x27	14.0	27.0	2319	1552	3.3653007486379876	0.8328416109312378	-0.38479631591423513	-0.4523913489625078	-0.504296871132196	-0.45003930658602026	-0.02859071270918233	-0.28206154788497495	0.0	0.0	0.0	0.0	2.9041000995078656	0.0	mel2_rep2	mel2
14x28	14.0	28.0	2697	1768	3.4308809464528913	-0.08676800016997603	-0.35431424912657455	0.015920863595431843	-0.03417419096781151	0.7508004604310785	-0.1364167500542708	0.35908830597633756	2.4951432864176915	0.0	1.5492257009300614	0.0	1.5492257009300614	0.0	mel2_rep2	mel2
14x29	14.0	29.0	2112	1379	3.3246939138617746	0.39308553723746226	-0.15031573664470688	-0.4523913489625078	0.08001616552409059	-0.7774516427841477	0.012077758548481289	0.5835493670395374	2.3484850817412446	0.0	0.0	0.0	2.992697369858837	0.0	mel2_rep2	mel2
14x30	14.0	30.0	1598	1123	3.2035767749779724	-0.2497458993205975	-0.48430390742232865	-0.4523913489625078	-0.33129531272094637	-1.0196191869266893	0.14086323151064153	-0.28206154788497495	1.982079822110166	0.0	0.0	0.0	2.9843409801065746	0.0	mel2_rep2	mel2
14x31	14.0	31.0	1879	1234	3.2739267801005254	-0.3553601349260849	-0.02168076665762395	-0.4523913489625078	-0.1136433910562904	-0.6792533134719666	-0.09555533113080808	-0.28206154788497495	2.831207765370104	0.0	0.0	0.0	2.4547875522388773	0.0	mel2_rep2	mel2
14x32	14.0	32.0	1259	904	3.1000257301078626	-0.17878001446447833	-0.14391891760746456	0.19440649577850272	-0.18260142210973648	-1.0196191869266893	-0.1715816275788473	-0.28206154788497495	2.1908500537587834	0.0	0.0	0.0	2.1908500537587834	0.0	mel2_rep2	mel2
14x33	14.0	33.0	1627	1081	3.2113875529368587	0.4495762889099888	-0.068049291903897	-0.4523913489625078	0.00297543970095416	-0.7469435108801622	0.1546748167683166	-0.28206154788497495	0.0	0.0	0.0	0.0	2.5872047058536505	0.0	mel2_rep2	mel2
15x16	15.0	16.0	2135	1375	3.329397879361043	-0.2723516497519977	0.8769622395133065	0.602130074578345	-0.5934177822533897	1.4971159653222468	-0.23195852308589265	-0.28206154788497495	2.3386934195035165	0.0	1.7376271924979767	0.0	2.3386934195035165	0.0	mel2_rep2	mel2
15x17	15.0	17.0	2167	1325	3.335858911319818	-0.5824643322776046	0.638738255977105	2.881313891474589	0.5109476094522154	-0.42352998529166364	-0.03321432456525224	-0.28206154788497495	1.72538364625109	0.0	0.0	0.0	2.325260973920398	0.0	mel2_rep2	mel2
15x18	15.0	18.0	2205	1323	3.3434085938038574	-0.5135258764411107	0.08442376511436661	1.2799777637232341	0.2982211202589119	-0.7823659718873993	-0.12288580567958905	-0.28206154788497495	1.711118194946114	0.0	0.0	0.0	2.951811188536874	1.711118194946114	mel2_rep2	mel2
15x19	15.0	19.0	3272	1711	3.514813294999285	-0.5545605078115435	1.4414736395306456	-0.016005350344280668	-0.09137171220985363	-0.31051204027352014	-0.13520344937500953	-0.28206154788497495	2.5821043558286254	0.0	0.0	0.0	2.31931478370011	0.0	mel2_rep2	mel2
15x20	15.0	20.0	2228	1458	3.3479151865016914	0.09460735058843822	-0.48430390742232865	-0.4523913489625078	0.3042470714703024	1.767984307047896	0.09410850531864975	-0.28206154788497495	2.300248433352637	0.0	0.0	0.0	2.300248433352637	0.0	mel2_rep2	mel2
15x21	15.0	21.0	3534	2127	3.5482665451707454	0.8891112301926292	0.3014239468409556	-0.4523913489625078	0.4713959957315815	0.5300522440984169	0.2181798266068541	-0.28206154788497495	0.0	0.0	0.0	0.0	0.0	1.342774663912529	mel2_rep2	mel2
15x23	15.0	23.0	2755	1806	3.4401216031878037	-0.045429096133233794	-0.305405132536119	-0.4523913489625078	-0.4107446612255502	-0.27419099958551035	0.457263334683901	-0.28206154788497495	2.475638179578962	0.0	1.5325059089888968	1.5325059089888968	2.1113674588637275	0.0	mel2_rep2	mel2
15x24	15.0	24.0	2792	1779	3.4459154139511234	-0.12948891417310396	-0.3936116363078001	-0.4523913489625078	-0.37669649864847077	-0.801743788638272	0.02522353811595437	1.8186412015373037	2.099651412295481	0.0	0.0	0.0	0.0	0.0	mel2_rep2	mel2
15x25	15.0	25.0	3324	1994	3.5216610151120733	0.16600633504485918	-0.48430390742232865	-0.4523913489625078	-0.5826739685180501	-0.8070990903635664	1.2598850937651618	-0.28206154788497495	2.305108981119461	0.0	0.0	0.0	1.9483139963667078	0.0	mel2_rep2	mel2
15x26	15.0	26.0	1591	1153	3.2016701796465816	0.5157547644641362	-0.48430390742232865	-0.4523913489625078	-0.4163871266466413	-0.2383219874266215	-0.08221627248959153	-0.28206154788497495	1.9858661855509583	0.0	0.0	0.0	0.0	0.0	mel2_rep2	mel2
15x27	15.0	27.0	2676	1734	3.4274861090957853	-0.1532125765748457	-0.061051280975379166	-0.4523913489625078	-0.038174585620057995	-0.7828272987699992	-0.16460626563826897	-0.28206154788497495	1.5553872995626923	0.0	0.0	0.0	0.0	1.5553872995626923	mel2_rep2	mel2
15x28	15.0	28.0	1945	1337	3.2889196056617265	1.3002128917884388	-0.3320098720072751	-0.4523913489625078	0.34917380669978604	0.08423806853569453	-0.3446762550325403	0.28724886171147557	3.071097259227848	0.0	0.0	0.0	2.4232773460697876	0.0	mel2_rep2	mel2
15x29	15.0	29.0	2532	1617	3.4034637013453173	0.3375902807780117	-0.1784805661190482	-0.4523913489625078	-0.07672165275555962	0.012020450634661284	-0.04978757249648325	-0.28206154788497495	2.185927016750538	0.0	0.0	1.5992758688080155	2.82124722950691	0.0	mel2_rep2	mel2
15x30	15.0	30.0	2101	1368	3.3224260524059526	0.28673418318413685	-0.2538170327205323	-0.4523913489625078	-0.34543056899850516	-0.7516153128656674	0.18844759658032365	1.2778444841266865	1.7508746719530521	0.0	0.0	0.0	3.665536774789306	0.0	mel2_rep2	mel2
15x31	15.0	31.0	2190	1352	3.3404441148401185	-0.0597276541216624	0.25112641105985156	-0.4523913489625078	0.26290103303704854	-0.5188150260735452	0.5554746023595721	-0.28206154788497495	1.7167143996647707	0.0	0.0	0.0	2.6877543014823075	0.0	mel2_rep2	mel2
15x32	15.0	32.0	1306	902	3.115943176939055	-0.41118715653818594	-0.22464053393398656	-0.4523913489625078	-0.6551113081104406	-0.7203535225999399	-0.40390583006262587	-0.28206154788497495	3.176840741611792	0.0	0.0	0.0	2.15836452739886	0.0	mel2_rep2	mel2
15x33	15.0	33.0	1864	1243	3.2704459080179626	0.20355561899664684	-0.3290116442547605	-0.4523913489625078	-0.4539831204248846	-0.13154378781167206	0.2903216663696854	-0.28206154788497495	2.462116732362367	0.0	0.0	0.0	3.1117015528065073	0.0	mel2_rep2	mel2
