direction	partner	pathway	interaction_name	ligand	receptor	prob_hi	prob_lo	pval_hi	pval_lo	delta_prob	abs_delta	sig_hi	sig_lo	sig_either
Outgoing_CD4_to_partner	NK	CCL	CCL8_ACKR4	CCL8	ACKR4	0	0	1	1	0	0	FALSE	FALSE	FALSE
Outgoing_CD4_to_partner	NK	CCL	CCL2_ACKR2	CCL2	ACKR2	0	0	1	1	0	0	FALSE	FALSE	FALSE
Outgoing_CD4_to_partner	NK	CCL	CCL3_ACKR2	CCL3	ACKR2	0	0	1	1	0	0	FALSE	FALSE	FALSE
Outgoing_CD4_to_partner	NK	CCL	CCL3L1_ACKR2	CCL3L1	ACKR2	0	0	1	1	0	0	FALSE	FALSE	FALSE
Outgoing_CD4_to_partner	NK	CCL	CCL4_ACKR2	CCL4	ACKR2	0	0	1	1	0	0	FALSE	FALSE	FALSE
Outgoing_CD4_to_partner	NK	CCL	CCL5_ACKR2	CCL5	ACKR2	0	0	1	1	0	0	FALSE	FALSE	FALSE
Outgoing_CD4_to_partner	NK	CCL	CCL7_ACKR2	CCL7	ACKR2	0	0	1	1	0	0	FALSE	FALSE	FALSE
Outgoing_CD4_to_partner	NK	CCL	CCL8_ACKR2	CCL8	ACKR2	0	0	1	1	0	0	FALSE	FALSE	FALSE
Outgoing_CD4_to_partner	NK	CCL	CCL11_ACKR2	CCL11	ACKR2	0	0	1	1	0	0	FALSE	FALSE	FALSE
Outgoing_CD4_to_partner	NK	CCL	CCL13_ACKR2	CCL13	ACKR2	0	0	1	1	0	0	FALSE	FALSE	FALSE
Outgoing_CD4_to_partner	NK	CCL	CCL22_ACKR2	CCL22	ACKR2	0	0	1	1	0	0	FALSE	FALSE	FALSE
Outgoing_CD4_to_partner	NK	CCL	CCL24_ACKR2	CCL24	ACKR2	0	0	1	1	0	0	FALSE	FALSE	FALSE
Outgoing_CD4_to_partner	NK	CCL	CCL26_ACKR2	CCL26	ACKR2	0	0	1	1	0	0	FALSE	FALSE	FALSE
Outgoing_CD4_to_partner	NK	CCL	CCL14_ACKR2	CCL14	ACKR2	0	0	1	1	0	0	FALSE	FALSE	FALSE
Outgoing_CD4_to_partner	NK	CCL	CCL17_ACKR2	CCL17	ACKR2	0	0	1	1	0	0	FALSE	FALSE	FALSE
Incoming_partner_to_CD4	NK	CCL	CCL5_CCR1	CCL5	CCR1	0	0	1	1	0	0	FALSE	FALSE	FALSE
Incoming_partner_to_CD4	NK	CCL	CCL3_CCR1	CCL3	CCR1	0	0	1	1	0	0	FALSE	FALSE	FALSE
Incoming_partner_to_CD4	NK	CCL	CCL3L1_CCR1	CCL3L1	CCR1	0	0	1	1	0	0	FALSE	FALSE	FALSE
Incoming_partner_to_CD4	NK	CCL	CCL3L3_CCR1	CCL3L3	CCR1	0	0	1	1	0	0	FALSE	FALSE	FALSE
Incoming_partner_to_CD4	NK	CCL	CCL8_CCR1	CCL8	CCR1	0	0	1	1	0	0	FALSE	FALSE	FALSE
Incoming_partner_to_CD4	NK	CCL	CCL7_CCR1	CCL7	CCR1	0	0	1	1	0	0	FALSE	FALSE	FALSE
Incoming_partner_to_CD4	NK	CCL	CCL13_CCR1	CCL13	CCR1	0	0	1	1	0	0	FALSE	FALSE	FALSE
Incoming_partner_to_CD4	NK	CCL	CCL14_CCR1	CCL14	CCR1	0	0	1	1	0	0	FALSE	FALSE	FALSE
Incoming_partner_to_CD4	NK	CCL	CCL15_CCR1	CCL15	CCR1	0	0	1	1	0	0	FALSE	FALSE	FALSE
Incoming_partner_to_CD4	NK	CCL	CCL16_CCR1	CCL16	CCR1	0	0	1	1	0	0	FALSE	FALSE	FALSE
Incoming_partner_to_CD4	NK	CCL	CCL23_CCR1	CCL23	CCR1	0	0	1	1	0	0	FALSE	FALSE	FALSE
Incoming_partner_to_CD4	NK	CCL	CCL8_CCR2	CCL8	CCR2	0	0	1	1	0	0	FALSE	FALSE	FALSE
Incoming_partner_to_CD4	NK	CCL	CCL7_CCR2	CCL7	CCR2	0	0	1	1	0	0	FALSE	FALSE	FALSE
Incoming_partner_to_CD4	NK	CCL	CCL2_CCR2	CCL2	CCR2	0	0	1	1	0	0	FALSE	FALSE	FALSE
Incoming_partner_to_CD4	NK	CCL	CCL27_CCR2	CCL27	CCR2	0	0	1	1	0	0	FALSE	FALSE	FALSE
Incoming_partner_to_CD4	NK	CCL	CCL5_CCR3	CCL5	CCR3	0	0	1	1	0	0	FALSE	FALSE	FALSE
Incoming_partner_to_CD4	NK	CCL	CCL7_CCR3	CCL7	CCR3	0	0	1	1	0	0	FALSE	FALSE	FALSE
Incoming_partner_to_CD4	NK	CCL	CCL11_CCR3	CCL11	CCR3	0	0	1	1	0	0	FALSE	FALSE	FALSE
Incoming_partner_to_CD4	NK	CCL	CCL24_CCR3	CCL24	CCR3	0	0	1	1	0	0	FALSE	FALSE	FALSE
Incoming_partner_to_CD4	NK	CCL	CCL26_CCR3	CCL26	CCR3	0	0	1	1	0	0	FALSE	FALSE	FALSE
Incoming_partner_to_CD4	NK	CCL	CCL28_CCR3	CCL28	CCR3	0	0	1	1	0	0	FALSE	FALSE	FALSE
Incoming_partner_to_CD4	NK	CCL	CCL27_CCR3	CCL27	CCR3	0	0	1	1	0	0	FALSE	FALSE	FALSE
Incoming_partner_to_CD4	NK	CCL	CCL17_CCR4	CCL17	CCR4	0	0	1	1	0	0	FALSE	FALSE	FALSE
Incoming_partner_to_CD4	NK	CCL	CCL22_CCR4	CCL22	CCR4	0	0	1	1	0	0	FALSE	FALSE	FALSE
Incoming_partner_to_CD4	NK	CCL	CCL5_CCR4	CCL5	CCR4	0	0	1	1	0	0	FALSE	FALSE	FALSE
Incoming_partner_to_CD4	NK	CCL	CCL20_CCR6	CCL20	CCR6	0	0	1	1	0	0	FALSE	FALSE	FALSE
Incoming_partner_to_CD4	NK	CCL	CCL19_CCR7	CCL19	CCR7	0	0	1	1	0	0	FALSE	FALSE	FALSE
Incoming_partner_to_CD4	NK	CCL	CCL21_CCR7	CCL21	CCR7	0	0	1	1	0	0	FALSE	FALSE	FALSE
Incoming_partner_to_CD4	NK	CCL	CCL19_ACKR4	CCL19	ACKR4	0	0	1	1	0	0	FALSE	FALSE	FALSE
Incoming_partner_to_CD4	NK	CCL	CCL21_ACKR4	CCL21	ACKR4	0	0	1	1	0	0	FALSE	FALSE	FALSE
Incoming_partner_to_CD4	NK	CCL	CCL1_CCR8	CCL1	CCR8	0	0	1	1	0	0	FALSE	FALSE	FALSE
Incoming_partner_to_CD4	NK	CCL	CCL25_CCR9	CCL25	CCR9	0	0	1	1	0	0	FALSE	FALSE	FALSE
Incoming_partner_to_CD4	NK	CCL	CCL25_ACKR4	CCL25	ACKR4	0	0	1	1	0	0	FALSE	FALSE	FALSE
Incoming_partner_to_CD4	NK	CCL	CCL28_CCR10	CCL28	CCR10	0	0	1	1	0	0	FALSE	FALSE	FALSE
Incoming_partner_to_CD4	NK	CCL	CCL27_CCR10	CCL27	CCR10	0	0	1	1	0	0	FALSE	FALSE	FALSE
Incoming_partner_to_CD4	NK	CCL	CCL1_ACKR4	CCL1	ACKR4	0	0	1	1	0	0	FALSE	FALSE	FALSE
Incoming_partner_to_CD4	NK	CCL	CCL13_ACKR4	CCL13	ACKR4	0	0	1	1	0	0	FALSE	FALSE	FALSE
Incoming_partner_to_CD4	NK	CCL	CCL8_ACKR4	CCL8	ACKR4	0	0	1	1	0	0	FALSE	FALSE	FALSE
Incoming_partner_to_CD4	NK	CCL	CCL2_ACKR2	CCL2	ACKR2	0	0	1	1	0	0	FALSE	FALSE	FALSE
Incoming_partner_to_CD4	NK	CCL	CCL3_ACKR2	CCL3	ACKR2	0	0	1	1	0	0	FALSE	FALSE	FALSE
Incoming_partner_to_CD4	NK	CCL	CCL3L1_ACKR2	CCL3L1	ACKR2	0	0	1	1	0	0	FALSE	FALSE	FALSE
Incoming_partner_to_CD4	NK	CCL	CCL4_ACKR2	CCL4	ACKR2	0	0	1	1	0	0	FALSE	FALSE	FALSE
Incoming_partner_to_CD4	NK	CCL	CCL5_ACKR2	CCL5	ACKR2	0	0	1	1	0	0	FALSE	FALSE	FALSE
Incoming_partner_to_CD4	NK	CCL	CCL7_ACKR2	CCL7	ACKR2	0	0	1	1	0	0	FALSE	FALSE	FALSE
Incoming_partner_to_CD4	NK	CCL	CCL8_ACKR2	CCL8	ACKR2	0	0	1	1	0	0	FALSE	FALSE	FALSE
Incoming_partner_to_CD4	NK	CCL	CCL11_ACKR2	CCL11	ACKR2	0	0	1	1	0	0	FALSE	FALSE	FALSE
Incoming_partner_to_CD4	NK	CCL	CCL13_ACKR2	CCL13	ACKR2	0	0	1	1	0	0	FALSE	FALSE	FALSE
Incoming_partner_to_CD4	NK	CCL	CCL22_ACKR2	CCL22	ACKR2	0	0	1	1	0	0	FALSE	FALSE	FALSE
Incoming_partner_to_CD4	NK	CCL	CCL24_ACKR2	CCL24	ACKR2	0	0	1	1	0	0	FALSE	FALSE	FALSE
Incoming_partner_to_CD4	NK	CCL	CCL26_ACKR2	CCL26	ACKR2	0	0	1	1	0	0	FALSE	FALSE	FALSE
Incoming_partner_to_CD4	NK	CCL	CCL14_ACKR2	CCL14	ACKR2	0	0	1	1	0	0	FALSE	FALSE	FALSE
Incoming_partner_to_CD4	NK	CCL	CCL17_ACKR2	CCL17	ACKR2	0	0	1	1	0	0	FALSE	FALSE	FALSE
Outgoing_CD4_to_partner	pDC	CCL	CCL5_CCR1	CCL5	CCR1	0	0	1	1	0	0	FALSE	FALSE	FALSE
Outgoing_CD4_to_partner	pDC	CCL	CCL3_CCR1	CCL3	CCR1	0	0	1	1	0	0	FALSE	FALSE	FALSE
Outgoing_CD4_to_partner	pDC	CCL	CCL3L1_CCR1	CCL3L1	CCR1	0	0	1	1	0	0	FALSE	FALSE	FALSE
Outgoing_CD4_to_partner	pDC	CCL	CCL3L3_CCR1	CCL3L3	CCR1	0	0	1	1	0	0	FALSE	FALSE	FALSE
Outgoing_CD4_to_partner	pDC	CCL	CCL8_CCR1	CCL8	CCR1	0	0	1	1	0	0	FALSE	FALSE	FALSE
Outgoing_CD4_to_partner	pDC	CCL	CCL7_CCR1	CCL7	CCR1	0	0	1	1	0	0	FALSE	FALSE	FALSE
Outgoing_CD4_to_partner	pDC	CCL	CCL13_CCR1	CCL13	CCR1	0	0	1	1	0	0	FALSE	FALSE	FALSE
Outgoing_CD4_to_partner	pDC	CCL	CCL14_CCR1	CCL14	CCR1	0	0	1	1	0	0	FALSE	FALSE	FALSE
Outgoing_CD4_to_partner	pDC	CCL	CCL15_CCR1	CCL15	CCR1	0	0	1	1	0	0	FALSE	FALSE	FALSE
Outgoing_CD4_to_partner	pDC	CCL	CCL16_CCR1	CCL16	CCR1	0	0	1	1	0	0	FALSE	FALSE	FALSE
Outgoing_CD4_to_partner	pDC	CCL	CCL23_CCR1	CCL23	CCR1	0	0	1	1	0	0	FALSE	FALSE	FALSE
Outgoing_CD4_to_partner	pDC	CCL	CCL8_CCR2	CCL8	CCR2	0	0	1	1	0	0	FALSE	FALSE	FALSE
Outgoing_CD4_to_partner	pDC	CCL	CCL7_CCR2	CCL7	CCR2	0	0	1	1	0	0	FALSE	FALSE	FALSE
Outgoing_CD4_to_partner	pDC	CCL	CCL2_CCR2	CCL2	CCR2	0	0	1	1	0	0	FALSE	FALSE	FALSE
Outgoing_CD4_to_partner	pDC	CCL	CCL27_CCR2	CCL27	CCR2	0	0	1	1	0	0	FALSE	FALSE	FALSE
Outgoing_CD4_to_partner	pDC	CCL	CCL5_CCR3	CCL5	CCR3	0	0	1	1	0	0	FALSE	FALSE	FALSE
Outgoing_CD4_to_partner	pDC	CCL	CCL7_CCR3	CCL7	CCR3	0	0	1	1	0	0	FALSE	FALSE	FALSE
Outgoing_CD4_to_partner	pDC	CCL	CCL11_CCR3	CCL11	CCR3	0	0	1	1	0	0	FALSE	FALSE	FALSE
Outgoing_CD4_to_partner	pDC	CCL	CCL24_CCR3	CCL24	CCR3	0	0	1	1	0	0	FALSE	FALSE	FALSE
Outgoing_CD4_to_partner	pDC	CCL	CCL26_CCR3	CCL26	CCR3	0	0	1	1	0	0	FALSE	FALSE	FALSE
Outgoing_CD4_to_partner	pDC	CCL	CCL28_CCR3	CCL28	CCR3	0	0	1	1	0	0	FALSE	FALSE	FALSE
Outgoing_CD4_to_partner	pDC	CCL	CCL27_CCR3	CCL27	CCR3	0	0	1	1	0	0	FALSE	FALSE	FALSE
Outgoing_CD4_to_partner	pDC	CCL	CCL17_CCR4	CCL17	CCR4	0	0	1	1	0	0	FALSE	FALSE	FALSE
Outgoing_CD4_to_partner	pDC	CCL	CCL22_CCR4	CCL22	CCR4	0	0	1	1	0	0	FALSE	FALSE	FALSE
Outgoing_CD4_to_partner	pDC	CCL	CCL5_CCR4	CCL5	CCR4	0	0	1	1	0	0	FALSE	FALSE	FALSE
Outgoing_CD4_to_partner	pDC	CCL	CCL4_CCR5	CCL4	CCR5	0	0	1	1	0	0	FALSE	FALSE	FALSE
Outgoing_CD4_to_partner	pDC	CCL	CCL5_CCR5	CCL5	CCR5	0	0	1	1	0	0	FALSE	FALSE	FALSE
Outgoing_CD4_to_partner	pDC	CCL	CCL3_CCR5	CCL3	CCR5	0	0	1	1	0	0	FALSE	FALSE	FALSE
Outgoing_CD4_to_partner	pDC	CCL	CCL20_CCR6	CCL20	CCR6	0	0	1	1	0	0	FALSE	FALSE	FALSE
Outgoing_CD4_to_partner	pDC	CCL	CCL19_CCR7	CCL19	CCR7	0	0	1	1	0	0	FALSE	FALSE	FALSE
Outgoing_CD4_to_partner	pDC	CCL	CCL21_CCR7	CCL21	CCR7	0	0	1	1	0	0	FALSE	FALSE	FALSE
Outgoing_CD4_to_partner	pDC	CCL	CCL19_ACKR4	CCL19	ACKR4	0	0	1	1	0	0	FALSE	FALSE	FALSE
Outgoing_CD4_to_partner	pDC	CCL	CCL21_ACKR4	CCL21	ACKR4	0	0	1	1	0	0	FALSE	FALSE	FALSE
Outgoing_CD4_to_partner	pDC	CCL	CCL1_CCR8	CCL1	CCR8	0	0	1	1	0	0	FALSE	FALSE	FALSE
Outgoing_CD4_to_partner	pDC	CCL	CCL25_CCR9	CCL25	CCR9	0	0	1	1	0	0	FALSE	FALSE	FALSE
Outgoing_CD4_to_partner	pDC	CCL	CCL25_ACKR4	CCL25	ACKR4	0	0	1	1	0	0	FALSE	FALSE	FALSE
Outgoing_CD4_to_partner	pDC	CCL	CCL28_CCR10	CCL28	CCR10	0	0	1	1	0	0	FALSE	FALSE	FALSE
Outgoing_CD4_to_partner	pDC	CCL	CCL27_CCR10	CCL27	CCR10	0	0	1	1	0	0	FALSE	FALSE	FALSE
Outgoing_CD4_to_partner	pDC	CCL	CCL1_ACKR4	CCL1	ACKR4	0	0	1	1	0	0	FALSE	FALSE	FALSE
Outgoing_CD4_to_partner	pDC	CCL	CCL13_ACKR4	CCL13	ACKR4	0	0	1	1	0	0	FALSE	FALSE	FALSE
Outgoing_CD4_to_partner	pDC	CCL	CCL8_ACKR4	CCL8	ACKR4	0	0	1	1	0	0	FALSE	FALSE	FALSE
Outgoing_CD4_to_partner	pDC	CCL	CCL2_ACKR2	CCL2	ACKR2	0	0	1	1	0	0	FALSE	FALSE	FALSE
Outgoing_CD4_to_partner	pDC	CCL	CCL3_ACKR2	CCL3	ACKR2	0	0	1	1	0	0	FALSE	FALSE	FALSE
Outgoing_CD4_to_partner	pDC	CCL	CCL3L1_ACKR2	CCL3L1	ACKR2	0	0	1	1	0	0	FALSE	FALSE	FALSE
Outgoing_CD4_to_partner	pDC	CCL	CCL4_ACKR2	CCL4	ACKR2	0	0	1	1	0	0	FALSE	FALSE	FALSE
Outgoing_CD4_to_partner	pDC	CCL	CCL5_ACKR2	CCL5	ACKR2	0	0	1	1	0	0	FALSE	FALSE	FALSE
Outgoing_CD4_to_partner	pDC	CCL	CCL7_ACKR2	CCL7	ACKR2	0	0	1	1	0	0	FALSE	FALSE	FALSE
Outgoing_CD4_to_partner	pDC	CCL	CCL8_ACKR2	CCL8	ACKR2	0	0	1	1	0	0	FALSE	FALSE	FALSE
Outgoing_CD4_to_partner	pDC	CCL	CCL11_ACKR2	CCL11	ACKR2	0	0	1	1	0	0	FALSE	FALSE	FALSE
Outgoing_CD4_to_partner	pDC	CCL	CCL13_ACKR2	CCL13	ACKR2	0	0	1	1	0	0	FALSE	FALSE	FALSE
Outgoing_CD4_to_partner	pDC	CCL	CCL22_ACKR2	CCL22	ACKR2	0	0	1	1	0	0	FALSE	FALSE	FALSE
Outgoing_CD4_to_partner	pDC	CCL	CCL24_ACKR2	CCL24	ACKR2	0	0	1	1	0	0	FALSE	FALSE	FALSE
Outgoing_CD4_to_partner	pDC	CCL	CCL26_ACKR2	CCL26	ACKR2	0	0	1	1	0	0	FALSE	FALSE	FALSE
Outgoing_CD4_to_partner	pDC	CCL	CCL14_ACKR2	CCL14	ACKR2	0	0	1	1	0	0	FALSE	FALSE	FALSE
Outgoing_CD4_to_partner	pDC	CCL	CCL17_ACKR2	CCL17	ACKR2	0	0	1	1	0	0	FALSE	FALSE	FALSE
Incoming_partner_to_CD4	pDC	CCL	CCL5_CCR1	CCL5	CCR1	0	0	1	1	0	0	FALSE	FALSE	FALSE
Incoming_partner_to_CD4	pDC	CCL	CCL3_CCR1	CCL3	CCR1	0	0	1	1	0	0	FALSE	FALSE	FALSE
Incoming_partner_to_CD4	pDC	CCL	CCL3L1_CCR1	CCL3L1	CCR1	0	0	1	1	0	0	FALSE	FALSE	FALSE
Incoming_partner_to_CD4	pDC	CCL	CCL3L3_CCR1	CCL3L3	CCR1	0	0	1	1	0	0	FALSE	FALSE	FALSE
Incoming_partner_to_CD4	pDC	CCL	CCL8_CCR1	CCL8	CCR1	0	0	1	1	0	0	FALSE	FALSE	FALSE
Incoming_partner_to_CD4	pDC	CCL	CCL7_CCR1	CCL7	CCR1	0	0	1	1	0	0	FALSE	FALSE	FALSE
Incoming_partner_to_CD4	pDC	CCL	CCL13_CCR1	CCL13	CCR1	0	0	1	1	0	0	FALSE	FALSE	FALSE
Incoming_partner_to_CD4	pDC	CCL	CCL14_CCR1	CCL14	CCR1	0	0	1	1	0	0	FALSE	FALSE	FALSE
Incoming_partner_to_CD4	pDC	CCL	CCL15_CCR1	CCL15	CCR1	0	0	1	1	0	0	FALSE	FALSE	FALSE
Incoming_partner_to_CD4	pDC	CCL	CCL16_CCR1	CCL16	CCR1	0	0	1	1	0	0	FALSE	FALSE	FALSE
Incoming_partner_to_CD4	pDC	CCL	CCL23_CCR1	CCL23	CCR1	0	0	1	1	0	0	FALSE	FALSE	FALSE
Incoming_partner_to_CD4	pDC	CCL	CCL8_CCR2	CCL8	CCR2	0	0	1	1	0	0	FALSE	FALSE	FALSE
Incoming_partner_to_CD4	pDC	CCL	CCL7_CCR2	CCL7	CCR2	0	0	1	1	0	0	FALSE	FALSE	FALSE
Incoming_partner_to_CD4	pDC	CCL	CCL2_CCR2	CCL2	CCR2	0	0	1	1	0	0	FALSE	FALSE	FALSE
Incoming_partner_to_CD4	pDC	CCL	CCL27_CCR2	CCL27	CCR2	0	0	1	1	0	0	FALSE	FALSE	FALSE
Incoming_partner_to_CD4	pDC	CCL	CCL5_CCR3	CCL5	CCR3	0	0	1	1	0	0	FALSE	FALSE	FALSE
Incoming_partner_to_CD4	pDC	CCL	CCL7_CCR3	CCL7	CCR3	0	0	1	1	0	0	FALSE	FALSE	FALSE
Incoming_partner_to_CD4	pDC	CCL	CCL11_CCR3	CCL11	CCR3	0	0	1	1	0	0	FALSE	FALSE	FALSE
Incoming_partner_to_CD4	pDC	CCL	CCL24_CCR3	CCL24	CCR3	0	0	1	1	0	0	FALSE	FALSE	FALSE
Incoming_partner_to_CD4	pDC	CCL	CCL26_CCR3	CCL26	CCR3	0	0	1	1	0	0	FALSE	FALSE	FALSE
Incoming_partner_to_CD4	pDC	CCL	CCL28_CCR3	CCL28	CCR3	0	0	1	1	0	0	FALSE	FALSE	FALSE
Incoming_partner_to_CD4	pDC	CCL	CCL27_CCR3	CCL27	CCR3	0	0	1	1	0	0	FALSE	FALSE	FALSE
Incoming_partner_to_CD4	pDC	CCL	CCL17_CCR4	CCL17	CCR4	0	0	1	1	0	0	FALSE	FALSE	FALSE
Incoming_partner_to_CD4	pDC	CCL	CCL22_CCR4	CCL22	CCR4	0	0	1	1	0	0	FALSE	FALSE	FALSE
Incoming_partner_to_CD4	pDC	CCL	CCL5_CCR4	CCL5	CCR4	0	0	1	1	0	0	FALSE	FALSE	FALSE
Incoming_partner_to_CD4	pDC	CCL	CCL4_CCR5	CCL4	CCR5	0	0	1	1	0	0	FALSE	FALSE	FALSE
Incoming_partner_to_CD4	pDC	CCL	CCL5_CCR5	CCL5	CCR5	0	0	1	1	0	0	FALSE	FALSE	FALSE
Incoming_partner_to_CD4	pDC	CCL	CCL3_CCR5	CCL3	CCR5	0	0	1	1	0	0	FALSE	FALSE	FALSE
Incoming_partner_to_CD4	pDC	CCL	CCL20_CCR6	CCL20	CCR6	0	0	1	1	0	0	FALSE	FALSE	FALSE
Incoming_partner_to_CD4	pDC	CCL	CCL19_CCR7	CCL19	CCR7	0	0	1	1	0	0	FALSE	FALSE	FALSE
Incoming_partner_to_CD4	pDC	CCL	CCL21_CCR7	CCL21	CCR7	0	0	1	1	0	0	FALSE	FALSE	FALSE
Incoming_partner_to_CD4	pDC	CCL	CCL19_ACKR4	CCL19	ACKR4	0	0	1	1	0	0	FALSE	FALSE	FALSE
Incoming_partner_to_CD4	pDC	CCL	CCL21_ACKR4	CCL21	ACKR4	0	0	1	1	0	0	FALSE	FALSE	FALSE
Incoming_partner_to_CD4	pDC	CCL	CCL1_CCR8	CCL1	CCR8	0	0	1	1	0	0	FALSE	FALSE	FALSE
Incoming_partner_to_CD4	pDC	CCL	CCL25_CCR9	CCL25	CCR9	0	0	1	1	0	0	FALSE	FALSE	FALSE
Incoming_partner_to_CD4	pDC	CCL	CCL25_ACKR4	CCL25	ACKR4	0	0	1	1	0	0	FALSE	FALSE	FALSE
Incoming_partner_to_CD4	pDC	CCL	CCL28_CCR10	CCL28	CCR10	0	0	1	1	0	0	FALSE	FALSE	FALSE
Incoming_partner_to_CD4	pDC	CCL	CCL27_CCR10	CCL27	CCR10	0	0	1	1	0	0	FALSE	FALSE	FALSE
Incoming_partner_to_CD4	pDC	CCL	CCL1_ACKR4	CCL1	ACKR4	0	0	1	1	0	0	FALSE	FALSE	FALSE
Incoming_partner_to_CD4	pDC	CCL	CCL13_ACKR4	CCL13	ACKR4	0	0	1	1	0	0	FALSE	FALSE	FALSE
Incoming_partner_to_CD4	pDC	CCL	CCL8_ACKR4	CCL8	ACKR4	0	0	1	1	0	0	FALSE	FALSE	FALSE
Incoming_partner_to_CD4	pDC	CCL	CCL2_ACKR2	CCL2	ACKR2	0	0	1	1	0	0	FALSE	FALSE	FALSE
Incoming_partner_to_CD4	pDC	CCL	CCL3_ACKR2	CCL3	ACKR2	0	0	1	1	0	0	FALSE	FALSE	FALSE
Incoming_partner_to_CD4	pDC	CCL	CCL3L1_ACKR2	CCL3L1	ACKR2	0	0	1	1	0	0	FALSE	FALSE	FALSE
Incoming_partner_to_CD4	pDC	CCL	CCL4_ACKR2	CCL4	ACKR2	0	0	1	1	0	0	FALSE	FALSE	FALSE
Incoming_partner_to_CD4	pDC	CCL	CCL5_ACKR2	CCL5	ACKR2	0	0	1	1	0	0	FALSE	FALSE	FALSE
Incoming_partner_to_CD4	pDC	CCL	CCL7_ACKR2	CCL7	ACKR2	0	0	1	1	0	0	FALSE	FALSE	FALSE
Incoming_partner_to_CD4	pDC	CCL	CCL8_ACKR2	CCL8	ACKR2	0	0	1	1	0	0	FALSE	FALSE	FALSE
Incoming_partner_to_CD4	pDC	CCL	CCL11_ACKR2	CCL11	ACKR2	0	0	1	1	0	0	FALSE	FALSE	FALSE
Incoming_partner_to_CD4	pDC	CCL	CCL13_ACKR2	CCL13	ACKR2	0	0	1	1	0	0	FALSE	FALSE	FALSE
Incoming_partner_to_CD4	pDC	CCL	CCL22_ACKR2	CCL22	ACKR2	0	0	1	1	0	0	FALSE	FALSE	FALSE
Incoming_partner_to_CD4	pDC	CCL	CCL24_ACKR2	CCL24	ACKR2	0	0	1	1	0	0	FALSE	FALSE	FALSE
Incoming_partner_to_CD4	pDC	CCL	CCL26_ACKR2	CCL26	ACKR2	0	0	1	1	0	0	FALSE	FALSE	FALSE
Incoming_partner_to_CD4	pDC	CCL	CCL14_ACKR2	CCL14	ACKR2	0	0	1	1	0	0	FALSE	FALSE	FALSE
Incoming_partner_to_CD4	pDC	CCL	CCL17_ACKR2	CCL17	ACKR2	0	0	1	1	0	0	FALSE	FALSE	FALSE
Outgoing_CD4_to_partner	Plasma	CCL	CCL5_CCR1	CCL5	CCR1	0	0	1	1	0	0	FALSE	FALSE	FALSE
Outgoing_CD4_to_partner	Plasma	CCL	CCL3_CCR1	CCL3	CCR1	0	0	1	1	0	0	FALSE	FALSE	FALSE
Outgoing_CD4_to_partner	Plasma	CCL	CCL3L1_CCR1	CCL3L1	CCR1	0	0	1	1	0	0	FALSE	FALSE	FALSE
Outgoing_CD4_to_partner	Plasma	CCL	CCL3L3_CCR1	CCL3L3	CCR1	0	0	1	1	0	0	FALSE	FALSE	FALSE
Outgoing_CD4_to_partner	Plasma	CCL	CCL8_CCR1	CCL8	CCR1	0	0	1	1	0	0	FALSE	FALSE	FALSE
Outgoing_CD4_to_partner	Plasma	CCL	CCL7_CCR1	CCL7	CCR1	0	0	1	1	0	0	FALSE	FALSE	FALSE
Outgoing_CD4_to_partner	Plasma	CCL	CCL13_CCR1	CCL13	CCR1	0	0	1	1	0	0	FALSE	FALSE	FALSE
Outgoing_CD4_to_partner	Plasma	CCL	CCL14_CCR1	CCL14	CCR1	0	0	1	1	0	0	FALSE	FALSE	FALSE
Outgoing_CD4_to_partner	Plasma	CCL	CCL15_CCR1	CCL15	CCR1	0	0	1	1	0	0	FALSE	FALSE	FALSE
Outgoing_CD4_to_partner	Plasma	CCL	CCL16_CCR1	CCL16	CCR1	0	0	1	1	0	0	FALSE	FALSE	FALSE
Outgoing_CD4_to_partner	Plasma	CCL	CCL23_CCR1	CCL23	CCR1	0	0	1	1	0	0	FALSE	FALSE	FALSE
Outgoing_CD4_to_partner	Plasma	CCL	CCL8_CCR2	CCL8	CCR2	0	0	1	1	0	0	FALSE	FALSE	FALSE
Outgoing_CD4_to_partner	Plasma	CCL	CCL7_CCR2	CCL7	CCR2	0	0	1	1	0	0	FALSE	FALSE	FALSE
Outgoing_CD4_to_partner	Plasma	CCL	CCL2_CCR2	CCL2	CCR2	0	0	1	1	0	0	FALSE	FALSE	FALSE
Outgoing_CD4_to_partner	Plasma	CCL	CCL27_CCR2	CCL27	CCR2	0	0	1	1	0	0	FALSE	FALSE	FALSE
Outgoing_CD4_to_partner	Plasma	CCL	CCL5_CCR3	CCL5	CCR3	0	0	1	1	0	0	FALSE	FALSE	FALSE
Outgoing_CD4_to_partner	Plasma	CCL	CCL7_CCR3	CCL7	CCR3	0	0	1	1	0	0	FALSE	FALSE	FALSE
Outgoing_CD4_to_partner	Plasma	CCL	CCL11_CCR3	CCL11	CCR3	0	0	1	1	0	0	FALSE	FALSE	FALSE
Outgoing_CD4_to_partner	Plasma	CCL	CCL24_CCR3	CCL24	CCR3	0	0	1	1	0	0	FALSE	FALSE	FALSE
Outgoing_CD4_to_partner	Plasma	CCL	CCL26_CCR3	CCL26	CCR3	0	0	1	1	0	0	FALSE	FALSE	FALSE
Outgoing_CD4_to_partner	Plasma	CCL	CCL28_CCR3	CCL28	CCR3	0	0	1	1	0	0	FALSE	FALSE	FALSE
