direction	partner	pathway	n_LR	raw_sum_hi	raw_sum_lo	raw_delta_sum	raw_delta_mean	n_sig_hi	n_sig_lo
Outgoing_CD4_to_partner	MonoMacro	CD45	2	0	0	0	0	0	0
Outgoing_CD4_to_partner	MonoMacro	CD46	1	0	0	0	0	0	0
Outgoing_CD4_to_partner	MonoMacro	CD48	1	0	0	0	0	0	0
Outgoing_CD4_to_partner	MonoMacro	CD6	1	0.0186871091320186	0.021725468615189	-0.00303835948317035	-0.00303835948317035	1	1
Outgoing_CD4_to_partner	MonoMacro	CD80	3	0	0	0	0	0	0
Outgoing_CD4_to_partner	MonoMacro	CD86	2	0	0	0	0	0	0
Outgoing_CD4_to_partner	MonoMacro	CD96	1	0	0	0	0	0	0
Outgoing_CD4_to_partner	MonoMacro	CD99	4	0.368392783197738	0.370972926623583	-0.00258014342584549	-0.000645035856461373	2	2
Outgoing_CD4_to_partner	MonoMacro	CDH	4	0	0	0	0	0	0
Outgoing_CD4_to_partner	MonoMacro	CDH1	3	0	0	0	0	0	0
Outgoing_CD4_to_partner	MonoMacro	CEACAM	7	0	0	0	0	0	0
Outgoing_CD4_to_partner	MonoMacro	CLDN	4	0	0	0	0	0	0
Outgoing_CD4_to_partner	MonoMacro	CLEC	6	0	0	0	0	0	0
Outgoing_CD4_to_partner	MonoMacro	CNTN	7	0	0	0	0	0	0
Outgoing_CD4_to_partner	MonoMacro	CSPG4	1	0	0	0	0	0	0
Outgoing_CD4_to_partner	MonoMacro	DESMOSOME	11	0	0	0	0	0	0
Outgoing_CD4_to_partner	MonoMacro	EPGN	1	0	0	0	0	0	0
Outgoing_CD4_to_partner	MonoMacro	EPHA	32	0	0	0	0	0	0
Outgoing_CD4_to_partner	MonoMacro	EPHB	16	0	0	0	0	0	0
Outgoing_CD4_to_partner	MonoMacro	ESAM	1	0	0	0	0	0	0
Outgoing_CD4_to_partner	MonoMacro	GP1BA	1	0	0	0	0	0	0
Outgoing_CD4_to_partner	MonoMacro	ICAM	8	0	0	0	0	0	0
Outgoing_CD4_to_partner	MonoMacro	ICOS	3	0	0	0	0	0	0
Outgoing_CD4_to_partner	MonoMacro	JAM	10	0	0	0	0	0	0
Outgoing_CD4_to_partner	MonoMacro	L1CAM	3	0	0	0	0	0	0
Outgoing_CD4_to_partner	MonoMacro	LCK	1	0	0	0	0	0	0
Outgoing_CD4_to_partner	MonoMacro	MADCAM	1	0	0	0	0	0	0
Outgoing_CD4_to_partner	MonoMacro	MHC-II	12	0.762005583502978	0.828822226469844	-0.066816642966866	-0.00556805358057217	7	7
Outgoing_CD4_to_partner	MonoMacro	MPZ	3	0	0	0	0	0	0
Outgoing_CD4_to_partner	MonoMacro	NCAM	5	0	0	0	0	0	0
Outgoing_CD4_to_partner	MonoMacro	NEGR	1	0	0	0	0	0	0
Outgoing_CD4_to_partner	MonoMacro	NGL	3	0	0	0	0	0	0
Outgoing_CD4_to_partner	MonoMacro	NOTCH	24	0	0	0	0	0	0
Outgoing_CD4_to_partner	MonoMacro	NRXN	24	0	0	0	0	0	0
Outgoing_CD4_to_partner	MonoMacro	PD-L1	1	0	0	0	0	0	0
Outgoing_CD4_to_partner	MonoMacro	PDL2	1	0	0	0	0	0	0
Outgoing_CD4_to_partner	MonoMacro	PTPRM	1	0	0	0	0	0	0
Outgoing_CD4_to_partner	MonoMacro	PVR	2	0	0	0	0	0	0
Outgoing_CD4_to_partner	MonoMacro	SELE	2	0	0	0	0	0	0
Outgoing_CD4_to_partner	MonoMacro	SELL	4	0	0	0	0	0	0
Outgoing_CD4_to_partner	MonoMacro	SELPLG	3	0.0206749100089254	0.0374828178339925	-0.0168079078250671	-0.00560263594168905	0	1
Outgoing_CD4_to_partner	MonoMacro	SEMA4	13	0.0652188245081479	0.0786212545221671	-0.0134024300140192	-0.00103095615492456	2	2
Outgoing_CD4_to_partner	MonoMacro	SEMA5	5	0	0	0	0	0	0
Outgoing_CD4_to_partner	MonoMacro	SEMA6	7	0	0	0	0	0	0
Outgoing_CD4_to_partner	MonoMacro	SEMA7	2	0	0	0	0	0	0
Outgoing_CD4_to_partner	MonoMacro	SN	1	0	0	0	0	0	0
Outgoing_CD4_to_partner	MonoMacro	THY1	3	0	0	0	0	0	0
Outgoing_CD4_to_partner	MonoMacro	VCAM	4	0	0	0	0	0	0
Outgoing_CD4_to_partner	MonoMacro	GAP	4	0	0	0	0	0	0
Outgoing_CD4_to_partner	MonoMacro	PCDH	27	0	0	0	0	0	0
Outgoing_CD4_to_partner	MonoMacro	FLRT	1	0	0	0	0	0	0
Outgoing_CD4_to_partner	MonoMacro	UNC5	12	0	0	0	0	0	0
Outgoing_CD4_to_partner	MonoMacro	ApoA	4	0	0	0	0	0	0
Outgoing_CD4_to_partner	MonoMacro	ApoB	2	0	0	0	0	0	0
Outgoing_CD4_to_partner	MonoMacro	ApoE	1	0	0	0	0	0	0
Outgoing_CD4_to_partner	MonoMacro	CD160	1	0	0	0	0	0	0
Outgoing_CD4_to_partner	MonoMacro	CD276	1	0	0	0	0	0	0
Outgoing_CD4_to_partner	MonoMacro	LAIR1	1	0	0	0	0	0	0
Outgoing_CD4_to_partner	MonoMacro	MMP	1	0	0	0	0	0	0
Outgoing_CD4_to_partner	MonoMacro	Netrin	8	0	0	0	0	0	0
Outgoing_CD4_to_partner	MonoMacro	CD200	1	0	0	0	0	0	0
Outgoing_CD4_to_partner	MonoMacro	SIRP	1	0.061665416315335	0.0590249246293958	0.00264049168593912	0.00264049168593912	1	1
Incoming_partner_to_CD4	MonoMacro	TGFb	12	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	BMP	75	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	BMP10	4	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	GDF	6	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	MSTN	4	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	AMH	2	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	GDNF	5	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	NODAL	12	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	ACTIVIN	20	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	WNT	320	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	ncWNT	31	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	EGF	18	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	NRG	13	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	FGF	46	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	PDGF	6	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	VEGF	8	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	IGF	8	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	INSULIN	1	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	HH	6	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	CCL	55	0.0301924487894975	0.0522678762035707	-0.0220754274140732	-0.000401371407528604	1	1
Incoming_partner_to_CD4	MonoMacro	CXCL	22	0.0630211202277357	0.061563225676859	0.00145789455087675	6.62679341307613e-05	1	1
Incoming_partner_to_CD4	MonoMacro	MIF	4	0.521855191122561	0.524763055258697	-0.00290786413613675	-0.000726966034034188	0	1
Incoming_partner_to_CD4	MonoMacro	CX3C	1	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	XCR	2	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	IL2	8	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	IL4	10	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	IL6	3	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	IL12	3	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	LIFR	4	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	OSM	2	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	IL10	8	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	IL1	10	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	IL17	6	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	CSF	2	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	IL16	1	0.0160522483117819	0.0113460762246479	0.00470617208713404	0.00470617208713404	1	1
Incoming_partner_to_CD4	MonoMacro	EPO	1	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	GH	2	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	PRL	1	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	CSF3	1	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	IFN-I	17	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	IFN-II	1	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	TNF	2	0.0364253400078634	0.022670131495121	0.0137552085127424	0.00687760425637119	1	1
Incoming_partner_to_CD4	MonoMacro	LT	4	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	LIGHT	2	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	FASLG	1	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	VEGI	1	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	TRAIL	1	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	NGF	2	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	RANKL	2	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	TWEAK	1	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	CD70	1	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	CD30	1	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	CD137	1	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	OX40	1	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	GITRL	1	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	APRIL	2	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	BAFF	3	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	CD40	4	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	SPP1	9	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	ADIPONECTIN	2	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	RESISTIN	2	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	VISFATIN	1	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	ANGPTL	15	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	ANGPT	2	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	MK	9	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	PTN	8	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	PERIOSTIN	2	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	AGT	3	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	GPR	2	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	BRADYKININ	2	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	COMPLEMENT	7	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	EDN	5	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	GALANIN	6	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	GHRELIN	1	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	MELANOCORTIN	5	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	NMU	2	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	NPFF	2	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	NPY	16	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	NPW-B	2	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	NTS	3	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	OPIOID	12	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	HCRT	1	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	OXT	1	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	SOMATOSTATIN	7	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	TAC	4	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	UTS2	1	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	PARs	29	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	PMCH	2	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	PROK	4	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	NPR1	1	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	NPR2	1	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	KIT	1	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	GIPR	1	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	FSH	2	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	TSH	2	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	NT	9	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	FLT3	1	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	HGF	1	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	SEMA3	39	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	CALCR	8	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	ANNEXIN	6	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	CRH	1	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	ENHO	1	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	GAS	3	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	GCG	3	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	GHRH	4	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	GNRH	1	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	GRN	1	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	GUCA	2	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	RLN	16	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	LEP	1	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	GALECTIN	5	0.675696510035665	0.671033617466478	0.00466289256918709	0.000932578513837418	4	4
Incoming_partner_to_CD4	MonoMacro	NPVF	1	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	PROS	3	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	PSAP	2	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	PTH	3	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	QRFP	1	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	CHEMERIN	2	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	SAA	1	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	UGRP1	1	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	SCT	1	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	SLURP	16	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	BTLA	1	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	TRH	1	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	UCN	4	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	UROTENSIN	2	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	BAG	1	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	KLK	12	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	ADM	6	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	CALC	12	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	IAPP	6	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	PROCR	2	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	CTSG	1	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	GRP	1	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	PTPR	11	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	SLITRK	8	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	IGFBP	1	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	CypA	1	0.0937808872555033	0.0922758098167007	0.00150507743880256	0.00150507743880256	0	0
Incoming_partner_to_CD4	MonoMacro	PROC	1	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	MHC-I	41	2.01306780951023	2.27898800716094	-0.265920197650711	-0.00648585847928564	6	8
Incoming_partner_to_CD4	MonoMacro	RBP4	1	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	SLIT	3	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	TULP	5	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	PLAU	1	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	COLLAGEN	187	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	FN1	13	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	LAMININ	139	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	CHAD	1	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	RELN	3	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	THBS	30	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	VTN	7	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	TENASCIN	28	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	NPNT	2	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	DSPP	2	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	VWF	3	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	BSP	2	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	DMP1	1	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	AGRN	1	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	HSPG	1	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	APP	4	0.053874622660681	0.0540118115491478	-0.000137188888466782	-3.42972221166956e-05	1	2
Incoming_partner_to_CD4	MonoMacro	CADM	6	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	CD23	4	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	CD34	1	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	CD39	4	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	CD45	2	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	CD46	1	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	CD48	1	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	CD6	1	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	CD80	3	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	CD86	2	0.127789209790066	0.106402043704371	0.0213871660856951	0.0106935830428476	2	2
Incoming_partner_to_CD4	MonoMacro	CD96	1	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	CD99	4	0.146647833574658	0.153284156630628	-0.00663632305597048	-0.00165908076399262	0	0
Incoming_partner_to_CD4	MonoMacro	CDH	4	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	CDH1	3	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	CEACAM	7	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	CLDN	4	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	CLEC	6	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	CNTN	7	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	CSPG4	1	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	DESMOSOME	11	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	EPGN	1	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	EPHA	32	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	EPHB	16	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	ESAM	1	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	GP1BA	1	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	ICAM	8	0.384996222868998	0.405477445379694	-0.0204812225106969	-0.00256015281383712	4	4
Incoming_partner_to_CD4	MonoMacro	ICOS	3	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	JAM	10	0.0113913528123428	0.0117302528993613	-0.000338900087018529	-3.38900087018529e-05	1	1
Incoming_partner_to_CD4	MonoMacro	L1CAM	3	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	LCK	1	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	MADCAM	1	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	MHC-II	12	0.951686021106937	0.689226217795131	0.262459803311806	0.0218716502759838	11	11
Incoming_partner_to_CD4	MonoMacro	MPZ	3	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	NCAM	5	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	NEGR	1	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	NGL	3	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	NOTCH	24	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	NRXN	24	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	PD-L1	1	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	PDL2	1	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	PTPRM	1	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	PVR	2	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	SELE	2	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	SELL	4	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	SELPLG	3	0	0.00864365890586777	-0.00864365890586777	-0.00288121963528926	0	0
Incoming_partner_to_CD4	MonoMacro	SEMA4	13	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	SEMA5	5	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	SEMA6	7	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	SEMA7	2	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	SN	1	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	THY1	3	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	VCAM	4	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	GAP	4	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	PCDH	27	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	FLRT	1	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	UNC5	12	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	ApoA	4	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	ApoB	2	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	ApoE	1	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	CD160	1	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	CD276	1	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	LAIR1	1	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	MMP	1	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	Netrin	8	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	CD200	1	0	0	0	0	0	0
Incoming_partner_to_CD4	MonoMacro	SIRP	1	0	0	0	0	0	0
Outgoing_CD4_to_partner	NK	TGFb	12	0	0	0	0	0	0
Outgoing_CD4_to_partner	NK	BMP	75	0	0	0	0	0	0
Outgoing_CD4_to_partner	NK	BMP10	4	0	0	0	0	0	0
Outgoing_CD4_to_partner	NK	GDF	6	0	0	0	0	0	0
Outgoing_CD4_to_partner	NK	MSTN	4	0	0	0	0	0	0
Outgoing_CD4_to_partner	NK	AMH	2	0	0	0	0	0	0
Outgoing_CD4_to_partner	NK	GDNF	5	0	0	0	0	0	0
Outgoing_CD4_to_partner	NK	NODAL	12	0	0	0	0	0	0
Outgoing_CD4_to_partner	NK	ACTIVIN	20	0	0	0	0	0	0
Outgoing_CD4_to_partner	NK	WNT	320	0	0	0	0	0	0
Outgoing_CD4_to_partner	NK	ncWNT	31	0	0	0	0	0	0
Outgoing_CD4_to_partner	NK	EGF	18	0	0	0	0	0	0
Outgoing_CD4_to_partner	NK	NRG	13	0	0	0	0	0	0
Outgoing_CD4_to_partner	NK	FGF	46	0	0	0	0	0	0
Outgoing_CD4_to_partner	NK	PDGF	6	0	0	0	0	0	0
Outgoing_CD4_to_partner	NK	VEGF	8	0	0	0	0	0	0
Outgoing_CD4_to_partner	NK	IGF	8	0	0	0	0	0	0
Outgoing_CD4_to_partner	NK	INSULIN	1	0	0	0	0	0	0
Outgoing_CD4_to_partner	NK	HH	6	0	0	0	0	0	0
Outgoing_CD4_to_partner	NK	CCL	55	0	0	0	0	0	0
Outgoing_CD4_to_partner	NK	CXCL	22	0	0	0	0	0	0
Outgoing_CD4_to_partner	NK	MIF	4	0.457704940768629	0.415876911056604	0.0418280297120247	0.0104570074280062	0	0
Outgoing_CD4_to_partner	NK	CX3C	1	0	0	0	0	0	0
Outgoing_CD4_to_partner	NK	XCR	2	0	0	0	0	0	0
Outgoing_CD4_to_partner	NK	IL2	8	0	0	0	0	0	0
Outgoing_CD4_to_partner	NK	IL4	10	0	0	0	0	0	0
Outgoing_CD4_to_partner	NK	IL6	3	0	0	0	0	0	0
Outgoing_CD4_to_partner	NK	IL12	3	0	0	0	0	0	0
Outgoing_CD4_to_partner	NK	LIFR	4	0	0	0	0	0	0
Outgoing_CD4_to_partner	NK	OSM	2	0	0	0	0	0	0
Outgoing_CD4_to_partner	NK	IL10	8	0	0	0	0	0	0
Outgoing_CD4_to_partner	NK	IL1	10	0	0	0	0	0	0
Outgoing_CD4_to_partner	NK	IL17	6	0	0	0	0	0	0
Outgoing_CD4_to_partner	NK	CSF	2	0	0	0	0	0	0
Outgoing_CD4_to_partner	NK	IL16	1	0	0	0	0	0	0
Outgoing_CD4_to_partner	NK	EPO	1	0	0	0	0	0	0
Outgoing_CD4_to_partner	NK	GH	2	0	0	0	0	0	0
Outgoing_CD4_to_partner	NK	PRL	1	0	0	0	0	0	0
Outgoing_CD4_to_partner	NK	CSF3	1	0	0	0	0	0	0
Outgoing_CD4_to_partner	NK	IFN-I	17	0	0	0	0	0	0
Outgoing_CD4_to_partner	NK	IFN-II	1	0	0	0	0	0	0
Outgoing_CD4_to_partner	NK	TNF	2	0	0	0	0	0	0
Outgoing_CD4_to_partner	NK	LT	4	0	0	0	0	0	0
Outgoing_CD4_to_partner	NK	LIGHT	2	0	0	0	0	0	0
Outgoing_CD4_to_partner	NK	FASLG	1	0	0	0	0	0	0
Outgoing_CD4_to_partner	NK	VEGI	1	0	0	0	0	0	0
Outgoing_CD4_to_partner	NK	TRAIL	1	0	0	0	0	0	0
Outgoing_CD4_to_partner	NK	NGF	2	0	0	0	0	0	0
