pathway	interaction_name	ligand	receptor	source_hi	target_hi	prob_hi	pval_hi	source_lo	target_lo	prob_lo	pval_lo	partner	direction	delta_prob	sig_hi	sig_lo	abs_delta	sig_either
MHC-I	RAET1L_KLRK1	RAET1L	KLRK1	pDC	CD4_Glyco_hi	0	1	pDC	CD4_Glyco_lo	0	1	pDC	Incoming_partner_to_CD4	0	FALSE	FALSE	0	FALSE
MHC-I	ULBP1_KLRK1	ULBP1	KLRK1	pDC	CD4_Glyco_hi	0	1	pDC	CD4_Glyco_lo	0	1	pDC	Incoming_partner_to_CD4	0	FALSE	FALSE	0	FALSE
MHC-I	ULBP1_NKG2D_HCST	ULBP1	NKG2D_HCST	pDC	CD4_Glyco_hi	0	1	pDC	CD4_Glyco_lo	0	1	pDC	Incoming_partner_to_CD4	0	FALSE	FALSE	0	FALSE
MHC-I	ULBP2_KLRK1	ULBP2	KLRK1	pDC	CD4_Glyco_hi	0	1	pDC	CD4_Glyco_lo	0	1	pDC	Incoming_partner_to_CD4	0	FALSE	FALSE	0	FALSE
MHC-I	ULBP2_NKG2D_HCST	ULBP2	NKG2D_HCST	pDC	CD4_Glyco_hi	0	1	pDC	CD4_Glyco_lo	0	1	pDC	Incoming_partner_to_CD4	0	FALSE	FALSE	0	FALSE
MHC-I	ULBP3_KLRK1	ULBP3	KLRK1	pDC	CD4_Glyco_hi	0	1	pDC	CD4_Glyco_lo	0	1	pDC	Incoming_partner_to_CD4	0	FALSE	FALSE	0	FALSE
MHC-I	ULBP3_NKG2D_HCST	ULBP3	NKG2D_HCST	pDC	CD4_Glyco_hi	0	1	pDC	CD4_Glyco_lo	0	1	pDC	Incoming_partner_to_CD4	0	FALSE	FALSE	0	FALSE
MHC-I	HLA-A_KIR3DL1	HLA-A	KIR3DL1	MonoMacro	CD4_Glyco_hi	0	1	MonoMacro	CD4_Glyco_lo	0	1	MonoMacro	Incoming_partner_to_CD4	0	FALSE	FALSE	0	FALSE
MHC-I	HLA-B_KIR3DL2	HLA-B	KIR3DL2	MonoMacro	CD4_Glyco_hi	0	1	MonoMacro	CD4_Glyco_lo	0	1	MonoMacro	Incoming_partner_to_CD4	0	FALSE	FALSE	0	FALSE
MHC-I	HLA-C_KIR2DL1	HLA-C	KIR2DL1	MonoMacro	CD4_Glyco_hi	0	1	MonoMacro	CD4_Glyco_lo	0	1	MonoMacro	Incoming_partner_to_CD4	0	FALSE	FALSE	0	FALSE
MHC-I	HLA-C_KIR2DL3	HLA-C	KIR2DL3	MonoMacro	CD4_Glyco_hi	0	1	MonoMacro	CD4_Glyco_lo	0	1	MonoMacro	Incoming_partner_to_CD4	0	FALSE	FALSE	0	FALSE
MHC-I	HLA-C_KIR2DS4	HLA-C	KIR2DS4	MonoMacro	CD4_Glyco_hi	0	1	MonoMacro	CD4_Glyco_lo	0	1	MonoMacro	Incoming_partner_to_CD4	0	FALSE	FALSE	0	FALSE
MHC-I	HLA-C_KIR3DL3	HLA-C	KIR3DL3	MonoMacro	CD4_Glyco_hi	0	1	MonoMacro	CD4_Glyco_lo	0	1	MonoMacro	Incoming_partner_to_CD4	0	FALSE	FALSE	0	FALSE
MHC-I	HLA-E_CD94:NKG2A	HLA-E	CD94:NKG2A	MonoMacro	CD4_Glyco_hi	0	1	MonoMacro	CD4_Glyco_lo	0	1	MonoMacro	Incoming_partner_to_CD4	0	FALSE	FALSE	0	FALSE
MHC-I	HLA-E_CD94:NKG2C	HLA-E	CD94:NKG2C	MonoMacro	CD4_Glyco_hi	0	1	MonoMacro	CD4_Glyco_lo	0	1	MonoMacro	Incoming_partner_to_CD4	0	FALSE	FALSE	0	FALSE
MHC-I	HLA-E_CD94:NKG2E	HLA-E	CD94:NKG2E	MonoMacro	CD4_Glyco_hi	0	1	MonoMacro	CD4_Glyco_lo	0	1	MonoMacro	Incoming_partner_to_CD4	0	FALSE	FALSE	0	FALSE
MHC-I	HLA-E_KLRC1	HLA-E	KLRC1	MonoMacro	CD4_Glyco_hi	0	1	MonoMacro	CD4_Glyco_lo	0	1	MonoMacro	Incoming_partner_to_CD4	0	FALSE	FALSE	0	FALSE
MHC-I	HLA-E_KLRC2	HLA-E	KLRC2	MonoMacro	CD4_Glyco_hi	0	1	MonoMacro	CD4_Glyco_lo	0	1	MonoMacro	Incoming_partner_to_CD4	0	FALSE	FALSE	0	FALSE
MHC-I	HLA-F_KIR3DL1	HLA-F	KIR3DL1	MonoMacro	CD4_Glyco_hi	0	1	MonoMacro	CD4_Glyco_lo	0	1	MonoMacro	Incoming_partner_to_CD4	0	FALSE	FALSE	0	FALSE
MHC-I	HLA-F_KIR3DL2	HLA-F	KIR3DL2	MonoMacro	CD4_Glyco_hi	0	1	MonoMacro	CD4_Glyco_lo	0	1	MonoMacro	Incoming_partner_to_CD4	0	FALSE	FALSE	0	FALSE
MHC-I	HLA-F_LILRB1	HLA-F	LILRB1	MonoMacro	CD4_Glyco_hi	0	1	MonoMacro	CD4_Glyco_lo	0	1	MonoMacro	Incoming_partner_to_CD4	0	FALSE	FALSE	0	FALSE
MHC-I	HLA-G_LILRB1	HLA-G	LILRB1	MonoMacro	CD4_Glyco_hi	0	1	MonoMacro	CD4_Glyco_lo	0	1	MonoMacro	Incoming_partner_to_CD4	0	FALSE	FALSE	0	FALSE
MHC-I	HLA-G_LILRB2	HLA-G	LILRB2	MonoMacro	CD4_Glyco_hi	0	1	MonoMacro	CD4_Glyco_lo	0	1	MonoMacro	Incoming_partner_to_CD4	0	FALSE	FALSE	0	FALSE
MHC-I	MICA_NKG2D_HCST	MICA	NKG2D_HCST	MonoMacro	CD4_Glyco_hi	0	1	MonoMacro	CD4_Glyco_lo	0	1	MonoMacro	Incoming_partner_to_CD4	0	FALSE	FALSE	0	FALSE
MHC-I	MICB_NKG2D_HCST	MICB	NKG2D_HCST	MonoMacro	CD4_Glyco_hi	0	1	MonoMacro	CD4_Glyco_lo	0	1	MonoMacro	Incoming_partner_to_CD4	0	FALSE	FALSE	0	FALSE
MHC-I	RAET1E_KLRK1	RAET1E	KLRK1	MonoMacro	CD4_Glyco_hi	0	1	MonoMacro	CD4_Glyco_lo	0	1	MonoMacro	Incoming_partner_to_CD4	0	FALSE	FALSE	0	FALSE
MHC-I	RAET1E_NKG2D_HCST	RAET1E	NKG2D_HCST	MonoMacro	CD4_Glyco_hi	0	1	MonoMacro	CD4_Glyco_lo	0	1	MonoMacro	Incoming_partner_to_CD4	0	FALSE	FALSE	0	FALSE
MHC-I	RAET1G_KLRK1	RAET1G	KLRK1	MonoMacro	CD4_Glyco_hi	0	1	MonoMacro	CD4_Glyco_lo	0	1	MonoMacro	Incoming_partner_to_CD4	0	FALSE	FALSE	0	FALSE
MHC-I	RAET1L_KLRK1	RAET1L	KLRK1	MonoMacro	CD4_Glyco_hi	0	1	MonoMacro	CD4_Glyco_lo	0	1	MonoMacro	Incoming_partner_to_CD4	0	FALSE	FALSE	0	FALSE
MHC-I	ULBP1_KLRK1	ULBP1	KLRK1	MonoMacro	CD4_Glyco_hi	0	1	MonoMacro	CD4_Glyco_lo	0	1	MonoMacro	Incoming_partner_to_CD4	0	FALSE	FALSE	0	FALSE
MHC-I	ULBP1_NKG2D_HCST	ULBP1	NKG2D_HCST	MonoMacro	CD4_Glyco_hi	0	1	MonoMacro	CD4_Glyco_lo	0	1	MonoMacro	Incoming_partner_to_CD4	0	FALSE	FALSE	0	FALSE
MHC-I	ULBP2_KLRK1	ULBP2	KLRK1	MonoMacro	CD4_Glyco_hi	0	1	MonoMacro	CD4_Glyco_lo	0	1	MonoMacro	Incoming_partner_to_CD4	0	FALSE	FALSE	0	FALSE
MHC-I	ULBP2_NKG2D_HCST	ULBP2	NKG2D_HCST	MonoMacro	CD4_Glyco_hi	0	1	MonoMacro	CD4_Glyco_lo	0	1	MonoMacro	Incoming_partner_to_CD4	0	FALSE	FALSE	0	FALSE
MHC-I	ULBP3_KLRK1	ULBP3	KLRK1	MonoMacro	CD4_Glyco_hi	0	1	MonoMacro	CD4_Glyco_lo	0	1	MonoMacro	Incoming_partner_to_CD4	0	FALSE	FALSE	0	FALSE
MHC-I	ULBP3_NKG2D_HCST	ULBP3	NKG2D_HCST	MonoMacro	CD4_Glyco_hi	0	1	MonoMacro	CD4_Glyco_lo	0	1	MonoMacro	Incoming_partner_to_CD4	0	FALSE	FALSE	0	FALSE
MHC-I	HLA-A_KIR3DL1	HLA-A	KIR3DL1	CD8T	CD4_Glyco_hi	0	1	CD8T	CD4_Glyco_lo	0	1	CD8T	Incoming_partner_to_CD4	0	FALSE	FALSE	0	FALSE
MHC-I	HLA-B_KIR3DL2	HLA-B	KIR3DL2	CD8T	CD4_Glyco_hi	0	1	CD8T	CD4_Glyco_lo	0	1	CD8T	Incoming_partner_to_CD4	0	FALSE	FALSE	0	FALSE
MHC-I	HLA-C_KIR2DL1	HLA-C	KIR2DL1	CD8T	CD4_Glyco_hi	0	1	CD8T	CD4_Glyco_lo	0	1	CD8T	Incoming_partner_to_CD4	0	FALSE	FALSE	0	FALSE
MHC-I	HLA-C_KIR2DL3	HLA-C	KIR2DL3	CD8T	CD4_Glyco_hi	0	1	CD8T	CD4_Glyco_lo	0	1	CD8T	Incoming_partner_to_CD4	0	FALSE	FALSE	0	FALSE
MHC-I	HLA-C_KIR2DS4	HLA-C	KIR2DS4	CD8T	CD4_Glyco_hi	0	1	CD8T	CD4_Glyco_lo	0	1	CD8T	Incoming_partner_to_CD4	0	FALSE	FALSE	0	FALSE
MHC-I	HLA-C_KIR3DL3	HLA-C	KIR3DL3	CD8T	CD4_Glyco_hi	0	1	CD8T	CD4_Glyco_lo	0	1	CD8T	Incoming_partner_to_CD4	0	FALSE	FALSE	0	FALSE
MHC-I	HLA-E_CD94:NKG2A	HLA-E	CD94:NKG2A	CD8T	CD4_Glyco_hi	0	1	CD8T	CD4_Glyco_lo	0	1	CD8T	Incoming_partner_to_CD4	0	FALSE	FALSE	0	FALSE
MHC-I	HLA-E_CD94:NKG2C	HLA-E	CD94:NKG2C	CD8T	CD4_Glyco_hi	0	1	CD8T	CD4_Glyco_lo	0	1	CD8T	Incoming_partner_to_CD4	0	FALSE	FALSE	0	FALSE
MHC-I	HLA-E_CD94:NKG2E	HLA-E	CD94:NKG2E	CD8T	CD4_Glyco_hi	0	1	CD8T	CD4_Glyco_lo	0	1	CD8T	Incoming_partner_to_CD4	0	FALSE	FALSE	0	FALSE
MHC-I	HLA-E_KLRC1	HLA-E	KLRC1	CD8T	CD4_Glyco_hi	0	1	CD8T	CD4_Glyco_lo	0	1	CD8T	Incoming_partner_to_CD4	0	FALSE	FALSE	0	FALSE
MHC-I	HLA-E_KLRC2	HLA-E	KLRC2	CD8T	CD4_Glyco_hi	0	1	CD8T	CD4_Glyco_lo	0	1	CD8T	Incoming_partner_to_CD4	0	FALSE	FALSE	0	FALSE
MHC-I	HLA-F_KIR3DL1	HLA-F	KIR3DL1	CD8T	CD4_Glyco_hi	0	1	CD8T	CD4_Glyco_lo	0	1	CD8T	Incoming_partner_to_CD4	0	FALSE	FALSE	0	FALSE
MHC-I	HLA-F_KIR3DL2	HLA-F	KIR3DL2	CD8T	CD4_Glyco_hi	0	1	CD8T	CD4_Glyco_lo	0	1	CD8T	Incoming_partner_to_CD4	0	FALSE	FALSE	0	FALSE
MHC-I	HLA-F_LILRB1	HLA-F	LILRB1	CD8T	CD4_Glyco_hi	0	1	CD8T	CD4_Glyco_lo	0	1	CD8T	Incoming_partner_to_CD4	0	FALSE	FALSE	0	FALSE
MHC-I	HLA-G_LILRB1	HLA-G	LILRB1	CD8T	CD4_Glyco_hi	0	1	CD8T	CD4_Glyco_lo	0	1	CD8T	Incoming_partner_to_CD4	0	FALSE	FALSE	0	FALSE
MHC-I	HLA-G_LILRB2	HLA-G	LILRB2	CD8T	CD4_Glyco_hi	0	1	CD8T	CD4_Glyco_lo	0	1	CD8T	Incoming_partner_to_CD4	0	FALSE	FALSE	0	FALSE
MHC-I	MICA_NKG2D_HCST	MICA	NKG2D_HCST	CD8T	CD4_Glyco_hi	0	1	CD8T	CD4_Glyco_lo	0	1	CD8T	Incoming_partner_to_CD4	0	FALSE	FALSE	0	FALSE
MHC-I	MICB_NKG2D_HCST	MICB	NKG2D_HCST	CD8T	CD4_Glyco_hi	0	1	CD8T	CD4_Glyco_lo	0	1	CD8T	Incoming_partner_to_CD4	0	FALSE	FALSE	0	FALSE
MHC-I	RAET1E_KLRK1	RAET1E	KLRK1	CD8T	CD4_Glyco_hi	0	1	CD8T	CD4_Glyco_lo	0	1	CD8T	Incoming_partner_to_CD4	0	FALSE	FALSE	0	FALSE
MHC-I	RAET1E_NKG2D_HCST	RAET1E	NKG2D_HCST	CD8T	CD4_Glyco_hi	0	1	CD8T	CD4_Glyco_lo	0	1	CD8T	Incoming_partner_to_CD4	0	FALSE	FALSE	0	FALSE
MHC-I	RAET1G_KLRK1	RAET1G	KLRK1	CD8T	CD4_Glyco_hi	0	1	CD8T	CD4_Glyco_lo	0	1	CD8T	Incoming_partner_to_CD4	0	FALSE	FALSE	0	FALSE
MHC-I	RAET1L_KLRK1	RAET1L	KLRK1	CD8T	CD4_Glyco_hi	0	1	CD8T	CD4_Glyco_lo	0	1	CD8T	Incoming_partner_to_CD4	0	FALSE	FALSE	0	FALSE
MHC-I	ULBP1_KLRK1	ULBP1	KLRK1	CD8T	CD4_Glyco_hi	0	1	CD8T	CD4_Glyco_lo	0	1	CD8T	Incoming_partner_to_CD4	0	FALSE	FALSE	0	FALSE
MHC-I	ULBP1_NKG2D_HCST	ULBP1	NKG2D_HCST	CD8T	CD4_Glyco_hi	0	1	CD8T	CD4_Glyco_lo	0	1	CD8T	Incoming_partner_to_CD4	0	FALSE	FALSE	0	FALSE
MHC-I	ULBP2_KLRK1	ULBP2	KLRK1	CD8T	CD4_Glyco_hi	0	1	CD8T	CD4_Glyco_lo	0	1	CD8T	Incoming_partner_to_CD4	0	FALSE	FALSE	0	FALSE
MHC-I	ULBP2_NKG2D_HCST	ULBP2	NKG2D_HCST	CD8T	CD4_Glyco_hi	0	1	CD8T	CD4_Glyco_lo	0	1	CD8T	Incoming_partner_to_CD4	0	FALSE	FALSE	0	FALSE
MHC-I	ULBP3_KLRK1	ULBP3	KLRK1	CD8T	CD4_Glyco_hi	0	1	CD8T	CD4_Glyco_lo	0	1	CD8T	Incoming_partner_to_CD4	0	FALSE	FALSE	0	FALSE
MHC-I	ULBP3_NKG2D_HCST	ULBP3	NKG2D_HCST	CD8T	CD4_Glyco_hi	0	1	CD8T	CD4_Glyco_lo	0	1	CD8T	Incoming_partner_to_CD4	0	FALSE	FALSE	0	FALSE
MHC-I	HLA-A_KIR3DL1	HLA-A	KIR3DL1	NK	CD4_Glyco_hi	0	1	NK	CD4_Glyco_lo	0	1	NK	Incoming_partner_to_CD4	0	FALSE	FALSE	0	FALSE
MHC-I	HLA-B_KIR3DL2	HLA-B	KIR3DL2	NK	CD4_Glyco_hi	0	1	NK	CD4_Glyco_lo	0	1	NK	Incoming_partner_to_CD4	0	FALSE	FALSE	0	FALSE
MHC-I	HLA-C_KIR2DL1	HLA-C	KIR2DL1	NK	CD4_Glyco_hi	0	1	NK	CD4_Glyco_lo	0	1	NK	Incoming_partner_to_CD4	0	FALSE	FALSE	0	FALSE
MHC-I	HLA-C_KIR2DL3	HLA-C	KIR2DL3	NK	CD4_Glyco_hi	0	1	NK	CD4_Glyco_lo	0	1	NK	Incoming_partner_to_CD4	0	FALSE	FALSE	0	FALSE
MHC-I	HLA-C_KIR2DS4	HLA-C	KIR2DS4	NK	CD4_Glyco_hi	0	1	NK	CD4_Glyco_lo	0	1	NK	Incoming_partner_to_CD4	0	FALSE	FALSE	0	FALSE
MHC-I	HLA-C_KIR3DL3	HLA-C	KIR3DL3	NK	CD4_Glyco_hi	0	1	NK	CD4_Glyco_lo	0	1	NK	Incoming_partner_to_CD4	0	FALSE	FALSE	0	FALSE
MHC-I	HLA-E_CD94:NKG2A	HLA-E	CD94:NKG2A	NK	CD4_Glyco_hi	0	1	NK	CD4_Glyco_lo	0	1	NK	Incoming_partner_to_CD4	0	FALSE	FALSE	0	FALSE
MHC-I	HLA-E_CD94:NKG2C	HLA-E	CD94:NKG2C	NK	CD4_Glyco_hi	0	1	NK	CD4_Glyco_lo	0	1	NK	Incoming_partner_to_CD4	0	FALSE	FALSE	0	FALSE
MHC-I	HLA-E_CD94:NKG2E	HLA-E	CD94:NKG2E	NK	CD4_Glyco_hi	0	1	NK	CD4_Glyco_lo	0	1	NK	Incoming_partner_to_CD4	0	FALSE	FALSE	0	FALSE
MHC-I	HLA-E_KLRC1	HLA-E	KLRC1	NK	CD4_Glyco_hi	0	1	NK	CD4_Glyco_lo	0	1	NK	Incoming_partner_to_CD4	0	FALSE	FALSE	0	FALSE
MHC-I	HLA-E_KLRC2	HLA-E	KLRC2	NK	CD4_Glyco_hi	0	1	NK	CD4_Glyco_lo	0	1	NK	Incoming_partner_to_CD4	0	FALSE	FALSE	0	FALSE
MHC-I	HLA-F_KIR3DL1	HLA-F	KIR3DL1	NK	CD4_Glyco_hi	0	1	NK	CD4_Glyco_lo	0	1	NK	Incoming_partner_to_CD4	0	FALSE	FALSE	0	FALSE
MHC-I	HLA-F_KIR3DL2	HLA-F	KIR3DL2	NK	CD4_Glyco_hi	0	1	NK	CD4_Glyco_lo	0	1	NK	Incoming_partner_to_CD4	0	FALSE	FALSE	0	FALSE
MHC-I	HLA-F_LILRB1	HLA-F	LILRB1	NK	CD4_Glyco_hi	0	1	NK	CD4_Glyco_lo	0	1	NK	Incoming_partner_to_CD4	0	FALSE	FALSE	0	FALSE
MHC-I	HLA-G_LILRB1	HLA-G	LILRB1	NK	CD4_Glyco_hi	0	1	NK	CD4_Glyco_lo	0	1	NK	Incoming_partner_to_CD4	0	FALSE	FALSE	0	FALSE
MHC-I	HLA-G_LILRB2	HLA-G	LILRB2	NK	CD4_Glyco_hi	0	1	NK	CD4_Glyco_lo	0	1	NK	Incoming_partner_to_CD4	0	FALSE	FALSE	0	FALSE
MHC-I	MICA_NKG2D_HCST	MICA	NKG2D_HCST	NK	CD4_Glyco_hi	0	1	NK	CD4_Glyco_lo	0	1	NK	Incoming_partner_to_CD4	0	FALSE	FALSE	0	FALSE
MHC-I	MICB_NKG2D_HCST	MICB	NKG2D_HCST	NK	CD4_Glyco_hi	0	1	NK	CD4_Glyco_lo	0	1	NK	Incoming_partner_to_CD4	0	FALSE	FALSE	0	FALSE
MHC-I	RAET1E_KLRK1	RAET1E	KLRK1	NK	CD4_Glyco_hi	0	1	NK	CD4_Glyco_lo	0	1	NK	Incoming_partner_to_CD4	0	FALSE	FALSE	0	FALSE
MHC-I	RAET1E_NKG2D_HCST	RAET1E	NKG2D_HCST	NK	CD4_Glyco_hi	0	1	NK	CD4_Glyco_lo	0	1	NK	Incoming_partner_to_CD4	0	FALSE	FALSE	0	FALSE
MHC-I	RAET1G_KLRK1	RAET1G	KLRK1	NK	CD4_Glyco_hi	0	1	NK	CD4_Glyco_lo	0	1	NK	Incoming_partner_to_CD4	0	FALSE	FALSE	0	FALSE
MHC-I	RAET1L_KLRK1	RAET1L	KLRK1	NK	CD4_Glyco_hi	0	1	NK	CD4_Glyco_lo	0	1	NK	Incoming_partner_to_CD4	0	FALSE	FALSE	0	FALSE
MHC-I	ULBP1_KLRK1	ULBP1	KLRK1	NK	CD4_Glyco_hi	0	1	NK	CD4_Glyco_lo	0	1	NK	Incoming_partner_to_CD4	0	FALSE	FALSE	0	FALSE
MHC-I	ULBP1_NKG2D_HCST	ULBP1	NKG2D_HCST	NK	CD4_Glyco_hi	0	1	NK	CD4_Glyco_lo	0	1	NK	Incoming_partner_to_CD4	0	FALSE	FALSE	0	FALSE
MHC-I	ULBP2_KLRK1	ULBP2	KLRK1	NK	CD4_Glyco_hi	0	1	NK	CD4_Glyco_lo	0	1	NK	Incoming_partner_to_CD4	0	FALSE	FALSE	0	FALSE
MHC-I	ULBP2_NKG2D_HCST	ULBP2	NKG2D_HCST	NK	CD4_Glyco_hi	0	1	NK	CD4_Glyco_lo	0	1	NK	Incoming_partner_to_CD4	0	FALSE	FALSE	0	FALSE
MHC-I	ULBP3_KLRK1	ULBP3	KLRK1	NK	CD4_Glyco_hi	0	1	NK	CD4_Glyco_lo	0	1	NK	Incoming_partner_to_CD4	0	FALSE	FALSE	0	FALSE
MHC-I	ULBP3_NKG2D_HCST	ULBP3	NKG2D_HCST	NK	CD4_Glyco_hi	0	1	NK	CD4_Glyco_lo	0	1	NK	Incoming_partner_to_CD4	0	FALSE	FALSE	0	FALSE
MHC-I	HLA-A_KIR3DL1	HLA-A	KIR3DL1	Tprolif	CD4_Glyco_hi	0	1	Tprolif	CD4_Glyco_lo	0	1	Tprolif	Incoming_partner_to_CD4	0	FALSE	FALSE	0	FALSE
MHC-I	HLA-B_KIR3DL2	HLA-B	KIR3DL2	Tprolif	CD4_Glyco_hi	0	1	Tprolif	CD4_Glyco_lo	0	1	Tprolif	Incoming_partner_to_CD4	0	FALSE	FALSE	0	FALSE
MHC-I	HLA-C_KIR2DL1	HLA-C	KIR2DL1	Tprolif	CD4_Glyco_hi	0	1	Tprolif	CD4_Glyco_lo	0	1	Tprolif	Incoming_partner_to_CD4	0	FALSE	FALSE	0	FALSE
MHC-I	HLA-C_KIR2DL3	HLA-C	KIR2DL3	Tprolif	CD4_Glyco_hi	0	1	Tprolif	CD4_Glyco_lo	0	1	Tprolif	Incoming_partner_to_CD4	0	FALSE	FALSE	0	FALSE
MHC-I	HLA-C_KIR2DS4	HLA-C	KIR2DS4	Tprolif	CD4_Glyco_hi	0	1	Tprolif	CD4_Glyco_lo	0	1	Tprolif	Incoming_partner_to_CD4	0	FALSE	FALSE	0	FALSE
MHC-I	HLA-C_KIR3DL3	HLA-C	KIR3DL3	Tprolif	CD4_Glyco_hi	0	1	Tprolif	CD4_Glyco_lo	0	1	Tprolif	Incoming_partner_to_CD4	0	FALSE	FALSE	0	FALSE
MHC-I	HLA-E_CD94:NKG2A	HLA-E	CD94:NKG2A	Tprolif	CD4_Glyco_hi	0	1	Tprolif	CD4_Glyco_lo	0	1	Tprolif	Incoming_partner_to_CD4	0	FALSE	FALSE	0	FALSE
MHC-I	HLA-E_CD94:NKG2C	HLA-E	CD94:NKG2C	Tprolif	CD4_Glyco_hi	0	1	Tprolif	CD4_Glyco_lo	0	1	Tprolif	Incoming_partner_to_CD4	0	FALSE	FALSE	0	FALSE
MHC-I	HLA-E_CD94:NKG2E	HLA-E	CD94:NKG2E	Tprolif	CD4_Glyco_hi	0	1	Tprolif	CD4_Glyco_lo	0	1	Tprolif	Incoming_partner_to_CD4	0	FALSE	FALSE	0	FALSE
MHC-I	HLA-E_KLRC1	HLA-E	KLRC1	Tprolif	CD4_Glyco_hi	0	1	Tprolif	CD4_Glyco_lo	0	1	Tprolif	Incoming_partner_to_CD4	0	FALSE	FALSE	0	FALSE
MHC-I	HLA-E_KLRC2	HLA-E	KLRC2	Tprolif	CD4_Glyco_hi	0	1	Tprolif	CD4_Glyco_lo	0	1	Tprolif	Incoming_partner_to_CD4	0	FALSE	FALSE	0	FALSE
MHC-I	HLA-F_KIR3DL1	HLA-F	KIR3DL1	Tprolif	CD4_Glyco_hi	0	1	Tprolif	CD4_Glyco_lo	0	1	Tprolif	Incoming_partner_to_CD4	0	FALSE	FALSE	0	FALSE
MHC-I	HLA-F_KIR3DL2	HLA-F	KIR3DL2	Tprolif	CD4_Glyco_hi	0	1	Tprolif	CD4_Glyco_lo	0	1	Tprolif	Incoming_partner_to_CD4	0	FALSE	FALSE	0	FALSE
MHC-I	HLA-F_LILRB1	HLA-F	LILRB1	Tprolif	CD4_Glyco_hi	0	1	Tprolif	CD4_Glyco_lo	0	1	Tprolif	Incoming_partner_to_CD4	0	FALSE	FALSE	0	FALSE
MHC-I	HLA-G_LILRB1	HLA-G	LILRB1	Tprolif	CD4_Glyco_hi	0	1	Tprolif	CD4_Glyco_lo	0	1	Tprolif	Incoming_partner_to_CD4	0	FALSE	FALSE	0	FALSE
MHC-I	HLA-G_LILRB2	HLA-G	LILRB2	Tprolif	CD4_Glyco_hi	0	1	Tprolif	CD4_Glyco_lo	0	1	Tprolif	Incoming_partner_to_CD4	0	FALSE	FALSE	0	FALSE
MHC-I	MICA_NKG2D_HCST	MICA	NKG2D_HCST	Tprolif	CD4_Glyco_hi	0	1	Tprolif	CD4_Glyco_lo	0	1	Tprolif	Incoming_partner_to_CD4	0	FALSE	FALSE	0	FALSE
MHC-I	MICB_NKG2D_HCST	MICB	NKG2D_HCST	Tprolif	CD4_Glyco_hi	0	1	Tprolif	CD4_Glyco_lo	0	1	Tprolif	Incoming_partner_to_CD4	0	FALSE	FALSE	0	FALSE
MHC-I	RAET1E_KLRK1	RAET1E	KLRK1	Tprolif	CD4_Glyco_hi	0	1	Tprolif	CD4_Glyco_lo	0	1	Tprolif	Incoming_partner_to_CD4	0	FALSE	FALSE	0	FALSE
MHC-I	RAET1E_NKG2D_HCST	RAET1E	NKG2D_HCST	Tprolif	CD4_Glyco_hi	0	1	Tprolif	CD4_Glyco_lo	0	1	Tprolif	Incoming_partner_to_CD4	0	FALSE	FALSE	0	FALSE
MHC-I	RAET1G_KLRK1	RAET1G	KLRK1	Tprolif	CD4_Glyco_hi	0	1	Tprolif	CD4_Glyco_lo	0	1	Tprolif	Incoming_partner_to_CD4	0	FALSE	FALSE	0	FALSE
MHC-I	RAET1L_KLRK1	RAET1L	KLRK1	Tprolif	CD4_Glyco_hi	0	1	Tprolif	CD4_Glyco_lo	0	1	Tprolif	Incoming_partner_to_CD4	0	FALSE	FALSE	0	FALSE
MHC-I	ULBP1_KLRK1	ULBP1	KLRK1	Tprolif	CD4_Glyco_hi	0	1	Tprolif	CD4_Glyco_lo	0	1	Tprolif	Incoming_partner_to_CD4	0	FALSE	FALSE	0	FALSE
MHC-I	ULBP1_NKG2D_HCST	ULBP1	NKG2D_HCST	Tprolif	CD4_Glyco_hi	0	1	Tprolif	CD4_Glyco_lo	0	1	Tprolif	Incoming_partner_to_CD4	0	FALSE	FALSE	0	FALSE
MHC-I	ULBP2_KLRK1	ULBP2	KLRK1	Tprolif	CD4_Glyco_hi	0	1	Tprolif	CD4_Glyco_lo	0	1	Tprolif	Incoming_partner_to_CD4	0	FALSE	FALSE	0	FALSE
MHC-I	ULBP2_NKG2D_HCST	ULBP2	NKG2D_HCST	Tprolif	CD4_Glyco_hi	0	1	Tprolif	CD4_Glyco_lo	0	1	Tprolif	Incoming_partner_to_CD4	0	FALSE	FALSE	0	FALSE
MHC-I	ULBP3_KLRK1	ULBP3	KLRK1	Tprolif	CD4_Glyco_hi	0	1	Tprolif	CD4_Glyco_lo	0	1	Tprolif	Incoming_partner_to_CD4	0	FALSE	FALSE	0	FALSE
MHC-I	ULBP3_NKG2D_HCST	ULBP3	NKG2D_HCST	Tprolif	CD4_Glyco_hi	0	1	Tprolif	CD4_Glyco_lo	0	1	Tprolif	Incoming_partner_to_CD4	0	FALSE	FALSE	0	FALSE
MHC-I	HLA-A_KIR3DL1	HLA-A	KIR3DL1	Plasma	CD4_Glyco_hi	0	1	Plasma	CD4_Glyco_lo	0	1	Plasma	Incoming_partner_to_CD4	0	FALSE	FALSE	0	FALSE
MHC-I	HLA-B_KIR3DL2	HLA-B	KIR3DL2	Plasma	CD4_Glyco_hi	0	1	Plasma	CD4_Glyco_lo	0	1	Plasma	Incoming_partner_to_CD4	0	FALSE	FALSE	0	FALSE
MHC-I	HLA-C_KIR2DL1	HLA-C	KIR2DL1	Plasma	CD4_Glyco_hi	0	1	Plasma	CD4_Glyco_lo	0	1	Plasma	Incoming_partner_to_CD4	0	FALSE	FALSE	0	FALSE
